measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,2207.0,22601.89,22601.89
2003-02-01,1994.0,20420.55,20420.55
2003-03-01,3818.0,39100.14,39100.14
2003-04-01,3638.0,37256.76,37256.76
2003-05-01,4151.0,42510.39,42510.39
2003-06-01,4700.0,48132.7,48132.7
2003-07-01,2657.0,27210.34,27210.34
2003-08-01,1474.0,15095.23,15095.23
2003-09-01,1623.0,16621.14,16621.14
2003-10-01,2388.0,24455.51,24455.51
2003-11-01,2712.0,27773.59,27773.59
2003-12-01,2870.0,29391.67,29391.67
2004-01-01,726.701,7283.0,7283.0
2004-02-01,1129.219,11317.03,11317.03
2004-03-01,1607.284,16108.2,16108.2
2004-04-01,2230.472,22353.79,22353.79
2004-05-01,3540.1150000000002,35479.03,35479.03
2004-06-01,3813.014,38214.03,38214.03
2004-07-01,3285.1220000000003,32923.49,32923.49
2004-08-01,2746.254,27522.96,27522.96
2004-09-01,2002.804,20072.1,20072.1
2004-10-01,1447.242,14504.26,14504.26
2004-11-01,867.053,8689.61,8689.61
2004-12-01,655.78,6572.23,6572.23
2005-01-01,1925.7710000000002,19255.78,19255.78
2005-02-01,1441.8990000000001,14417.55,14417.55
2005-03-01,2541.449,25411.95,25411.95
2005-04-01,2894.4790000000003,28941.89,28941.89
2005-05-01,2981.597,29812.99,29812.99
2005-06-01,3330.514,33301.81,33301.81
2005-07-01,2668.715,26684.48,26684.48
2005-08-01,2066.331,20661.24,20661.24
2005-09-01,2453.6240000000003,24533.79,24533.79
2005-10-01,2254.78,22545.54,22545.54
2005-11-01,1996.294,19960.95,19960.95
2005-12-01,1981.548,19813.49,19813.49
2006-01-01,2195.1710000000003,21774.0,21774.0
2006-02-01,1744.6770000000001,17305.0,17305.0
2006-03-01,2439.518,24198.0,24198.0
2006-04-01,2620.907,25997.0,25997.0
2006-05-01,2678.058,26564.0,26564.0
2006-06-01,2483.107,24630.0,24630.0
2006-07-01,2298.614,22800.0,22800.0
2006-08-01,1927.846,19122.0,19122.0
