measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2022-01-01,54.33,513.0,513.0
2022-02-01,24.972,239.0,239.0
2022-03-01,35.061,331.0,331.0
2022-04-01,26.586,251.0,251.0
2022-05-01,45.137,428.0,428.0
2022-06-01,38.28,365.0,365.0
2022-07-01,35.436,336.0,336.0
2022-08-01,17.365,165.0,165.0
2022-09-01,48.375,462.0,462.0
2022-10-01,40.394,382.0,382.0
2022-11-01,49.784,473.0,473.0
2022-12-01,59.58,564.0,564.0
2023-01-01,54.407,507.0,507.0
2023-02-01,24.942,234.0,234.0
2023-03-01,49.28,456.0,456.0
2023-04-01,108.886,1015.0,1015.0
2023-05-01,61.945,576.0,576.0
2023-06-01,48.081,445.0,445.0
2023-07-01,54.187,502.0,502.0
2023-08-01,70.864,661.0,661.0
2023-09-01,69.842,650.0,650.0
2023-10-01,33.41,308.0,308.0
2023-11-01,55.892,519.0,519.0
2023-12-01,75.264,701.0,701.0
2024-01-01,48.954,504.0,504.0
2024-02-01,10.885,113.0,113.0
2024-03-01,11.232,113.0,113.0
2024-04-01,15.378,158.0,158.0
2024-05-01,21.82,227.0,227.0
2024-06-01,17.334,176.0,176.0
2024-07-01,15.153,158.0,158.0
2024-08-01,14.154,145.0,145.0
2024-09-01,14.595,151.0,151.0
2024-10-01,14.278,145.0,145.0
2024-11-01,11.691,120.0,120.0
2024-12-01,13.526,139.0,139.0
