measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2014-01-01,0.0,0.0,0.0,1.43,33.0,33.0
2014-02-01,0.0,0.0,0.0,1.054,24.0,24.0
2014-03-01,0.0,0.0,0.0,0.623,14.0,14.0
2014-04-01,0.0,0.0,0.0,0.553,13.0,13.0
2014-05-01,0.0,0.0,0.0,1.257,29.0,29.0
2014-06-01,0.0,0.0,0.0,0.979,23.0,23.0
2014-07-01,0.0,0.0,0.0,1.673,39.0,39.0
2014-08-01,0.0,0.0,0.0,2.005,46.0,46.0
2014-09-01,0.0,0.0,0.0,1.237,29.0,29.0
2014-10-01,0.0,0.0,0.0,1.886,43.0,43.0
2014-11-01,0.0,0.0,0.0,1.062,24.0,24.0
2014-12-01,0.247,6.0,6.0,0.994,23.0,23.0
2015-01-01,0.0,0.0,0.0,4.904,71.0,71.0
2015-02-01,0.0,0.0,0.0,5.336,79.0,79.0
2015-03-01,0.0,0.0,0.0,5.192,76.0,76.0
2015-04-01,0.0,0.0,0.0,4.354,64.0,64.0
2015-05-01,0.0,0.0,0.0,3.068,45.0,45.0
2015-06-01,0.0,0.0,0.0,7.239,106.0,106.0
2015-07-01,0.0,0.0,0.0,11.268,166.0,166.0
2015-08-01,0.0,0.0,0.0,10.0,146.0,146.0
2015-09-01,0.0,0.0,0.0,6.047,89.0,89.0
2015-10-01,0.0,0.0,0.0,3.009,44.0,44.0
2015-11-01,0.0,0.0,0.0,4.164,62.0,62.0
2015-12-01,0.0,0.0,0.0,5.419,80.0,80.0
2016-01-01,5.207,83.0,83.0,38.284,597.0,597.0
2016-02-01,7.753,118.0,118.0,42.566,664.0,664.0
2016-03-01,5.739,89.0,89.0,41.989,654.0,654.0
2016-04-01,3.999,65.0,65.0,81.512,1271.0,1271.0
2016-05-01,8.928,142.0,142.0,62.302,972.0,972.0
2016-06-01,6.872,107.0,107.0,106.71,1663.0,1663.0
2016-07-01,3.837,59.0,59.0,105.838,1650.0,1650.0
2016-08-01,5.056,77.0,77.0,97.061,1513.0,1513.0
2016-09-01,5.121,77.0,77.0,69.819,1089.0,1089.0
2016-10-01,3.281,53.0,53.0,45.208,705.0,705.0
2016-11-01,7.678,118.0,118.0,33.101,516.0,516.0
2016-12-01,12.496,195.0,195.0,57.643,899.0,899.0
2017-01-01,28.536,782.0,782.0,7.695,211.0,211.0
2017-02-01,33.572,929.0,929.0,7.294,201.0,201.0
2017-03-01,33.951,935.0,935.0,9.078,250.0,250.0
2017-04-01,27.881,770.0,770.0,5.309,146.0,146.0
2017-05-01,25.568,706.0,706.0,8.18,226.0,226.0
2017-06-01,9.107,253.0,253.0,13.238,366.0,366.0
2017-07-01,9.238,253.0,253.0,18.579,513.0,513.0
2017-08-01,11.146,306.0,306.0,11.658,322.0,322.0
2017-09-01,25.26,700.0,700.0,11.636,321.0,321.0
2017-10-01,42.947,1188.0,1188.0,6.904,191.0,191.0
2017-11-01,50.221,1388.0,1388.0,6.339,175.0,175.0
2017-12-01,64.106,1770.0,1770.0,11.557,319.0,319.0
2018-01-01,8.61,123.0,123.0,35.032,531.0,531.0
2018-02-01,3.66,53.0,53.0,27.239,414.0,414.0
2018-03-01,5.221,82.0,82.0,30.377,462.0,462.0
2018-04-01,4.175,65.0,65.0,12.934,197.0,197.0
2018-05-01,4.454,71.0,71.0,42.549,647.0,647.0
2018-06-01,17.337,265.0,265.0,43.301,659.0,659.0
2018-07-01,5.264,82.0,82.0,46.562,708.0,708.0
2018-08-01,4.029,59.0,59.0,40.486,616.0,616.0
2018-09-01,4.342,65.0,65.0,32.446,493.0,493.0
2018-10-01,7.22,112.0,112.0,35.44,539.0,539.0
2018-11-01,7.967,123.0,123.0,30.339,462.0,462.0
2018-12-01,6.992,106.0,106.0,21.024,320.0,320.0
2019-01-01,35.243,559.0,559.0,72.927,1148.0,1148.0
2019-02-01,38.107,600.0,600.0,69.279,1091.0,1091.0
2019-03-01,60.529,953.0,953.0,102.868,1620.0,1620.0
2019-04-01,17.739,282.0,282.0,77.31,1218.0,1218.0
2019-05-01,36.078,570.0,570.0,121.577,1915.0,1915.0
2019-06-01,63.561,1000.0,1000.0,122.912,1936.0,1936.0
2019-07-01,37.083,582.0,582.0,141.885,2235.0,2235.0
2019-08-01,16.827,265.0,265.0,147.248,2319.0,2319.0
2019-09-01,34.613,547.0,547.0,136.104,2144.0,2144.0
2019-10-01,27.962,441.0,441.0,94.693,1492.0,1492.0
2019-11-01,14.366,223.0,223.0,43.003,678.0,678.0
2019-12-01,39.351,617.0,617.0,77.735,1224.0,1224.0
2020-01-01,27.042,594.0,594.0,27.508,610.0,610.0
2020-02-01,28.117,623.0,623.0,21.744,483.0,483.0
2020-03-01,24.023,535.0,535.0,20.817,462.0,462.0
2020-04-01,27.244,606.0,606.0,16.385,364.0,364.0
2020-05-01,31.398,700.0,700.0,13.185,293.0,293.0
