measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed",Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-10-01,18.0,213.0,213.0,4.127,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-01,21.196,251.0,251.0,4.86,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-01,23.485,278.0,278.0,5.385,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-01,0.279,6.0,6.0,2.914,52.0,52.0,14.406,309.0,309.0,0.8440000000000001,15.0,15.0
2007-02-01,0.443,12.0,12.0,4.631,81.0,81.0,22.36,481.0,481.0,1.3110000000000002,23.0,23.0
2007-03-01,0.21300000000000002,6.0,6.0,2.228,41.0,41.0,5.956,128.0,128.0,0.34900000000000003,7.0,7.0
2007-04-01,0.197,6.0,6.0,2.059,35.0,35.0,10.928,234.0,234.0,0.64,11.0,11.0
2007-05-01,0.42700000000000005,12.0,12.0,4.462000000000001,81.0,81.0,26.204,563.0,563.0,1.536,28.0,28.0
2007-06-01,0.11900000000000001,0.0,0.0,1.249,23.0,23.0,34.837,749.0,749.0,2.0420000000000003,36.0,36.0
2007-07-01,0.159,6.0,6.0,1.663,29.0,29.0,51.517,1107.0,1107.0,3.019,54.0,54.0
2007-08-01,0.075,0.0,0.0,0.78,12.0,12.0,78.631,1690.0,1690.0,4.609,83.0,83.0
2007-09-01,0.20700000000000002,6.0,6.0,2.16,41.0,41.0,34.048,732.0,732.0,1.996,36.0,36.0
2007-10-01,0.24600000000000002,6.0,6.0,2.568,46.0,46.0,28.366,609.0,609.0,1.663,30.0,30.0
2007-11-01,0.253,6.0,6.0,2.644,46.0,46.0,23.879,513.0,513.0,1.4,25.0,25.0
2007-12-01,0.35200000000000004,6.0,6.0,3.675,64.0,64.0,25.556,549.0,549.0,1.498,26.0,26.0
2008-01-01,17.304000000000002,0.0,0.0,5.8870000000000005,1241.0,1241.0,17.353,0.0,0.0,0.0,0.0,0.0
2008-02-01,16.324,0.0,0.0,5.553,1183.0,1183.0,9.314,0.0,0.0,0.0,0.0,0.0
2008-03-01,12.379000000000001,0.0,0.0,4.211,899.0,899.0,11.727,0.0,0.0,0.0,0.0,0.0
2008-04-01,12.928,0.0,0.0,4.398000000000001,940.0,940.0,7.048,0.0,0.0,0.0,0.0,0.0
2008-05-01,11.73,0.0,0.0,3.99,853.0,853.0,4.5840000000000005,0.0,0.0,0.0,0.0,0.0
2008-06-01,14.006,0.0,0.0,4.764,1015.0,1015.0,13.814,0.0,0.0,0.0,0.0,0.0
2008-07-01,13.086,0.0,0.0,4.452,945.0,945.0,22.192,0.0,0.0,0.0,0.0,0.0
2008-08-01,9.027000000000001,0.0,0.0,3.071,655.0,655.0,19.912000000000003,0.0,0.0,0.0,0.0,0.0
2008-09-01,14.551,0.0,0.0,4.95,1056.0,1056.0,9.812000000000001,0.0,0.0,0.0,0.0,0.0
2008-10-01,12.15,0.0,0.0,4.133,882.0,882.0,21.28,0.0,0.0,0.0,0.0,0.0
2008-11-01,10.222000000000001,0.0,0.0,3.4770000000000003,742.0,742.0,18.197,0.0,0.0,0.0,0.0,0.0
2008-12-01,26.793000000000003,0.0,0.0,9.114,1943.0,1943.0,15.267000000000001,0.0,0.0,0.0,0.0,0.0
2009-01-01,,,,0.72,1322.0,1322.0,55.225,1175.0,1175.0,0.0,0.0,0.0
2009-02-01,,,,0.396,725.0,725.0,47.676,1013.0,1013.0,0.0,0.0,0.0
2009-03-01,,,,1.032,1891.0,1891.0,26.289,559.0,559.0,0.0,0.0,0.0
2009-04-01,,,,0.625,1148.0,1148.0,14.981,319.0,319.0,0.0,0.0,0.0
2009-05-01,,,,0.8230000000000001,1508.0,1508.0,7.772,165.0,165.0,0.0,0.0,0.0
2009-06-01,,,,0.464,853.0,853.0,60.499,1286.0,1286.0,0.0,0.0,0.0
2009-07-01,,,,0.28900000000000003,528.0,528.0,61.507000000000005,1308.0,1308.0,0.0,0.0,0.0
2009-08-01,,,,0.434,795.0,795.0,64.763,1377.0,1377.0,0.0,0.0,0.0
2009-09-01,,,,0.523,957.0,957.0,22.691000000000003,483.0,483.0,0.0,0.0,0.0
2009-10-01,,,,0.499,916.0,916.0,15.476,329.0,329.0,0.0,0.0,0.0
2009-11-01,,,,0.619,1137.0,1137.0,10.356,220.0,220.0,0.0,0.0,0.0
2009-12-01,0.273,6.0,6.0,0.5760000000000001,1056.0,1056.0,30.492,648.0,648.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,3.045,23.0,23.0,16.403,318.0,318.0,0.275,2.0,2.0
2011-02-01,0.0,0.0,0.0,2.177,29.0,29.0,9.145,177.0,177.0,0.154,2.0,2.0
2011-03-01,0.0,0.0,0.0,1.702,23.0,23.0,13.54,263.0,263.0,0.228,3.0,3.0
2011-04-01,0.0,0.0,0.0,1.014,12.0,12.0,6.944,135.0,135.0,0.117,1.0,1.0
2011-05-01,0.0,0.0,0.0,2.555,35.0,35.0,9.125,177.0,177.0,0.153,2.0,2.0
2011-06-01,0.0,0.0,0.0,1.293,17.0,17.0,25.075,486.0,486.0,0.422,6.0,6.0
2011-07-01,0.0,0.0,0.0,1.033,12.0,12.0,44.522,865.0,865.0,0.749,10.0,10.0
2011-08-01,0.0,0.0,0.0,1.764,23.0,23.0,38.214,741.0,741.0,0.643,8.0,8.0
2011-09-01,0.0,0.0,0.0,1.652,23.0,23.0,9.283,180.0,180.0,0.156,2.0,2.0
2011-10-01,0.0,0.0,0.0,1.624,23.0,23.0,9.277,180.0,180.0,0.156,2.0,2.0
2011-11-01,0.0,0.0,0.0,1.677,23.0,23.0,5.788,112.0,112.0,0.097,1.0,1.0
2011-12-01,0.0,0.0,0.0,1.151,17.0,17.0,9.684,188.0,188.0,0.163,2.0,2.0
2012-01-01,,,,7.625,118.0,118.0,7.969,158.0,158.0,0.337,6.0,6.0
2012-02-01,,,,4.801,71.0,71.0,9.454,187.0,187.0,0.4,6.0,6.0
2012-03-01,,,,3.529,53.0,53.0,10.693,211.0,211.0,0.453,7.0,7.0
2012-04-01,,,,7.092,106.0,106.0,11.397,226.0,226.0,0.482,8.0,8.0
2012-05-01,,,,5.163,77.0,77.0,17.303,342.0,342.0,0.732,11.0,11.0
2012-06-01,,,,6.512,94.0,94.0,26.645,528.0,528.0,1.128,17.0,17.0
2012-07-01,,,,7.289,106.0,106.0,37.409,740.0,740.0,1.583,23.0,23.0
2012-08-01,,,,5.737,83.0,83.0,25.122,497.0,497.0,1.063,15.0,15.0
2012-09-01,,,,3.985,59.0,59.0,11.949,237.0,237.0,0.506,8.0,8.0
2012-10-01,,,,3.049,47.0,47.0,5.601,111.0,111.0,0.237,3.0,3.0
2012-11-01,,,,2.884,41.0,41.0,6.783,134.0,134.0,0.287,4.0,4.0
2012-12-01,0.298,6.0,6.0,7.856,118.0,118.0,6.377,127.0,127.0,0.27,4.0,4.0
2013-01-01,0.0,0.0,0.0,1.864,24.0,24.0,160.918,2759.0,2759.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,1.405,18.0,18.0,130.81,2243.0,2243.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,1.815,24.0,24.0,205.824,3529.0,3529.0,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0,1.817,24.0,24.0,96.622,1657.0,1657.0,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,2.165,24.0,24.0,168.454,2888.0,2888.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,1.409,18.0,18.0,171.115,2934.0,2934.0,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,1.15,12.0,12.0,219.408,3762.0,3762.0,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,0.62,6.0,6.0,174.041,2983.0,2983.0,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,0.748,12.0,12.0,175.662,3012.0,3012.0,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,0.693,6.0,6.0,93.603,1605.0,1605.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,1.426,18.0,18.0,74.007,1268.0,1268.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,1.888,24.0,24.0,162.536,2786.0,2786.0,0.0,0.0,0.0
2014-01-01,,,,0.347,6.0,6.0,42.768,774.0,774.0,0.0,0.0,0.0
2014-02-01,,,,0.913,12.0,12.0,31.518,570.0,570.0,0.0,0.0,0.0
2014-03-01,,,,0.698,12.0,12.0,18.614,337.0,337.0,0.0,0.0,0.0
2014-04-01,,,,0.216,6.0,6.0,16.518,299.0,299.0,0.0,0.0,0.0
2014-05-01,,,,0.524,12.0,12.0,37.586,680.0,680.0,0.0,0.0,0.0
2014-06-01,,,,0.351,6.0,6.0,29.259,529.0,529.0,0.0,0.0,0.0
2014-07-01,,,,0.195,6.0,6.0,50.021,905.0,905.0,0.0,0.0,0.0
2014-08-01,,,,0.282,6.0,6.0,59.93,1085.0,1085.0,0.0,0.0,0.0
2014-09-01,,,,0.256,6.0,6.0,36.981,669.0,669.0,0.0,0.0,0.0
2014-10-01,,,,0.28,6.0,6.0,56.37,1020.0,1020.0,0.0,0.0,0.0
2014-11-01,,,,0.495,6.0,6.0,31.759,574.0,574.0,0.0,0.0,0.0
2014-12-01,1.957,35.0,35.0,0.443,6.0,6.0,29.719,538.0,538.0,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.362,6.0,6.0,4.135,77.0,77.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.243,6.0,6.0,4.497,86.0,86.0,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,0.174,0.0,0.0,4.376,84.0,84.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.134,0.0,0.0,3.67,69.0,69.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.587,6.0,6.0,2.586,50.0,50.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.204,6.0,6.0,6.102,116.0,116.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.289,6.0,6.0,9.497,180.0,180.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.212,6.0,6.0,8.428,160.0,160.0,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,0.131,0.0,0.0,5.096,97.0,97.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.173,0.0,0.0,2.536,48.0,48.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.191,6.0,6.0,3.51,67.0,67.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.3,6.0,6.0,4.567,87.0,87.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,,,,13.497,271.0,271.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,,,,15.007,303.0,303.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,,,,14.803,298.0,298.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,,,,28.737,579.0,579.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,,,,21.965,442.0,442.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,,,,37.621,757.0,757.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,,,,37.313,751.0,751.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,,,,34.219,689.0,689.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,,,,24.615,495.0,495.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,,,,15.938,321.0,321.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,,,,11.67,235.0,235.0,0.0,0.0,0.0
2016-12-01,0.293,6.0,6.0,4.0,41.0,41.0,20.322,409.0,409.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,1.027,6.0,6.0,16.771,464.0,464.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,1.207,12.0,12.0,15.895,441.0,441.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,1.221,12.0,12.0,19.785,549.0,549.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,1.003,12.0,12.0,11.571,321.0,321.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.919,12.0,12.0,17.826,495.0,495.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,0.327,6.0,6.0,28.85,801.0,801.0,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,0.332,6.0,6.0,40.489,1124.0,1124.0,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,0.401,6.0,6.0,25.406,705.0,705.0,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,0.908,12.0,12.0,25.358,704.0,704.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,1.544,18.0,18.0,15.047,418.0,418.0,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,1.806,18.0,18.0,13.815,384.0,384.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,2.305,24.0,24.0,25.187,700.0,700.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,,,,87.726,2297.0,2297.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,,,,68.212,1785.0,1785.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,,,,76.07,1991.0,1991.0,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,,,,32.391,848.0,848.0,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,,,,106.552,2790.0,2790.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,,,,108.436,2839.0,2839.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,,,,116.602,3053.0,3053.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,,,,101.386,2654.0,2654.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,,,,81.251,2127.0,2127.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,,,,88.75,2323.0,2323.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,,,,75.976,1989.0,1989.0,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,4.0,24.0,24.0,52.648,1378.0,1378.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,12.38,268.0,268.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,11.761,255.0,255.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,17.464,380.0,380.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,13.125,285.0,285.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,20.64,449.0,449.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,20.866,453.0,453.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,24.087,524.0,524.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,24.998,543.0,543.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,23.106,502.0,502.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,16.076,349.0,349.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,7.3,158.0,158.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,13.197,287.0,287.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,29.709,582.0,582.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,23.482,460.0,460.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,22.481,440.0,440.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,17.695,347.0,347.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,14.239,278.0,278.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,28.63,560.0,560.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,42.529,833.0,833.0,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,33.604,658.0,658.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,25.653,502.0,502.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,13.599,266.0,266.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,14.915,292.0,292.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,22.464,440.0,440.0,0.0,0.0,0.0
2021-01-01,0.425,6.0,6.0,0.0,0.0,0.0,27.195,623.0,623.0,0.0,0.0,0.0
2021-02-01,0.648,18.0,18.0,0.0,0.0,0.0,27.912,639.0,639.0,0.0,0.0,0.0
2021-03-01,0.601,12.0,12.0,0.0,0.0,0.0,5.758,132.0,132.0,0.0,0.0,0.0
2021-04-01,0.541,12.0,12.0,0.0,0.0,0.0,13.813,316.0,316.0,0.0,0.0,0.0
2021-05-01,0.588,12.0,12.0,0.0,0.0,0.0,12.073,276.0,276.0,0.0,0.0,0.0
2021-06-01,0.399,12.0,12.0,0.0,0.0,0.0,39.308,900.0,900.0,0.0,0.0,0.0
2021-07-01,0.186,6.0,6.0,0.0,0.0,0.0,40.058,917.0,917.0,0.0,0.0,0.0
2021-08-01,0.194,6.0,6.0,0.0,0.0,0.0,38.588,883.0,883.0,0.0,0.0,0.0
2021-09-01,0.489,12.0,12.0,0.0,0.0,0.0,23.476,538.0,538.0,0.0,0.0,0.0
2021-10-01,0.782,18.0,18.0,0.0,0.0,0.0,19.372,443.0,443.0,0.0,0.0,0.0
2021-11-01,0.486,12.0,12.0,0.0,0.0,0.0,18.775,430.0,430.0,0.0,0.0,0.0
2021-12-01,0.846,18.0,18.0,0.0,0.0,0.0,18.487,424.0,424.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,104.469,2016.0,2016.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,69.234,1338.0,1338.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,42.634,824.0,824.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,53.917,1042.0,1042.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,83.004,1604.0,1604.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,127.611,2465.0,2465.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,184.871,3571.0,3571.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,160.399,3099.0,3099.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,116.693,2254.0,2254.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,89.745,1734.0,1734.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,74.265,1434.0,1434.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,108.158,2089.0,2089.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,12.437,260.0,260.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,9.383,197.0,197.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,10.374,217.0,217.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,11.449,240.0,240.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,16.409,343.0,343.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,23.524,493.0,493.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,28.366,594.0,594.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,28.691,601.0,601.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,20.963,439.0,439.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,15.633,327.0,327.0,0.0,0.0,0.0
