measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2022-07-01,1729.951,17066.0,17066.0
2022-08-01,1833.858,18092.0,18092.0
2022-09-01,1823.255,17987.0,17987.0
2022-10-01,1723.008,16997.0,16997.0
2022-11-01,1816.358,17918.0,17918.0
2022-12-01,1925.11,18992.0,18992.0
2023-01-01,3068.102,29727.0,29727.0
2023-02-01,2912.107,28217.0,28217.0
2023-03-01,3205.539,31060.0,31060.0
2023-04-01,2514.651,24365.0,24365.0
2023-05-01,2582.981,25028.0,25028.0
2023-06-01,2643.196,25611.0,25611.0
2023-07-01,3229.658,31294.0,31294.0
2023-08-01,3502.477,33937.0,33937.0
2023-09-01,3384.451,32793.0,32793.0
2023-10-01,2378.899,23050.0,23050.0
2023-11-01,2724.261,26397.0,26397.0
2023-12-01,3183.678,30848.0,30848.0
2024-01-01,2050.347,20068.0,20068.0
2024-02-01,1856.343,18169.0,18169.0
2024-03-01,1608.485,15743.0,15743.0
2024-04-01,1199.079,11736.0,11736.0
2024-05-01,1422.921,13927.0,13927.0
2024-06-01,1694.383,16584.0,16584.0
2024-07-01,2002.491,19599.0,19599.0
2024-08-01,1992.851,19505.0,19505.0
2024-09-01,1660.087,16248.0,16248.0
2024-10-01,1781.97,17441.0,17441.0
2024-11-01,1417.466,13873.0,13873.0
2024-12-01,1837.577,17985.0,17985.0
