measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2012-12-01,13114.0,124793.0,124793.0
2013-01-01,16125.0,153849.0,153849.0
2013-02-01,13024.0,124262.0,124262.0
2013-03-01,14737.0,140606.0,140606.0
2013-04-01,14592.0,139222.0,139222.0
2013-05-01,14244.0,135902.0,135902.0
2013-06-01,10532.0,100486.0,100486.0
2013-07-01,10408.0,99303.0,99303.0
2013-08-01,10970.0,104665.0,104665.0
2013-09-01,15424.0,147160.0,147160.0
2013-10-01,16230.0,154850.0,154850.0
2013-11-01,17715.0,169019.0,169019.0
2013-12-01,14716.0,140405.0,140405.0
2014-01-01,19569.0,186101.0,186101.0
2014-02-01,14906.0,141756.0,141756.0
2014-03-01,17182.0,163401.0,163401.0
2014-04-01,18371.0,174708.0,174708.0
2014-05-01,12926.0,122926.0,122926.0
2014-06-01,11402.0,108433.0,108433.0
2014-07-01,11747.0,111714.0,111714.0
2014-08-01,6587.0,62642.0,62642.0
2014-09-01,13689.0,130182.0,130182.0
2014-10-01,14302.0,136012.0,136012.0
2014-11-01,20607.0,195973.0,195973.0
2014-12-01,16677.0,158598.0,158598.0
2015-01-01,18503.0,172429.0,172429.0
2015-02-01,15392.0,143438.0,143438.0
2015-03-01,15985.0,148964.0,148964.0
2015-04-01,14091.0,131314.0,131314.0
2015-05-01,13393.0,124809.0,124809.0
2015-06-01,9276.0,86443.0,86443.0
2015-07-01,9034.0,84188.0,84188.0
2015-08-01,12584.0,117270.0,117270.0
2015-09-01,15261.0,142217.0,142217.0
2015-10-01,15598.0,145358.0,145358.0
2015-11-01,17648.0,164462.0,164462.0
2015-12-01,16117.0,150194.0,150194.0
2016-01-01,16356.0,150999.0,150999.0
2016-02-01,14476.0,133642.0,133642.0
2016-03-01,17832.0,164625.0,164625.0
2016-04-01,18272.0,168687.0,168687.0
2016-05-01,12770.0,117893.0,117893.0
2016-06-01,12263.0,113212.0,113212.0
2016-07-01,10103.0,93271.0,93271.0
2016-08-01,9881.0,91221.0,91221.0
2016-09-01,13835.0,127725.0,127725.0
2016-10-01,15534.0,143410.0,143410.0
2016-11-01,15927.0,147038.0,147038.0
2016-12-01,19978.0,184437.0,184437.0
2017-01-01,13823.93,127360.0,127360.0
2017-02-01,14981.776,138027.0,138027.0
2017-03-01,16680.375,153676.0,153676.0
2017-04-01,15639.176,144084.0,144084.0
2017-05-01,14136.461,130239.0,130239.0
2017-06-01,12224.717,112626.0,112626.0
2017-07-01,8837.723,81422.0,81422.0
2017-08-01,7269.45,66973.0,66973.0
2017-09-01,12299.738,113317.0,113317.0
2017-10-01,16173.061,149002.0,149002.0
2017-11-01,14557.957,134122.0,134122.0
2017-12-01,15523.636,143019.0,143019.0
2018-01-01,16397.378,149282.0,149282.0
2018-02-01,13507.419,122972.0,122972.0
2018-03-01,15872.455,144503.0,144503.0
2018-04-01,15198.348,138366.0,138366.0
2018-05-01,11596.675,105576.0,105576.0
2018-06-01,13899.76,126543.0,126543.0
2018-07-01,8132.298,74036.0,74036.0
2018-08-01,10335.463,94094.0,94094.0
2018-09-01,13046.478,118775.0,118775.0
2018-10-01,12900.248,117444.0,117444.0
2018-11-01,13099.829,119261.0,119261.0
2018-12-01,14709.649,133917.0,133917.0
2019-01-01,13055.334,116258.0,116258.0
2019-02-01,11110.329,98937.0,98937.0
2019-03-01,15107.563,134533.0,134533.0
2019-04-01,15246.332,135769.0,135769.0
2019-05-01,12396.388,110390.0,110390.0
