measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,12413.0,128263.53,128263.53
2001-02-01,9566.0,98845.48,98845.48
2001-03-01,6469.0,66844.18,66844.18
2001-04-01,7787.0,80463.07,80463.07
2001-05-01,7669.0,79243.78,79243.78
2001-06-01,6594.0,68135.8,68135.8
2001-07-01,7629.0,78830.46,78830.46
2001-08-01,7297.0,75399.9,75399.9
2001-09-01,7824.0,80845.39,80845.39
2001-10-01,9834.0,101614.72,101614.72
2001-11-01,12202.0,126083.27,126083.27
2001-12-01,8245.0,85195.59,85195.59
2002-01-01,10202.0,103784.95,103784.95
2002-02-01,8929.0,90834.72,90834.72
2002-03-01,8639.0,87884.55,87884.55
2002-04-01,10052.0,102259.0,102259.0
2002-05-01,12001.0,122086.17,122086.17
2002-06-01,12104.0,123133.99,123133.99
2002-07-01,8795.0,89471.54,89471.54
2002-08-01,7288.0,74140.82,74140.82
2002-09-01,7575.0,77060.48,77060.48
2002-10-01,10590.0,107732.07,107732.07
2002-11-01,10088.0,102625.22,102625.22
2002-12-01,7549.0,76795.98,76795.98
2003-01-01,10376.0,106260.62,106260.62
2003-02-01,13602.0,139298.08,139298.08
2003-03-01,7279.0,74544.24,74544.24
2003-04-01,10551.0,108052.79,108052.79
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,1.0,10.24,10.24
2003-08-01,0.0,0.0,0.0
2003-09-01,2161.0,22130.8,22130.8
2003-10-01,14552.0,149027.03,149027.03
2003-11-01,10624.0,108800.38,108800.38
2003-12-01,11456.0,117320.9,117320.9
2004-01-01,13481.876,135115.36,135115.36
2004-02-01,12206.405,122332.59,122332.59
2004-03-01,13724.618,137548.12,137548.12
2004-04-01,11460.145,114853.57,114853.57
2004-05-01,13152.867,131818.03,131818.03
2004-06-01,13185.495,132145.03,132145.03
2004-07-01,9859.116,98808.06,98808.06
2004-08-01,8342.136,83604.89,83604.89
2004-09-01,10140.519,101628.28,101628.28
2004-10-01,10298.375,103210.31,103210.31
2004-11-01,11149.744,111742.73,111742.73
2004-12-01,14159.704000000002,141908.55,141908.55
2005-01-01,8406.342,84055.02,84055.02
2005-02-01,7702.429,77016.58,77016.58
2005-03-01,8026.124000000001,80253.21,80253.21
2005-04-01,8020.332,80195.3,80195.3
2005-05-01,11311.985,113108.54,113108.54
2005-06-01,10547.054,105460.0,105460.0
2005-07-01,9804.237000000001,98032.56,98032.56
2005-08-01,8136.151000000001,81353.37,81353.37
2005-09-01,6448.461,64478.16,64478.16
2005-10-01,6959.1630000000005,69584.67,69584.67
2005-11-01,7499.3330000000005,74985.83,74985.83
2005-12-01,8395.39,83945.51,83945.51
2006-01-01,13661.245,135506.0,135506.0
2006-02-01,11985.551,118885.0,118885.0
2006-03-01,12881.933,127776.0,127776.0
2006-04-01,15551.757000000001,154258.0,154258.0
2006-05-01,16782.419,166465.0,166465.0
2006-06-01,17333.852,171934.0,171934.0
2006-07-01,14163.936000000002,140492.0,140492.0
2006-08-01,11613.791000000001,115197.0,115197.0
2006-09-01,8514.055,84451.0,84451.0
2006-10-01,8052.119000000001,79869.0,79869.0
2006-11-01,9343.097,92674.0,92674.0
2006-12-01,10135.246,100532.0,100532.0
2007-01-01,14283.162,141175.0,141175.0
2007-02-01,10889.543,107632.0,107632.0
2007-03-01,15231.983,150553.0,150553.0
2007-04-01,12526.838,123815.0,123815.0
