measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,209.0,713.0,713.0
2024-02-01,479.0,1634.0,1634.0
2024-03-01,471.0,1607.0,1607.0
2024-04-01,594.0,2027.0,2027.0
2024-05-01,618.0,2109.0,2109.0
2024-06-01,656.0,2238.0,2238.0
2024-07-01,721.0,2460.0,2460.0
2024-08-01,464.0,1583.0,1583.0
2024-09-01,51.0,174.0,174.0
2024-10-01,1227.0,4187.0,4187.0
2024-11-01,354.0,1208.0,1208.0
2024-12-01,266.0,908.0,908.0
