measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,3302.0,34119.57,34119.57
2001-02-01,31618.0,326708.79,326708.79
2001-03-01,55093.0,569275.97,569275.97
2001-04-01,54486.0,563003.84,563003.84
2001-05-01,9134.0,94381.62,94381.62
2001-06-01,32548.0,336318.48,336318.48
2001-07-01,20373.0,210514.21,210514.21
2001-08-01,20807.0,214998.73,214998.73
2001-09-01,12603.0,130226.8,130226.8
2001-10-01,25698.0,265537.43,265537.43
2001-11-01,20141.0,208116.95,208116.95
2001-12-01,44717.0,462060.76,462060.76
2002-01-01,40738.0,414427.67,414427.67
2002-02-01,42738.0,434773.67,434773.67
2002-03-01,5518.0,56134.61,56134.61
2002-04-01,23854.0,242666.74,242666.74
2002-05-01,38279.0,389412.27,389412.27
2002-06-01,15456.0,157233.89,157233.89
2002-07-01,19516.0,198536.27,198536.27
2002-08-01,18724.0,190479.25,190479.25
2002-09-01,16076.0,163541.15,163541.15
2002-10-01,15268.0,155321.36,155321.36
2002-11-01,44445.0,452138.99,452138.99
2002-12-01,27500.0,279757.5,279757.5
2003-01-01,33435.0,342407.84,342407.84
2003-02-01,20058.0,205413.98,205413.98
2003-03-01,62451.0,639560.69,639560.69
2003-04-01,13559.0,138857.72,138857.72
2003-05-01,70117.0,718068.2,718068.2
2003-06-01,18310.0,187512.71,187512.71
2003-07-01,23487.0,240530.37,240530.37
2003-08-01,21547.0,220662.83,220662.83
2003-09-01,17177.0,175909.66,175909.66
2003-10-01,10307.0,105553.99,105553.99
2003-11-01,17852.0,182822.33,182822.33
2003-12-01,21546.0,220652.59,220652.59
2004-01-01,24847.0,249016.63,249016.63
2004-02-01,30167.0,302333.67,302333.67
2004-03-01,40464.0,405530.21,405530.21
2004-04-01,4814.0,48245.91,48245.91
2004-05-01,9964.0,99859.21,99859.21
2004-06-01,15027.0,150600.59,150600.59
2004-07-01,29255.0,293193.61,293193.61
2004-08-01,21789.0,218369.36,218369.36
2004-09-01,19228.0,192703.02,192703.02
2004-10-01,7024.0,70394.53,70394.53
2004-11-01,12299.0,123260.58,123260.58
2004-12-01,86905.0,870961.91,870961.91
2005-01-01,46142.0,461373.86,461373.86
2005-02-01,6474.0,64733.53,64733.53
2005-03-01,11915.0,119138.09,119138.09
2005-04-01,32091.0,320877.91,320877.91
2005-05-01,5771.0,57704.23,57704.23
2005-06-01,18819.0,188171.18,188171.18
2005-07-01,20570.0,205679.43,205679.43
2005-08-01,24533.0,245305.47,245305.47
2005-09-01,20316.0,203139.68,203139.68
2005-10-01,7809.0,78082.19,78082.19
2005-11-01,5513.0,55124.49,55124.49
2005-12-01,16030.0,160283.97,160283.97
2006-01-01,11921.0,118244.0,118244.0
2006-02-01,25252.0,250475.0,250475.0
2006-03-01,11900.0,118036.0,118036.0
2006-04-01,17475.0,173335.0,173335.0
2006-05-01,26786.0,265690.0,265690.0
2006-06-01,18505.0,183551.0,183551.0
2006-07-01,18472.0,183224.0,183224.0
2006-08-01,18259.0,181111.0,181111.0
2006-09-01,11789.0,116935.0,116935.0
2006-10-01,1356.0,13450.0,13450.0
2006-11-01,12530.0,124285.0,124285.0
2006-12-01,11071.0,109813.0,109813.0
2007-01-01,32723.0,323434.0,323434.0
2007-02-01,13600.0,134422.0,134422.0
2007-03-01,692.0,6840.0,6840.0
2007-04-01,650.0,6425.0,6425.0
2007-05-01,4221.0,41720.0,41720.0
2007-06-01,13831.0,136706.0,136706.0
2007-07-01,14580.0,144109.0,144109.0
2007-08-01,19674.0,194458.0,194458.0
2007-09-01,8596.0,84963.0,84963.0
2007-10-01,3632.0,35899.0,35899.0
2007-11-01,2908.0,28743.0,28743.0
2007-12-01,-14.0,-138.0,-138.0
2008-01-01,1771.0,17451.0,17451.0
2008-02-01,-11.0,0.0,0.0
2008-03-01,1771.0,17451.0,17451.0
2008-04-01,13236.0,130428.0,130428.0
2008-05-01,23560.0,232160.0,232160.0
2008-06-01,15869.0,156373.0,156373.0
2008-07-01,19123.0,188438.0,188438.0
2008-08-01,10424.0,102718.0,102718.0
2008-09-01,13192.0,129994.0,129994.0
2008-10-01,1492.0,14702.0,14702.0
2008-11-01,2198.0,21659.0,21659.0
2008-12-01,22119.0,217961.0,217961.0
2009-01-01,64309.0,627656.0,627656.0
2009-02-01,14169.0,138289.0,138289.0
2009-03-01,38974.0,380386.0,380386.0
2009-04-01,41244.0,402541.0,402541.0
2009-05-01,57934.0,565436.0,565436.0
2009-06-01,19310.0,188466.0,188466.0
2009-07-01,15048.0,146868.0,146868.0
2009-08-01,16415.0,160210.0,160210.0
2009-09-01,14255.0,139129.0,139129.0
2009-10-01,58127.0,567320.0,567320.0
2009-11-01,36769.0,358865.0,358865.0
2009-12-01,65723.0,641456.0,641456.0
2010-01-01,32112.0,313285.0,313285.0
2010-02-01,41597.0,405820.0,405820.0
2010-03-01,25127.0,245139.0,245139.0
2010-04-01,23063.0,225003.0,225003.0
2010-05-01,34057.0,332260.0,332260.0
2010-06-01,13165.0,128438.0,128438.0
2010-07-01,13759.0,134233.0,134233.0
2010-08-01,14172.0,138262.0,138262.0
2010-09-01,8290.0,80877.0,80877.0
2010-10-01,3328.0,32468.0,32468.0
2010-11-01,1597.0,15580.0,15580.0
2010-12-01,4395.0,42878.0,42878.0
2011-01-01,26709.0,259505.0,259505.0
2011-02-01,11003.0,106905.0,106905.0
