measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2023-01-01,0.0,407.0,407.0
2023-02-01,0.0,346.0,346.0
2023-03-01,0.0,332.0,332.0
2023-04-01,0.0,259.0,259.0
2023-05-01,0.0,168.0,168.0
2023-06-01,0.0,221.0,221.0
2023-07-01,0.0,512.0,512.0
2023-08-01,0.0,517.0,517.0
2023-09-01,0.0,366.0,366.0
2023-10-01,0.0,446.0,446.0
2023-11-01,0.0,420.0,420.0
2023-12-01,0.0,473.0,473.0
2024-04-01,0.0,1501.0,1501.0
2024-05-01,0.0,1350.0,1350.0
2024-06-01,0.0,2077.0,2077.0
2024-07-01,0.0,3990.0,3990.0
2024-08-01,0.0,3466.0,3466.0
2024-09-01,0.0,3053.0,3053.0
2024-10-01,0.0,3198.0,3198.0
2024-11-01,0.0,2575.0,2575.0
2024-12-01,0.0,2826.0,2826.0
