measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,20240.226,248516.0,248516.0
2013-08-01,18189.026,223992.0,223992.0
2013-09-01,12238.1915,147586.5,147586.5
2013-10-01,13486.415,164555.0,164555.0
2013-11-01,13737.716,160924.0,160924.0
2013-12-01,14847.9255,181940.0,181940.0
2014-01-01,29067.0,251392.0,251392.0
2014-02-01,22188.5,204195.0,204276.5
2014-03-01,17256.5,158711.5,164193.5
2014-04-01,16387.0,148701.0,148701.0
2014-05-01,17394.0,149274.5,149274.5
2014-06-01,16924.0,147213.0,147213.0
2014-07-01,14590.5,130245.5,130245.5
2014-08-01,23632.0,204750.5,204750.5
2014-09-01,14897.0,130839.0,130839.0
2014-10-01,17622.5,160057.5,160057.5
2014-11-01,22232.0,211483.5,211483.5
2014-12-01,24851.5,233382.5,233382.5
2015-01-01,21383.0,234734.5,235585.0
2015-02-01,27282.0,273283.5,273283.5
2015-03-01,20796.5,245092.0,245554.0
2015-04-01,11111.0,112541.0,112541.0
2015-05-01,14012.5,129723.5,129723.5
2015-06-01,16797.0,151306.5,151306.5
2015-07-01,20328.5,183946.0,183946.0
2015-08-01,20455.0,181060.5,181060.5
2015-09-01,19414.0,171744.0,171744.0
2015-10-01,19340.5,211279.0,211279.0
2015-11-01,23841.0,214991.0,214991.0
2015-12-01,23095.0,217005.0,217005.0
2016-01-01,27421.0,151792.0,228168.0
2016-02-01,23774.0,131802.5,240681.0
2016-03-01,29797.0,163663.0,250260.5
2016-04-01,11996.0,65959.0,262197.0
2016-05-01,24619.0,135884.0,266990.0
2016-06-01,14672.0,82378.5,275758.5
2016-07-01,17213.5,95573.0,282769.5
2016-08-01,21548.5,119212.5,289559.5
2016-09-01,23671.0,130433.0,297916.0
2016-10-01,17283.5,95835.0,306977.5
2016-11-01,23720.0,130569.5,313943.5
2016-12-01,27672.0,152259.5,323181.0
2017-01-01,22761.5,125656.5,230105.0
2017-02-01,19670.5,114157.5,197084.5
2017-03-01,28034.0,154241.0,282386.0
2017-04-01,23027.0,127310.0,238133.0
2017-05-01,13721.0,76082.5,144485.0
2017-06-01,19591.5,108583.0,174264.0
2017-07-01,18387.0,102063.0,155414.0
2017-08-01,17254.0,96171.0,155961.0
2017-09-01,13226.5,73851.5,118649.5
2017-10-01,10778.0,59912.0,103320.0
2017-11-01,20434.5,113428.0,201835.0
2017-12-01,26504.5,145858.0,273469.5
2018-01-01,25611.0,141572.0,274970.0
2018-02-01,17310.0,97228.5,220103.5
2018-03-01,24242.0,134183.5,250715.0
2018-04-01,17587.5,96712.0,174224.0
2018-05-01,22618.0,124889.5,203793.0
2018-06-01,19583.5,108703.5,173598.0
2018-07-01,20722.0,115024.0,151537.0
2018-08-01,20929.0,116026.5,177373.5
2018-09-01,14694.5,81494.5,120690.5
2018-10-01,28997.0,159033.5,238683.0
2018-11-01,25605.0,140973.5,219050.5
2018-12-01,29131.5,160493.0,267490.5
2019-01-01,30310.0,167290.5,300708.0
2019-02-01,25360.5,140495.5,258603.0
2019-03-01,11577.5,64752.0,150664.5
2019-04-01,16045.5,90633.0,174152.0
2019-05-01,27787.0,152973.0,234142.0
2019-06-01,28631.0,175694.0,230967.0
2019-07-01,21455.5,119142.0,187632.5
2019-08-01,29628.0,162542.0,247960.0
2019-09-01,11414.5,64536.5,114874.5
2019-10-01,19633.0,109530.5,182314.0
2019-11-01,25084.5,138682.0,241756.5
2019-12-01,24117.0,133546.0,237533.5
2020-01-01,27860.0,153918.0,258783.5
2020-02-01,23418.0,130233.5,216412.0
2020-03-01,27069.0,149666.5,236313.5
2020-04-01,24544.0,135614.0,199269.0
2020-05-01,28094.5,154613.5,238479.5
2020-06-01,17118.5,94294.5,155214.0
2020-07-01,25891.0,142664.0,219329.0
2020-08-01,28045.5,154096.5,218060.5
2020-09-01,27643.5,151839.5,200263.5
2020-10-01,25971.0,142784.5,232647.0
2020-11-01,26351.5,145173.0,242741.5
2020-12-01,30332.0,167154.0,291654.0
2021-01-01,32521.0,178951.5,303944.5
2021-02-01,29055.5,160062.5,291805.5
2021-03-01,28439.5,156847.0,268532.0
2021-04-01,27614.0,151768.5,243674.0
2021-05-01,12818.5,70770.0,128833.5
2021-06-01,27765.5,152471.5,226467.0
2021-07-01,24163.5,132645.0,201779.5
2021-08-01,28429.0,156138.0,237389.0
2021-09-01,23864.5,137991.5,201052.0
2021-10-01,17025.0,93659.5,157478.5
2021-11-01,28395.5,156180.0,269494.0
2021-12-01,32199.5,176878.5,296733.0
2022-01-01,33252.5,182694.5,331362.0
2022-02-01,29267.0,160936.0,299018.0
2022-03-01,31996.5,175384.5,276524.0
2022-04-01,24722.5,135585.0,233070.5
2022-05-01,18123.5,101202.5,155337.5
2022-06-01,27874.5,153125.0,230557.0
2022-07-01,27769.5,152398.5,235852.0
2022-08-01,27878.5,152442.5,235428.5
2022-09-01,13049.0,71694.0,128066.5
2022-10-01,22731.0,124790.0,211782.0
2022-11-01,29808.5,163419.0,273220.5
2022-12-01,32984.5,181175.0,301887.5
2023-01-01,31866.5,175075.0,323736.0
2023-02-01,27384.5,156044.0,292651.5
2023-03-01,21650.5,120682.5,243479.0
2023-04-01,13107.5,74463.0,160334.5
2023-05-01,5191.5,29655.5,80797.0
2023-06-01,11424.5,64833.5,127520.0
2023-07-01,28830.0,158650.0,254429.5
2023-08-01,27624.0,152170.0,246471.0
2023-09-01,13376.5,73770.5,133074.5
2023-10-01,29741.0,162787.0,261572.0
2023-11-01,32553.5,177959.5,296539.0
2023-12-01,26852.0,148314.5,259653.0
2024-01-01,17107.5,97092.5,216957.0
2024-02-01,15967.0,90924.5,182837.5
2024-03-01,14430.0,82224.0,171641.0
2024-04-01,14334.0,81625.5,155189.0
2024-05-01,5326.0,30254.0,75904.5
2024-06-01,13073.5,74174.0,129279.0
2024-07-01,19852.0,110530.5,173366.0
2024-08-01,22808.5,125430.5,207496.5
2024-09-01,22522.0,123622.0,195419.0
2024-10-01,6121.0,33681.5,79954.5
2024-11-01,33331.0,182479.0,277710.5
2024-12-01,33392.5,183337.0,315643.0
