measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,4.115,47.0,47.0
2002-02-01,3.742,43.0,43.0
2002-03-01,4.065,46.0,46.0
2002-04-01,3.3040000000000003,38.0,38.0
2002-05-01,3.837,44.0,44.0
2002-06-01,4.078,46.0,46.0
2002-07-01,4.614,52.0,52.0
2002-08-01,4.285,49.0,49.0
2002-09-01,3.822,43.0,43.0
2002-10-01,4.022,46.0,46.0
2002-11-01,3.837,44.0,44.0
2002-12-01,4.2780000000000005,49.0,49.0
2003-01-01,27.813000000000002,272.0,272.0
2003-02-01,23.284000000000002,227.0,227.0
2003-03-01,26.085,255.0,255.0
2003-04-01,22.925,224.0,224.0
2003-05-01,22.642,221.0,221.0
2003-06-01,25.478,249.0,249.0
2003-07-01,27.732000000000003,271.0,271.0
2003-08-01,28.807000000000002,281.0,281.0
2003-09-01,25.085,245.0,245.0
2003-10-01,26.547,259.0,259.0
2003-11-01,22.434,219.0,219.0
2003-12-01,25.168000000000003,246.0,246.0
2004-01-01,1.02,8.0,8.0
2004-02-01,0.512,4.0,4.0
2004-03-01,5.703,47.0,47.0
2004-04-01,8.097,67.0,67.0
2004-05-01,14.176,117.0,117.0
2004-06-01,4.543,37.0,37.0
2004-07-01,4.947,41.0,41.0
2004-08-01,14.246,117.0,117.0
2004-09-01,3.722,31.0,31.0
2004-10-01,5.466,45.0,45.0
2004-11-01,0.9890000000000001,8.0,8.0
2004-12-01,0.5790000000000001,5.0,5.0
2005-01-01,4.595,47.08,47.08
2005-02-01,1.5790000000000002,16.18,16.18
2005-03-01,1.75,17.93,17.93
2005-04-01,2.119,21.72,21.72
2005-05-01,1.9680000000000002,20.17,20.17
2005-06-01,2.555,26.18,26.18
2005-07-01,2.6,26.65,26.65
2005-08-01,3.055,31.3,31.3
2005-09-01,2.0,20.49,20.49
2005-10-01,2.221,22.75,22.75
2005-11-01,1.785,18.29,18.29
2005-12-01,3.775,38.68,38.68
2006-01-01,9.755,95.0,95.0
2006-02-01,5.104,50.0,50.0
2006-03-01,4.288,42.0,42.0
2006-04-01,8.213000000000001,80.0,80.0
2006-05-01,7.6770000000000005,75.0,75.0
2006-06-01,6.978000000000001,68.0,68.0
2006-07-01,10.108,98.0,98.0
2006-08-01,9.805,95.0,95.0
2006-09-01,4.5040000000000004,44.0,44.0
2006-10-01,4.758,46.0,46.0
2006-11-01,5.603000000000001,54.0,54.0
2006-12-01,6.208,60.0,60.0
2007-01-01,2.241,23.0,23.0
2007-02-01,4.978000000000001,46.0,46.0
2007-03-01,1.349,12.0,12.0
2007-04-01,1.3070000000000002,12.0,12.0
2007-05-01,1.468,17.0,17.0
2007-06-01,4.17,41.0,41.0
2007-07-01,2.595,23.0,23.0
2007-08-01,2.0180000000000002,17.0,17.0
2007-09-01,1.431,12.0,12.0
2007-10-01,2.334,23.0,23.0
2007-11-01,1.3880000000000001,12.0,12.0
2007-12-01,1.722,17.0,17.0
2008-01-01,2.9330000000000003,23.0,23.0
2008-02-01,2.6420000000000003,29.0,29.0
2008-03-01,3.178,35.0,35.0
2008-04-01,1.9760000000000002,17.0,17.0
2008-05-01,1.445,17.0,17.0
2008-06-01,5.018000000000001,52.0,52.0
2008-07-01,1.454,17.0,17.0
2008-08-01,1.41,12.0,12.0
2008-09-01,2.9810000000000003,29.0,29.0
2008-10-01,1.4220000000000002,12.0,12.0
2008-11-01,0.909,12.0,12.0
2008-12-01,1.6320000000000001,17.0,17.0
2009-01-01,1.084,6.0,6.0
2009-02-01,1.32,17.0,17.0
2009-03-01,1.478,17.0,17.0
2009-04-01,1.348,17.0,17.0
2009-05-01,3.609,41.0,41.0
2009-06-01,1.395,17.0,17.0
2009-07-01,1.836,23.0,23.0
2009-08-01,2.563,29.0,29.0
2009-09-01,1.225,12.0,12.0
2009-10-01,2.233,23.0,23.0
2009-11-01,1.8110000000000002,17.0,17.0
2009-12-01,2.0980000000000003,23.0,23.0
2010-01-01,13.477,139.0,139.0
2010-02-01,3.213,29.0,29.0
2010-03-01,4.2860000000000005,41.0,41.0
2010-04-01,7.413,75.0,75.0
2010-05-01,14.397,145.0,145.0
2010-06-01,9.545,93.0,93.0
2010-07-01,6.072,58.0,58.0
2010-08-01,6.6080000000000005,64.0,64.0
2010-09-01,5.647,58.0,58.0
2010-10-01,10.172,99.0,99.0
2010-11-01,10.695,104.0,104.0
2010-12-01,4.4750000000000005,46.0,46.0
2011-01-01,0.604,6.0,6.0
2011-02-01,1.506,17.0,17.0
2011-03-01,0.687,6.0,6.0
2011-04-01,2.107,23.0,23.0
2011-05-01,1.814,17.0,17.0
2011-06-01,3.015,35.0,35.0
2011-07-01,1.458,17.0,17.0
2011-08-01,1.27,12.0,12.0
2011-09-01,0.947,12.0,12.0
2011-10-01,1.331,17.0,17.0
2011-11-01,2.07,23.0,23.0
2011-12-01,1.191,12.0,12.0
2012-01-01,1.092,12.0,12.0
2012-02-01,1.706,29.0,29.0
2012-03-01,0.849,6.0,6.0
2012-04-01,3.437,35.0,35.0
2012-05-01,3.379,35.0,35.0
2012-06-01,4.146,41.0,41.0
2012-07-01,1.857,17.0,17.0
2012-08-01,0.741,6.0,6.0
2012-09-01,1.067,12.0,12.0
2012-10-01,2.49,23.0,23.0
2012-11-01,1.967,17.0,17.0
2012-12-01,2.269,23.0,23.0
