measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,25.013,403.0,403.0,10.098,159.0,159.0
2003-02-01,20.669,333.0,333.0,8.344000000000001,132.0,132.0
2003-03-01,21.95,354.0,354.0,8.861,140.0,140.0
2003-04-01,20.908,337.0,337.0,8.44,133.0,133.0
2003-05-01,21.533,347.0,347.0,8.693,137.0,137.0
2003-06-01,22.717000000000002,366.0,366.0,9.171000000000001,145.0,145.0
2003-07-01,27.348000000000003,441.0,441.0,11.04,174.0,174.0
2003-08-01,26.435,426.0,426.0,10.672,168.0,168.0
2003-09-01,21.284000000000002,343.0,343.0,8.592,135.0,135.0
2003-10-01,20.341,328.0,328.0,8.212,129.0,129.0
2003-11-01,17.04,274.0,274.0,6.8790000000000004,108.0,108.0
2003-12-01,24.763,399.0,399.0,9.997,158.0,158.0
2004-01-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-02-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-03-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-04-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-05-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-06-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-07-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-08-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-09-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-10-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-11-01,-9.25,67.0,67.0,0.0,15.0,15.0
2004-12-01,-9.25,67.0,67.0,0.0,15.0,15.0
2005-01-01,-9.28,93.96,93.96,0.728,7.28,7.28
2005-02-01,-4.71,47.69,47.69,0.605,6.05,6.05
