measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,4574.3730000000005,41531.0,41531.0
2008-07-01,8810.842,79994.0,79994.0
2008-08-01,7426.656,67427.0,67427.0
2008-09-01,2997.1040000000003,27211.0,27211.0
2008-10-01,2958.525,26860.0,26860.0
2008-11-01,3688.48,33488.0,33488.0
2008-12-01,4182.02,37969.0,37969.0
2009-01-01,3657.982,33438.0,33438.0
2009-02-01,2442.614,22329.0,22329.0
2009-03-01,4225.506,38626.0,38626.0
2009-04-01,3338.703,30520.0,30520.0
2009-05-01,3590.8340000000003,32825.0,32825.0
2009-06-01,8984.289,82128.0,82128.0
2009-07-01,10286.032,94027.0,94027.0
2009-08-01,11078.902,101275.0,101275.0
2009-09-01,3442.7830000000004,31471.0,31471.0
2009-10-01,3561.704,32559.0,32559.0
2009-11-01,3137.192,28678.0,28678.0
2009-12-01,3830.4590000000003,35016.0,35016.0
2010-01-01,2717.452,25344.0,25344.0
2010-02-01,1091.516,10180.0,10180.0
2010-03-01,1297.404,12101.0,12101.0
2010-04-01,1413.066,13179.0,13179.0
2010-05-01,1699.958,15854.0,15854.0
2010-06-01,4237.112,39517.0,39517.0
2010-07-01,6608.326,61633.0,61633.0
2010-08-01,7369.72,68734.0,68734.0
2010-09-01,2329.8450000000003,21729.0,21729.0
2010-10-01,1566.6870000000001,14612.0,14612.0
2010-11-01,906.111,8451.0,8451.0
2010-12-01,1442.803,13456.0,13456.0
2011-01-01,1275.911,11854.0,11854.0
2011-02-01,1664.073,15461.0,15461.0
2011-03-01,1562.098,14514.0,14514.0
2011-04-01,1724.517,16023.0,16023.0
2011-05-01,1556.334,14461.0,14461.0
2011-06-01,6512.523,60509.0,60509.0
2011-07-01,10241.148,95153.0,95153.0
2011-08-01,7319.498,68006.0,68006.0
2011-09-01,2433.486,22610.0,22610.0
2011-10-01,1288.929,11976.0,11976.0
2011-11-01,1011.555,9398.0,9398.0
2011-12-01,1136.928,10563.0,10563.0
2012-01-01,1769.222,16509.0,16509.0
2012-02-01,1507.751,14069.0,14069.0
2012-03-01,1942.107,18122.0,18122.0
2012-04-01,2452.941,22888.0,22888.0
2012-05-01,4361.688,40698.0,40698.0
2012-06-01,4012.523,37441.0,37441.0
2012-07-01,7217.959,67350.0,67350.0
2012-08-01,4482.115,41822.0,41822.0
2012-09-01,2156.567,20123.0,20123.0
2012-10-01,987.941,9218.0,9218.0
2012-11-01,797.105,7437.0,7437.0
2012-12-01,595.081,5552.0,5552.0
2013-01-01,854.675,8126.0,8126.0
2013-02-01,1869.869,17777.0,17777.0
2013-03-01,2355.773,22396.0,22396.0
2013-04-01,1723.182,16382.0,16382.0
2013-05-01,2769.476,26330.0,26330.0
2013-06-01,3836.909,36478.0,36478.0
2013-07-01,3736.93,35527.0,35527.0
2013-08-01,3375.625,32092.0,32092.0
2013-09-01,3198.407,30407.0,30407.0
2013-10-01,1804.912,17159.0,17159.0
2013-11-01,1232.304,11715.0,11715.0
2013-12-01,1470.938,13985.0,13985.0
2014-01-01,4058.788,38620.0,38620.0
2014-02-01,3120.936,29696.0,29696.0
2014-03-01,1684.311,16026.0,16026.0
2014-04-01,3151.679,29989.0,29989.0
2014-05-01,5416.66,51541.0,51541.0
2014-06-01,3947.172,37558.0,37558.0
2014-07-01,4735.311,45058.0,45058.0
2014-08-01,5387.713,51265.0,51265.0
2014-09-01,2892.584,27524.0,27524.0
2014-10-01,2355.111,22409.0,22409.0
2014-11-01,3016.157,28699.0,28699.0
2014-12-01,2260.578,21510.0,21510.0
2015-01-01,1844.758,17390.0,17390.0
2015-02-01,3263.803,30769.0,30769.0
2015-03-01,3983.136,37550.0,37550.0
2015-04-01,3453.582,32559.0,32559.0
2015-05-01,3760.16,35449.0,35449.0
2015-06-01,6127.018,57762.0,57762.0
2015-07-01,11116.794,104802.0,104802.0
2015-08-01,7106.807,66999.0,66999.0
2015-09-01,5203.504,49056.0,49056.0
2015-10-01,1964.237,18518.0,18518.0
2015-11-01,2431.182,22920.0,22920.0
2015-12-01,2262.019,21325.0,21325.0
2016-01-01,4002.22,35766.0,35766.0
2016-02-01,3628.769,32430.0,32430.0
2016-03-01,7789.597,69616.0,69616.0
2016-04-01,8672.077,77502.0,77502.0
2016-05-01,16433.347,146865.0,146865.0
2016-06-01,25086.09,224193.0,224193.0
2016-07-01,22835.223,204077.0,204077.0
2016-08-01,22765.474,203454.0,203454.0
2016-09-01,20848.419,186322.0,186322.0
2016-10-01,8967.876,80146.0,80146.0
2016-11-01,10912.401,97524.0,97524.0
2016-12-01,9649.507,86237.0,86237.0
2017-01-01,6045.515,55220.0,55220.0
2017-02-01,3987.451,36422.0,36422.0
2017-03-01,7986.405,72947.0,72947.0
2017-04-01,8716.567,79617.0,79617.0
2017-05-01,6362.995,58120.0,58120.0
2017-06-01,10530.722,96188.0,96188.0
2017-07-01,16445.973,150218.0,150218.0
2017-08-01,9881.318,90256.0,90256.0
2017-09-01,7641.634,69799.0,69799.0
2017-10-01,10803.785,98681.0,98681.0
2017-11-01,9401.593,85874.0,85874.0
2017-12-01,9065.042,82800.0,82800.0
2018-01-01,10452.518,100954.0,100954.0
2018-02-01,10758.662,103911.0,103911.0
2018-03-01,13044.129,125986.0,125986.0
2018-04-01,12115.736,117019.0,117019.0
2018-05-01,18553.537,179198.0,179198.0
2018-06-01,18249.351,176260.0,176260.0
2018-07-01,22630.713,218576.0,218576.0
2018-08-01,16845.917,162705.0,162705.0
2018-09-01,15207.794,146884.0,146884.0
2018-10-01,11160.59,107794.0,107794.0
2018-11-01,10201.032,98526.0,98526.0
2018-12-01,9410.021,90885.0,90885.0
2019-01-01,6475.768,59593.0,59593.0
2019-02-01,5751.38,52928.0,52928.0
2019-03-01,4949.915,45553.0,45553.0
2019-04-01,4225.627,38887.0,38887.0
2019-05-01,11467.343,105530.0,105530.0
2019-06-01,11161.838,102719.0,102719.0
2019-07-01,12300.643,113199.0,113199.0
2019-08-01,13359.041,122939.0,122939.0
2019-09-01,9936.014,91438.0,91438.0
2019-10-01,10754.218,98967.0,98967.0
2019-11-01,5913.579,54420.0,54420.0
2019-12-01,6973.634,64176.0,64176.0
2020-01-01,6370.933,59431.0,59431.0
2020-02-01,5374.574,50137.0,50137.0
2020-03-01,4618.515,43083.0,43083.0
2020-04-01,3971.13,37044.0,37044.0
2020-05-01,3669.554,34231.0,34231.0
2020-06-01,5664.731,52843.0,52843.0
2020-07-01,8261.497,77066.0,77066.0
2020-08-01,5788.209,53994.0,53994.0
2020-09-01,3909.942,36474.0,36474.0
2020-10-01,4345.313,40535.0,40535.0
2020-11-01,3367.075,31409.0,31409.0
2020-12-01,5184.527,48364.0,48364.0
2021-01-01,6498.32,59471.0,59471.0
2021-02-01,6129.819,56099.0,56099.0
2021-03-01,9071.188,83018.0,83018.0
2021-04-01,10026.357,91760.0,91760.0
2021-05-01,4549.588,41637.0,41637.0
2021-06-01,7832.242,71680.0,71680.0
2021-07-01,8927.793,81706.0,81706.0
2021-08-01,9487.061,86824.0,86824.0
2021-09-01,6934.996,63468.0,63468.0
2021-10-01,5685.402,52032.0,52032.0
2021-11-01,5864.774,53673.0,53673.0
2021-12-01,7293.46,66749.0,66749.0
2022-01-01,7165.662,65401.0,65401.0
2022-02-01,7387.736,67426.0,67426.0
2022-03-01,7208.486,65790.0,65790.0
2022-04-01,4141.377,37798.0,37798.0
2022-05-01,7157.779,65327.0,65327.0
2022-06-01,7972.622,72764.0,72764.0
2022-07-01,10876.926,99271.0,99271.0
2022-08-01,11209.36,102305.0,102305.0
2022-09-01,7378.757,67344.0,67344.0
2022-10-01,9436.397,86123.0,86123.0
2022-11-01,9931.46,90642.0,90642.0
2022-12-01,8024.438,73237.0,73237.0
2023-01-01,7009.53,63925.0,63925.0
2023-02-01,7072.093,64496.0,64496.0
2023-03-01,7834.592,71451.0,71451.0
2023-04-01,6277.632,57251.0,57251.0
2023-05-01,9804.562,89417.0,89417.0
2023-06-01,11037.682,100662.0,100662.0
2023-07-01,11905.523,108577.0,108577.0
2023-08-01,14482.805,132081.0,132081.0
2023-09-01,10506.172,95815.0,95815.0
2023-10-01,9810.217,89467.0,89467.0
2023-11-01,8475.184,77292.0,77292.0
2023-12-01,7903.008,72074.0,72074.0
2024-01-01,6578.929,60519.0,60519.0
2024-02-01,6271.881,57694.0,57694.0
2024-03-01,7385.9,67942.0,67942.0
2024-04-01,5951.874,54751.0,54751.0
2024-05-01,8018.736,73763.0,73763.0
2024-06-01,8541.654,78574.0,78574.0
2024-07-01,11816.471,108698.0,108698.0
2024-08-01,10738.628,98783.0,98783.0
2024-09-01,8174.877,75199.0,75199.0
2024-10-01,5855.115,53860.0,53860.0
2024-11-01,7599.561,69908.0,69908.0
2024-12-01,5922.374,54479.0,54479.0
