measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2012-03-01,1872.089,20661.0,20661.0
2012-04-01,1839.202,20297.0,20297.0
2012-05-01,1907.407,21050.0,21050.0
2012-06-01,1851.971,20438.0,20438.0
2012-07-01,1938.661,21395.0,21395.0
2012-08-01,1921.981,21211.0,21211.0
2012-09-01,1833.476,20234.0,20234.0
2012-10-01,1905.742,21032.0,21032.0
2012-11-01,1912.184,21103.0,21103.0
2012-12-01,1978.287,21832.0,21832.0
2013-01-01,1979.699,21668.0,21668.0
2013-02-01,1756.756,19228.0,19228.0
2013-03-01,2037.034,22295.0,22295.0
2013-04-01,1953.262,21378.0,21378.0
2013-05-01,2037.63,22302.0,22302.0
2013-06-01,1994.62,21832.0,21832.0
2013-07-01,2086.821,22841.0,22841.0
2013-08-01,2091.096,22887.0,22887.0
2013-09-01,1971.298,21576.0,21576.0
2013-10-01,2075.583,22717.0,22717.0
2013-11-01,2103.353,23022.0,23022.0
2013-12-01,2189.848,23968.0,23968.0
2014-01-01,2125.395,23343.0,23343.0
2014-02-01,1819.011,19978.0,19978.0
2014-03-01,2107.932,23151.0,23151.0
2014-04-01,2041.376,22420.0,22420.0
2014-05-01,2110.85,23183.0,23183.0
2014-06-01,2069.608,22730.0,22730.0
2014-07-01,2119.92,23282.0,23282.0
2014-08-01,2095.798,23018.0,23018.0
2014-09-01,1979.062,21735.0,21735.0
2014-10-01,2033.886,22338.0,22338.0
2014-11-01,1996.692,21929.0,21929.0
2014-12-01,2068.47,22717.0,22717.0
2015-01-01,2121.854,23326.0,23326.0
2015-02-01,1841.389,20243.0,20243.0
2015-03-01,2035.791,22380.0,22380.0
2015-04-01,2029.424,22310.0,22310.0
2015-05-01,2095.161,23033.0,23033.0
2015-06-01,2097.984,23064.0,23064.0
2015-07-01,2322.219,25529.0,25529.0
2015-08-01,2294.662,25226.0,25226.0
2015-09-01,2123.314,23342.0,23342.0
2015-10-01,2204.475,24234.0,24234.0
2015-11-01,2220.131,24406.0,24406.0
2015-12-01,2308.596,25379.0,25379.0
2016-01-01,2155.233,23635.0,23635.0
2016-02-01,2022.169,22176.0,22176.0
2016-03-01,2132.873,23390.0,23390.0
2016-04-01,2125.919,23314.0,23314.0
2016-05-01,2218.668,24331.0,24331.0
2016-06-01,2095.834,22984.0,22984.0
2016-07-01,2173.66,23837.0,23837.0
2016-08-01,2200.441,24131.0,24131.0
2016-09-01,2072.645,22729.0,22729.0
2016-10-01,2029.731,22259.0,22259.0
2016-11-01,2150.611,23584.0,23584.0
2016-12-01,2253.216,24709.0,24709.0
2017-01-01,2186.952,24192.0,24192.0
2017-02-01,1998.981,22113.0,22113.0
2017-03-01,2158.367,23876.0,23876.0
2017-04-01,2017.752,22320.0,22320.0
2017-05-01,2123.809,23494.0,23494.0
2017-06-01,2088.165,23099.0,23099.0
2017-07-01,2140.646,23680.0,23680.0
2017-08-01,2150.625,23790.0,23790.0
2017-09-01,1989.768,22011.0,22011.0
2017-10-01,2036.906,22533.0,22533.0
2017-11-01,2121.17,23465.0,23465.0
2017-12-01,2206.859,24413.0,24413.0
2018-01-01,2229.326,24291.0,24291.0
2018-02-01,2098.321,22864.0,22864.0
2018-03-01,2264.698,24676.0,24676.0
2018-04-01,2115.915,23055.0,23055.0
2018-05-01,2128.732,23195.0,23195.0
2018-06-01,2156.043,23493.0,23493.0
2018-07-01,2218.545,24174.0,24174.0
2018-08-01,2227.492,24271.0,24271.0
2018-09-01,2014.425,21950.0,21950.0
2018-10-01,2202.757,24002.0,24002.0
2018-11-01,2187.866,23839.0,23839.0
2018-12-01,2288.88,24940.0,24940.0
2019-01-01,2044.218,22410.0,22410.0
2019-02-01,1840.752,20179.0,20179.0
2019-03-01,1978.545,21690.0,21690.0
2019-04-01,1866.111,20457.0,20457.0
2019-05-01,1929.542,21153.0,21153.0
2019-06-01,1946.558,21339.0,21339.0
2019-07-01,2005.007,21980.0,21980.0
2019-08-01,2034.883,22307.0,22307.0
2019-09-01,1909.26,20930.0,20930.0
2019-10-01,1960.691,21494.0,21494.0
2019-11-01,1928.481,21141.0,21141.0
2019-12-01,2048.952,22461.0,22461.0
2020-01-01,2102.283,23037.0,23037.0
2020-02-01,1924.406,21088.0,21088.0
2020-03-01,2117.197,23201.0,23201.0
2020-04-01,1990.922,21817.0,21817.0
2020-05-01,2052.453,22491.0,22491.0
2020-06-01,1881.564,20618.0,20618.0
2020-07-01,2019.177,22127.0,22127.0
2020-08-01,2044.654,22406.0,22406.0
2020-09-01,1919.883,21039.0,21039.0
2020-10-01,1944.434,21308.0,21308.0
2020-11-01,1906.065,20887.0,20887.0
2020-12-01,2030.962,22256.0,22256.0
2021-01-01,1925.193,20556.0,20556.0
2021-02-01,1693.088,18079.0,18079.0
2021-03-01,1923.915,20544.0,20544.0
2021-04-01,1801.258,19234.0,19234.0
2021-05-01,1848.758,19741.0,19741.0
2021-06-01,1783.302,19042.0,19042.0
2021-07-01,1826.583,19504.0,19504.0
2021-08-01,1808.9,19316.0,19316.0
2021-09-01,1767.298,18871.0,18871.0
2021-10-01,1775.535,18959.0,18959.0
2021-11-01,1710.847,18268.0,18268.0
2021-12-01,1903.323,20324.0,20324.0
2022-01-01,1686.253,19125.0,19125.0
2022-02-01,1536.616,17429.0,17429.0
2022-03-01,1688.051,19146.0,19146.0
2022-04-01,1590.111,18036.0,18036.0
2022-05-01,1603.023,18182.0,18182.0
2022-06-01,1618.34,18356.0,18356.0
2022-07-01,1666.196,18898.0,18898.0
2022-08-01,1638.621,18586.0,18586.0
2022-09-01,1542.699,17498.0,17498.0
2022-10-01,1602.39,18175.0,18175.0
2022-11-01,1564.262,17742.0,17742.0
2022-12-01,1621.438,18391.0,18391.0
2023-01-01,2030.197,22495.0,22495.0
2023-02-01,1805.515,20005.0,20005.0
2023-03-01,1954.033,21651.0,21651.0
2023-04-01,1812.927,20087.0,20087.0
2023-05-01,2042.922,22636.0,22636.0
2023-06-01,1979.395,21932.0,21932.0
2023-07-01,2018.494,22365.0,22365.0
2023-08-01,2017.175,22350.0,22350.0
2023-09-01,1869.12,20710.0,20710.0
2023-10-01,2006.119,22228.0,22228.0
2023-11-01,2004.024,22205.0,22205.0
2023-12-01,2152.079,23845.0,23845.0
2024-01-01,2252.254,24880.0,24880.0
2024-02-01,2095.236,23145.0,23145.0
2024-03-01,2178.934,24070.0,24070.0
2024-04-01,2029.347,22417.0,22417.0
2024-05-01,2229.039,24623.0,24623.0
2024-06-01,2072.17,22891.0,22891.0
2024-07-01,2184.509,24131.0,24131.0
2024-08-01,2242.163,24768.0,24768.0
2024-09-01,2113.544,23348.0,23348.0
2024-10-01,2159.488,23855.0,23855.0
2024-11-01,2123.216,23454.0,23454.0
2024-12-01,2164.1,23906.0,23906.0
