measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2013-01-01,4128.549,45007.0,45007.0
2013-02-01,3814.344,41582.0,41582.0
2013-03-01,4302.033,46898.0,46898.0
2013-04-01,3703.24,40371.0,40371.0
2013-05-01,3833.754,41794.0,41794.0
2013-06-01,4253.294,46367.0,46367.0
2013-07-01,4381.193,47761.0,47761.0
2013-08-01,4433.758,48335.0,48335.0
2013-09-01,4176.889,45534.0,45534.0
2013-10-01,4169.663,45456.0,45456.0
2013-11-01,4154.293,45288.0,45288.0
2013-12-01,4568.99,49809.0,49809.0
2014-01-01,4017.843,43755.0,43755.0
2014-02-01,3317.581,36128.0,36128.0
2014-03-01,4274.822,46553.0,46553.0
2014-04-01,4552.936,49582.0,49582.0
2014-05-01,4490.522,48902.0,48902.0
2014-06-01,4362.398,47507.0,47507.0
2014-07-01,4684.218,51011.0,51011.0
2014-08-01,4693.469,51112.0,51112.0
2014-09-01,4507.597,49088.0,49088.0
2014-10-01,3677.87,40053.0,40053.0
2014-11-01,4047.967,44083.0,44083.0
2014-12-01,4802.777,52303.0,52303.0
2015-01-01,4121.774,46409.0,46409.0
2015-02-01,3249.964,36593.0,36593.0
2015-03-01,4009.483,45145.0,45145.0
2015-04-01,4026.601,45338.0,45338.0
2015-05-01,3861.958,43484.0,43484.0
2015-06-01,3989.232,44917.0,44917.0
2015-07-01,4144.116,46661.0,46661.0
2015-08-01,4251.802,47873.0,47873.0
2015-09-01,3902.871,43945.0,43945.0
2015-10-01,3803.445,42825.0,42825.0
2015-11-01,4174.553,47004.0,47004.0
2015-12-01,4451.201,50119.0,50119.0
2016-01-01,4480.308,49185.0,49185.0
2016-02-01,4226.477,46398.0,46398.0
2016-03-01,4468.985,49061.0,49061.0
2016-04-01,4204.395,46156.0,46156.0
2016-05-01,4354.234,47801.0,47801.0
2016-06-01,4169.049,45768.0,45768.0
2016-07-01,4304.625,47256.0,47256.0
2016-08-01,4273.797,46917.0,46917.0
2016-09-01,3642.541,39988.0,39988.0
2016-10-01,3329.172,36548.0,36548.0
2016-11-01,4301.435,47221.0,47221.0
2016-12-01,4363.982,47908.0,47908.0
2017-01-01,4318.641,47354.0,47354.0
2017-02-01,3783.762,41489.0,41489.0
2017-03-01,4263.092,46744.0,46744.0
2017-04-01,3507.361,38458.0,38458.0
2017-05-01,3966.203,43489.0,43489.0
2017-06-01,4188.539,45927.0,45927.0
2017-07-01,4163.625,45654.0,45654.0
2017-08-01,4409.47,48350.0,48350.0
2017-09-01,3816.511,41848.0,41848.0
2017-10-01,3967.285,43501.0,43501.0
2017-11-01,4086.387,44807.0,44807.0
2017-12-01,4244.124,46537.0,46537.0
2018-01-01,3949.248,42865.0,42865.0
2018-02-01,3907.852,42416.0,42416.0
2018-03-01,4240.883,46031.0,46031.0
2018-04-01,3688.943,40040.0,40040.0
2018-05-01,4150.906,45054.0,45054.0
2018-06-01,3936.549,42728.0,42728.0
2018-07-01,4135.55,44888.0,44888.0
2018-08-01,4305.702,46735.0,46735.0
2018-09-01,3804.956,41299.0,41299.0
2018-10-01,4102.952,44534.0,44534.0
2018-11-01,4180.57,45376.0,45376.0
2018-12-01,4215.889,45760.0,45760.0
2019-01-01,4216.758,46884.0,46884.0
2019-02-01,3965.707,44093.0,44093.0
2019-03-01,4090.262,45478.0,45478.0
2019-04-01,3989.533,44358.0,44358.0
2019-05-01,4055.538,45092.0,45092.0
2019-06-01,4280.116,47589.0,47589.0
2019-07-01,4393.863,48854.0,48854.0
2019-08-01,4388.669,48796.0,48796.0
2019-09-01,4077.994,45342.0,45342.0
2019-10-01,4354.392,48415.0,48415.0
2019-11-01,4142.219,46056.0,46056.0
2019-12-01,4448.949,49466.0,49466.0
2020-01-01,4287.637,46559.0,46559.0
2020-02-01,3667.597,39826.0,39826.0
2020-03-01,4010.405,43549.0,43549.0
2020-04-01,3965.388,43060.0,43060.0
2020-05-01,3914.246,42504.0,42504.0
2020-06-01,3876.284,42092.0,42092.0
2020-07-01,4108.948,44619.0,44619.0
2020-08-01,4050.542,43984.0,43984.0
2020-09-01,3834.542,41639.0,41639.0
2020-10-01,3082.113,33469.0,33469.0
2020-11-01,3481.734,37808.0,37808.0
2020-12-01,3824.564,41531.0,41531.0
2021-01-01,3793.986,43159.0,43159.0
2021-02-01,3077.606,35010.0,35010.0
2021-03-01,3786.366,43072.0,43072.0
2021-04-01,3605.014,41009.0,41009.0
2021-05-01,3703.217,42127.0,42127.0
2021-06-01,3646.045,41476.0,41476.0
2021-07-01,3578.237,40705.0,40705.0
2021-08-01,3447.957,39223.0,39223.0
2021-09-01,3383.181,38486.0,38486.0
2021-10-01,3396.853,38642.0,38642.0
2021-11-01,2995.82,34080.0,34080.0
2021-12-01,3436.718,39095.0,39095.0
2022-01-01,3849.359,44934.0,44934.0
2022-02-01,3274.049,38219.0,38219.0
2022-03-01,4379.36,51121.0,51121.0
2022-04-01,4096.194,47816.0,47816.0
2022-05-01,4116.717,48055.0,48055.0
2022-06-01,3912.215,45668.0,45668.0
2022-07-01,3946.347,46066.0,46066.0
2022-08-01,3659.733,42721.0,42721.0
2022-09-01,2930.124,34204.0,34204.0
2022-10-01,3744.117,43706.0,43706.0
2022-11-01,4066.079,47464.0,47464.0
2022-12-01,4007.706,46783.0,46783.0
2023-01-01,3842.091,45523.0,45523.0
2023-02-01,3499.972,41470.0,41470.0
2023-03-01,4105.835,48649.0,48649.0
2023-04-01,3283.126,38901.0,38901.0
2023-05-01,3804.073,45073.0,45073.0
2023-06-01,3910.105,46329.0,46329.0
2023-07-01,3876.796,45935.0,45935.0
2023-08-01,4046.373,47944.0,47944.0
2023-09-01,3744.94,44373.0,44373.0
2023-10-01,3945.991,46755.0,46755.0
2023-11-01,3757.918,44526.0,44526.0
2023-12-01,4120.78,48826.0,48826.0
2024-01-01,3671.724,45534.0,45534.0
2024-02-01,3696.367,45840.0,45840.0
2024-03-01,4113.888,51018.0,51018.0
2024-04-01,3654.946,45326.0,45326.0
2024-05-01,4004.428,49660.0,49660.0
2024-06-01,3973.723,49280.0,49280.0
2024-07-01,3966.509,49190.0,49190.0
2024-08-01,4133.745,51264.0,51264.0
2024-09-01,3659.204,45379.0,45379.0
2024-10-01,3771.678,46774.0,46774.0
2024-11-01,3700.615,45893.0,45893.0
2024-12-01,3656.173,45341.0,45341.0
