measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1.921,31.0,31.0,0.0,0.0,0.0
2003-02-01,1.608,26.0,26.0,0.0,0.0,0.0
2003-03-01,1.802,29.0,29.0,0.0,0.0,0.0
2003-04-01,1.584,25.0,25.0,0.0,0.0,0.0
2003-05-01,1.564,25.0,25.0,0.0,0.0,0.0
2003-06-01,1.76,28.0,28.0,0.0,0.0,0.0
2003-07-01,1.9160000000000001,31.0,31.0,0.0,0.0,0.0
2003-08-01,1.99,32.0,32.0,0.0,0.0,0.0
2003-09-01,1.733,28.0,28.0,0.0,0.0,0.0
2003-10-01,1.834,29.0,29.0,0.0,0.0,0.0
2003-11-01,1.55,25.0,25.0,0.0,0.0,0.0
2003-12-01,1.739,28.0,28.0,0.0,0.0,0.0
2004-01-01,0.542,9.0,9.0,6.333,70.0,70.0
2004-02-01,0.272,5.0,5.0,6.333,70.0,70.0
2004-03-01,3.03,52.0,52.0,6.333,70.0,70.0
2004-04-01,4.301,74.0,74.0,6.333,70.0,70.0
2004-05-01,7.531000000000001,129.0,129.0,6.333,70.0,70.0
2004-06-01,2.414,41.0,41.0,6.333,70.0,70.0
2004-07-01,2.628,45.0,45.0,6.333,70.0,70.0
2004-08-01,7.5680000000000005,130.0,130.0,6.333,70.0,70.0
2004-09-01,1.977,34.0,34.0,6.333,70.0,70.0
2004-10-01,2.9040000000000004,50.0,50.0,6.333,70.0,70.0
2004-11-01,0.525,9.0,9.0,6.333,70.0,70.0
2004-12-01,0.308,5.0,5.0,6.333,70.0,70.0
2005-01-01,2.604,79.94,79.94,1.39,16.49,16.49
2005-02-01,0.895,27.47,27.47,1.112,13.19,13.19
2005-03-01,0.991,30.44,30.44,1.5430000000000001,18.3,18.3
2005-04-01,1.201,36.88,36.88,1.465,17.38,17.38
2005-05-01,1.115,34.25,34.25,1.401,16.61,16.61
2005-06-01,1.4480000000000002,44.45,44.45,2.644,31.36,31.36
2005-07-01,1.473,45.25,45.25,3.4810000000000003,41.29,41.29
2005-08-01,1.731,53.15,53.15,3.458,41.02,41.02
2005-09-01,1.133,34.79,34.79,2.0940000000000003,24.83,24.83
2005-10-01,1.258,38.64,38.64,1.485,17.61,17.61
2005-11-01,1.012,31.06,31.06,1.3010000000000002,15.43,15.43
2005-12-01,2.1390000000000002,65.68,65.68,1.6260000000000001,19.29,19.29
2006-01-01,4.113,49.0,49.0,0.0,0.0,0.0
2006-02-01,2.152,25.0,25.0,0.0,0.0,0.0
2006-03-01,1.808,21.0,21.0,0.0,0.0,0.0
2006-04-01,3.463,41.0,41.0,0.0,0.0,0.0
2006-05-01,3.237,38.0,38.0,0.0,0.0,0.0
2006-06-01,2.943,35.0,35.0,0.0,0.0,0.0
2006-07-01,4.2620000000000005,50.0,50.0,0.0,0.0,0.0
2006-08-01,4.134,49.0,49.0,0.0,0.0,0.0
2006-09-01,1.899,22.0,22.0,0.0,0.0,0.0
2006-10-01,2.0060000000000002,24.0,24.0,0.0,0.0,0.0
2006-11-01,2.363,28.0,28.0,0.0,0.0,0.0
2006-12-01,2.6180000000000003,31.0,31.0,0.0,0.0,0.0
2007-01-01,0.249,30.0,30.0,0.0,0.0,0.0
2007-02-01,0.553,72.0,72.0,0.0,0.0,0.0
2007-03-01,0.15,18.0,18.0,0.0,0.0,0.0
2007-04-01,0.145,18.0,18.0,0.0,0.0,0.0
2007-05-01,0.163,18.0,18.0,0.0,0.0,0.0
2007-06-01,0.463,60.0,60.0,0.0,0.0,0.0
2007-07-01,0.28800000000000003,36.0,36.0,0.0,0.0,0.0
2007-08-01,0.224,30.0,30.0,0.0,0.0,0.0
2007-09-01,0.159,18.0,18.0,0.0,0.0,0.0
2007-10-01,0.259,30.0,30.0,0.0,0.0,0.0
2007-11-01,0.154,18.0,18.0,0.0,0.0,0.0
2007-12-01,0.191,24.0,24.0,0.0,0.0,0.0
2008-01-01,0.324,24.0,24.0,0.0,0.0,0.0
2008-02-01,0.29400000000000004,24.0,24.0,0.0,0.0,0.0
2008-03-01,0.35300000000000004,24.0,24.0,0.0,0.0,0.0
2008-04-01,0.22,18.0,18.0,0.0,0.0,0.0
2008-05-01,0.161,12.0,12.0,0.0,0.0,0.0
2008-06-01,0.558,42.0,42.0,0.0,0.0,0.0
2008-07-01,0.162,12.0,12.0,0.0,0.0,0.0
2008-08-01,0.157,12.0,12.0,0.0,0.0,0.0
2008-09-01,0.331,24.0,24.0,0.0,0.0,0.0
2008-10-01,0.158,12.0,12.0,0.0,0.0,0.0
2008-11-01,0.101,6.0,6.0,0.0,0.0,0.0
2008-12-01,0.18100000000000002,12.0,12.0,0.0,0.0,0.0
2009-01-01,0.14800000000000002,6.0,6.0,0.0,0.0,0.0
2009-02-01,0.18,6.0,6.0,0.0,0.0,0.0
2009-03-01,0.202,6.0,6.0,0.0,0.0,0.0
2009-04-01,0.184,6.0,6.0,0.0,0.0,0.0
2009-05-01,0.49200000000000005,19.0,19.0,0.0,0.0,0.0
2009-06-01,0.19,6.0,6.0,0.0,0.0,0.0
2009-07-01,0.25,12.0,12.0,0.0,0.0,0.0
2009-08-01,0.35,12.0,12.0,0.0,0.0,0.0
2009-09-01,0.167,6.0,6.0,0.0,0.0,0.0
2009-10-01,0.304,12.0,12.0,0.0,0.0,0.0
2009-11-01,0.24700000000000003,12.0,12.0,0.0,0.0,0.0
2009-12-01,0.28600000000000003,12.0,12.0,0.0,0.0,0.0
2010-01-01,0.42200000000000004,50.0,50.0,0.0,0.0,0.0
2010-02-01,0.1,12.0,12.0,0.0,0.0,0.0
2010-03-01,0.134,12.0,12.0,0.0,0.0,0.0
2010-04-01,0.232,25.0,25.0,0.0,0.0,0.0
2010-05-01,0.45,43.0,43.0,0.0,0.0,0.0
2010-06-01,0.298,31.0,31.0,0.0,0.0,0.0
2010-07-01,0.19,19.0,19.0,0.0,0.0,0.0
2010-08-01,0.20600000000000002,19.0,19.0,0.0,0.0,0.0
2010-09-01,0.17600000000000002,19.0,19.0,0.0,0.0,0.0
2010-10-01,0.318,31.0,31.0,0.0,0.0,0.0
2010-11-01,0.334,31.0,31.0,0.0,0.0,0.0
2010-12-01,0.14,12.0,12.0,0.0,0.0,0.0
2011-01-01,0.1,6.0,6.0,0.0,0.0,0.0
2011-02-01,0.251,12.0,12.0,0.0,0.0,0.0
2011-03-01,0.115,6.0,6.0,0.0,0.0,0.0
2011-04-01,0.351,6.0,6.0,0.0,0.0,0.0
2011-05-01,0.302,12.0,12.0,0.0,0.0,0.0
2011-06-01,0.503,25.0,25.0,0.0,0.0,0.0
2011-07-01,0.243,12.0,12.0,0.0,0.0,0.0
2011-08-01,0.212,12.0,12.0,0.0,0.0,0.0
2011-09-01,0.158,6.0,6.0,0.0,0.0,0.0
2011-10-01,0.222,12.0,12.0,0.0,0.0,0.0
2011-11-01,0.345,19.0,19.0,0.0,0.0,0.0
2011-12-01,0.198,12.0,12.0,0.0,0.0,0.0
2012-01-01,0.131,6.0,6.0,0.0,0.0,0.0
2012-02-01,0.205,6.0,6.0,0.0,0.0,0.0
2012-03-01,0.102,6.0,6.0,0.0,0.0,0.0
2012-04-01,0.412,12.0,12.0,0.0,0.0,0.0
2012-05-01,0.406,12.0,12.0,0.0,0.0,0.0
2012-06-01,0.497,19.0,19.0,0.0,0.0,0.0
2012-07-01,0.223,6.0,6.0,0.0,0.0,0.0
2012-08-01,0.089,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.128,6.0,6.0,0.0,0.0,0.0
2012-10-01,0.299,12.0,12.0,0.0,0.0,0.0
2012-11-01,0.236,6.0,6.0,0.0,0.0,0.0
2012-12-01,0.272,6.0,6.0,0.0,0.0,0.0
2013-01-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-02-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-03-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-04-01,0.0,12.0,12.0,0.0,0.0,0.0
2013-05-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-06-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-07-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-08-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-09-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-10-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-11-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-12-01,0.0,31.0,31.0,0.0,0.0,0.0
2014-01-01,0.364,12.0,12.0,0.0,0.0,0.0
2014-02-01,0.389,12.0,12.0,0.0,0.0,0.0
2014-03-01,0.315,6.0,6.0,0.0,0.0,0.0
2014-04-01,0.123,6.0,6.0,0.0,0.0,0.0
2014-05-01,0.498,12.0,12.0,0.0,0.0,0.0
2014-06-01,0.295,6.0,6.0,0.0,0.0,0.0
2014-07-01,0.067,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.141,6.0,6.0,0.0,0.0,0.0
2014-09-01,0.135,6.0,6.0,0.0,0.0,0.0
2014-10-01,0.192,6.0,6.0,0.0,0.0,0.0
2014-11-01,0.404,12.0,12.0,0.0,0.0,0.0
2014-12-01,0.077,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.198,13.0,13.0,0.0,0.0,0.0
2015-02-01,0.096,6.0,6.0,0.0,0.0,0.0
2015-03-01,0.244,13.0,13.0,0.0,0.0,0.0
2015-04-01,0.15,6.0,6.0,0.0,0.0,0.0
2015-05-01,0.426,38.0,38.0,0.0,0.0,0.0
2015-06-01,0.24,13.0,13.0,0.0,0.0,0.0
2015-07-01,0.359,19.0,19.0,0.0,0.0,0.0
2015-08-01,0.135,6.0,6.0,0.0,0.0,0.0
2015-09-01,0.159,6.0,6.0,0.0,0.0,0.0
2015-10-01,0.165,13.0,13.0,0.0,0.0,0.0
2015-11-01,0.14,6.0,6.0,0.0,0.0,0.0
2015-12-01,0.688,38.0,38.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,9.0,68.0,68.0,0.0,0.0,0.0
2017-01-01,1.353,19.0,19.0,0.0,0.0,0.0
2017-02-01,0.28,6.0,6.0,0.0,0.0,0.0
2017-03-01,0.61,6.0,6.0,0.0,0.0,0.0
2017-04-01,0.713,12.0,12.0,0.0,0.0,0.0
2017-05-01,1.292,19.0,19.0,0.0,0.0,0.0
2017-06-01,0.589,6.0,6.0,0.0,0.0,0.0
2017-07-01,0.492,6.0,6.0,0.0,0.0,0.0
2017-08-01,0.369,6.0,6.0,0.0,0.0,0.0
2017-09-01,0.406,6.0,6.0,0.0,0.0,0.0
2017-10-01,0.657,6.0,6.0,0.0,0.0,0.0
2017-11-01,1.085,12.0,12.0,0.0,0.0,0.0
2017-12-01,1.154,19.0,19.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0
