measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,489.0,1668.0,1668.0
2024-05-01,108.0,368.0,368.0
2024-06-01,578.0,1972.0,1972.0
2024-07-01,603.0,2057.0,2057.0
2024-08-01,479.0,1634.0,1634.0
2024-09-01,388.0,1324.0,1324.0
2024-10-01,312.0,1065.0,1065.0
2024-11-01,190.0,648.0,648.0
2024-12-01,38.0,130.0,130.0
