measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,50.856,497.0,497.0
2003-02-01,48.757000000000005,476.0,476.0
2003-03-01,49.265,481.0,481.0
2003-04-01,45.038000000000004,440.0,440.0
2003-05-01,45.843,448.0,448.0
2003-06-01,47.903000000000006,468.0,468.0
2003-07-01,55.459,542.0,542.0
2003-08-01,59.346000000000004,580.0,580.0
2003-09-01,50.607,495.0,495.0
2003-10-01,49.291000000000004,482.0,482.0
2003-11-01,49.562000000000005,484.0,484.0
2003-12-01,54.072,528.0,528.0
2004-01-01,123.81,1379.0,1379.0
2004-02-01,47.048,524.0,524.0
2004-03-01,2.476,28.0,28.0
2004-04-01,34.667,386.0,386.0
2004-05-01,39.619,441.0,441.0
2004-06-01,96.571,1076.0,1076.0
2004-07-01,44.571000000000005,497.0,497.0
2004-08-01,9.905,110.0,110.0
2004-09-01,34.667,386.0,386.0
2004-10-01,9.905,110.0,110.0
2004-11-01,0.0,0.0,0.0
2004-12-01,24.762,276.0,276.0
2005-01-01,81.936,805.67,805.67
2005-02-01,28.15,276.8,276.8
2005-03-01,31.201,306.8,306.8
2005-04-01,37.794000000000004,371.62,371.62
2005-05-01,35.101,345.14,345.14
2005-06-01,45.557,447.96,447.96
2005-07-01,46.372,455.97,455.97
2005-08-01,54.476,535.65,535.65
2005-09-01,35.66,350.65,350.65
2005-10-01,39.601,389.4,389.4
2005-11-01,31.836000000000002,313.04,313.04
2005-12-01,67.316,661.91,661.91
2006-01-01,45.834,451.0,451.0
2006-02-01,23.984,236.0,236.0
2006-03-01,20.147000000000002,198.0,198.0
2006-04-01,38.592,379.0,379.0
2006-05-01,36.073,355.0,355.0
2006-06-01,32.788000000000004,322.0,322.0
2006-07-01,47.495,467.0,467.0
2006-08-01,46.069,453.0,453.0
2006-09-01,21.165,208.0,208.0
2006-10-01,22.357,220.0,220.0
2006-11-01,26.326,259.0,259.0
2006-12-01,29.17,287.0,287.0
2007-01-01,0.34400000000000003,249.0,249.0
2007-02-01,1.062,771.0,771.0
2007-03-01,0.2,145.0,145.0
2007-04-01,0.196,139.0,139.0
2007-05-01,0.215,157.0,157.0
2007-06-01,0.311,226.0,226.0
2007-07-01,0.281,203.0,203.0
2007-08-01,0.56,406.0,406.0
2007-09-01,0.27,197.0,197.0
2007-10-01,0.17600000000000002,128.0,128.0
2007-11-01,0.188,139.0,139.0
2007-12-01,0.197,145.0,145.0
2008-01-01,26.673000000000002,252.0,252.0
2008-02-01,25.96,246.0,246.0
2008-03-01,15.679,150.0,150.0
2008-04-01,16.684,156.0,156.0
2008-05-01,9.194,90.0,90.0
2008-06-01,28.613000000000003,270.0,270.0
2008-07-01,15.305000000000001,144.0,144.0
2008-08-01,7.591,72.0,72.0
2008-09-01,10.738000000000001,102.0,102.0
2008-10-01,4.797000000000001,48.0,48.0
2008-11-01,6.699000000000001,66.0,66.0
2008-12-01,19.247,186.0,186.0
2009-01-01,1.993,24.0,24.0
2009-02-01,2.031,24.0,24.0
2009-03-01,2.238,24.0,24.0
2009-04-01,1.697,18.0,18.0
2009-05-01,3.2790000000000004,36.0,36.0
2009-06-01,2.321,24.0,24.0
2009-07-01,1.723,18.0,18.0
2009-08-01,2.358,24.0,24.0
2009-09-01,1.024,12.0,12.0
2009-10-01,1.393,12.0,12.0
2009-11-01,1.659,18.0,18.0
2009-12-01,2.2840000000000003,24.0,24.0
2010-01-01,4.111,41.0,41.0
2010-02-01,2.637,29.0,29.0
2010-03-01,1.596,17.0,17.0
2010-04-01,1.4260000000000002,12.0,12.0
2010-05-01,1.75,17.0,17.0
2010-06-01,1.256,12.0,12.0
2010-07-01,1.9000000000000001,17.0,17.0
2010-08-01,5.313000000000001,52.0,52.0
2010-09-01,4.676,46.0,46.0
2010-10-01,2.363,23.0,23.0
2010-11-01,1.465,17.0,17.0
2010-12-01,3.507,35.0,35.0
2011-01-01,1.019,12.0,12.0
2011-02-01,1.567,17.0,17.0
2011-03-01,1.845,17.0,17.0
2011-04-01,3.049,29.0,29.0
2011-05-01,2.251,23.0,23.0
2011-06-01,3.12,29.0,29.0
2011-07-01,4.118,41.0,41.0
2011-08-01,3.254,35.0,35.0
2011-09-01,1.389,12.0,12.0
2011-10-01,0.888,12.0,12.0
2011-11-01,2.263,23.0,23.0
2011-12-01,3.237,35.0,35.0
2012-01-01,3.219,28.0,28.0
2012-02-01,3.015,28.0,28.0
2012-03-01,1.993,17.0,17.0
2012-04-01,1.242,11.0,11.0
2012-05-01,3.803,39.0,39.0
2012-06-01,4.545,44.0,44.0
2012-07-01,14.119,132.0,132.0
2012-08-01,2.334,22.0,22.0
2012-09-01,5.102,50.0,50.0
2012-10-01,4.55,44.0,44.0
2012-11-01,7.906,77.0,77.0
2012-12-01,2.172,22.0,22.0
2013-01-01,3.394,28.0,28.0
2013-02-01,1.125,11.0,11.0
2013-03-01,1.714,17.0,17.0
2013-04-01,2.617,28.0,28.0
2013-05-01,2.629,28.0,28.0
2013-06-01,1.624,17.0,17.0
2013-07-01,1.62,17.0,17.0
2013-08-01,2.374,22.0,22.0
2013-09-01,3.11,33.0,33.0
2013-10-01,1.514,17.0,17.0
2013-11-01,2.292,22.0,22.0
2013-12-01,1.987,22.0,22.0
2014-01-01,5.201,61.0,61.0
2014-02-01,2.169,22.0,22.0
2014-03-01,3.853,39.0,39.0
2014-04-01,0.971,11.0,11.0
2014-05-01,1.782,17.0,17.0
2014-06-01,0.603,6.0,6.0
2014-07-01,2.433,28.0,28.0
2014-08-01,2.03,22.0,22.0
2014-09-01,0.716,6.0,6.0
2014-10-01,1.479,17.0,17.0
2014-11-01,3.223,33.0,33.0
2014-12-01,1.54,17.0,17.0
2015-01-01,3.643,44.0,44.0
2015-02-01,1.79,17.0,17.0
2015-03-01,2.288,22.0,22.0
2015-04-01,1.159,11.0,11.0
2015-05-01,2.088,22.0,22.0
2015-06-01,0.598,6.0,6.0
2015-07-01,0.765,6.0,6.0
2015-08-01,2.674,28.0,28.0
2015-09-01,1.499,17.0,17.0
2015-10-01,1.49,17.0,17.0
2015-11-01,1.619,17.0,17.0
2015-12-01,1.387,17.0,17.0
2016-01-01,3.593,55.0,55.0
2016-02-01,6.784,110.0,110.0
2016-03-01,4.039,66.0,66.0
2016-04-01,4.246,72.0,72.0
2016-05-01,2.877,50.0,50.0
2016-06-01,2.388,39.0,39.0
2016-07-01,4.568,77.0,77.0
2016-08-01,6.872,116.0,116.0
2016-09-01,5.106,83.0,83.0
2016-10-01,2.257,39.0,39.0
2016-11-01,1.636,28.0,28.0
2016-12-01,2.634,44.0,44.0
2017-01-01,1.024,17.0,17.0
2017-02-01,0.75,11.0,11.0
2017-03-01,0.839,11.0,11.0
2017-04-01,0.954,11.0,11.0
2017-05-01,1.17,17.0,17.0
2017-06-01,1.05,17.0,17.0
2017-07-01,0.883,11.0,11.0
2017-08-01,0.891,11.0,11.0
2017-09-01,0.849,11.0,11.0
2017-10-01,0.987,11.0,11.0
2017-11-01,1.397,17.0,17.0
2017-12-01,1.206,17.0,17.0
2018-01-01,1.216,17.0,17.0
2018-02-01,0.783,11.0,11.0
2018-03-01,1.062,11.0,11.0
2018-04-01,1.088,11.0,11.0
2018-05-01,1.495,17.0,17.0
2018-06-01,1.037,11.0,11.0
2018-07-01,0.818,11.0,11.0
2018-08-01,1.004,11.0,11.0
2018-09-01,1.119,11.0,11.0
2018-10-01,1.123,11.0,11.0
2018-11-01,1.158,11.0,11.0
2018-12-01,1.097,11.0,11.0
2019-01-01,1.501,22.0,22.0
2019-02-01,1.435,22.0,22.0
2019-03-01,1.852,33.0,33.0
2019-04-01,1.45,22.0,22.0
2019-05-01,1.3,22.0,22.0
2019-06-01,2.021,33.0,33.0
2019-07-01,1.566,28.0,28.0
2019-08-01,1.206,22.0,22.0
2019-09-01,1.335,22.0,22.0
2019-10-01,1.347,22.0,22.0
2019-11-01,1.709,28.0,28.0
2019-12-01,1.278,22.0,22.0
2020-01-01,5.158,55.0,55.0
2020-02-01,3.753,44.0,44.0
2020-03-01,4.301,50.0,50.0
2020-04-01,3.043,39.0,39.0
2020-05-01,4.898,61.0,61.0
2020-06-01,5.743,72.0,72.0
2020-07-01,6.343,77.0,77.0
2020-08-01,6.172,77.0,77.0
2020-09-01,3.425,44.0,44.0
2020-10-01,4.335,55.0,55.0
2020-11-01,4.751,55.0,55.0
2020-12-01,5.078,61.0,61.0
2021-01-01,3.053,22.0,22.0
2021-02-01,4.515,44.0,44.0
2021-03-01,2.761,28.0,28.0
2021-04-01,3.185,33.0,33.0
2021-05-01,5.349,50.0,50.0
2021-06-01,4.959,50.0,50.0
2021-07-01,3.366,33.0,33.0
2021-08-01,3.608,33.0,33.0
2021-09-01,3.206,33.0,33.0
2021-10-01,3.257,33.0,33.0
2021-11-01,4.538,44.0,44.0
2021-12-01,4.203,39.0,39.0
2022-01-01,0.977,22.0,22.0
2022-02-01,0.722,17.0,17.0
2022-03-01,0.784,22.0,22.0
2022-04-01,0.927,22.0,22.0
2022-05-01,0.824,22.0,22.0
2022-06-01,0.903,22.0,22.0
2022-07-01,0.784,22.0,22.0
2022-08-01,0.627,17.0,17.0
2022-09-01,0.537,17.0,17.0
2022-10-01,0.837,22.0,22.0
2022-11-01,0.775,22.0,22.0
2022-12-01,1.303,33.0,33.0
2023-01-01,2.476,22.0,22.0
2023-02-01,1.435,17.0,17.0
2023-03-01,2.565,28.0,28.0
2023-04-01,1.995,22.0,22.0
2023-05-01,3.117,33.0,33.0
2023-06-01,2.484,28.0,28.0
2023-07-01,2.342,22.0,22.0
2023-08-01,1.76,17.0,17.0
2023-09-01,2.079,22.0,22.0
2023-10-01,3.162,33.0,33.0
2023-11-01,1.868,17.0,17.0
2023-12-01,2.717,28.0,28.0
2024-01-01,2.4,39.0,39.0
2024-02-01,1.586,17.0,17.0
2024-03-01,2.357,28.0,28.0
2024-04-01,2.445,28.0,28.0
2024-05-01,2.384,28.0,28.0
2024-06-01,2.016,22.0,22.0
2024-07-01,2.024,22.0,22.0
2024-08-01,2.136,22.0,22.0
2024-09-01,2.395,28.0,28.0
2024-10-01,2.043,22.0,22.0
2024-11-01,2.591,28.0,28.0
2024-12-01,2.623,28.0,28.0
