measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2003-01-01,80.0,911.0,911.0,25494.0,293117.0,293117.0
2003-02-01,0.0,0.0,0.0,634.0,7646.0,7646.0
2003-03-01,1.0,6.0,6.0,2618.0,31142.0,31142.0
2003-04-01,154.0,1804.0,1804.0,21215.0,253631.0,253631.0
2003-05-01,743.0,9123.0,9123.0,3747.0,47009.0,47009.0
2003-06-01,602.0,7140.0,7140.0,5931.0,72276.0,72276.0
2003-07-01,556.0,7192.0,7192.0,349.0,4625.0,4625.0
2003-08-01,0.0,0.0,0.0,7635.0,93657.0,93657.0
2003-09-01,1141.0,14065.0,14065.0,2271.0,28354.0,28354.0
2003-10-01,0.0,0.0,0.0,3362.0,29649.0,29649.0
2003-11-01,0.0,0.0,0.0,2381.0,28004.0,28004.0
2003-12-01,0.0,0.0,0.0,9305.0,109632.0,109632.0
2004-01-01,374.0,4362.0,4362.0,7341.0,86885.0,86885.0
2004-02-01,861.0,10904.0,10904.0,555.0,7126.0,7126.0
2004-03-01,237.0,2894.0,2894.0,333.0,4130.0,4130.0
2004-04-01,192.0,2378.0,2378.0,409.0,5170.0,5170.0
2004-05-01,805.0,9547.0,9547.0,18641.0,225919.0,225919.0
2004-06-01,204.0,2912.0,2912.0,4508.0,65691.0,65691.0
2004-07-01,27.0,325.0,325.0,9342.0,114150.0,114150.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,2794.0,34285.0,34285.0
2004-10-01,183.0,2535.0,2535.0,851.0,11863.0,11863.0
2004-11-01,0.0,0.0,0.0,853.0,10062.0,10062.0
2004-12-01,0.0,0.0,0.0,1668.0,16762.0,16762.0
2005-01-01,1437.0,24597.8,24597.8,1727.0,29846.53,29846.53
2005-02-01,108.0,1289.2,1289.2,3627.0,43426.75,43426.75
2005-03-01,326.0,3838.3,3838.3,4328.0,50972.06,50972.06
2005-04-01,719.0,10079.2,10079.2,760.0,10701.7,10701.7
2005-05-01,266.0,3170.26,3170.26,15062.0,181333.04,181333.04
2005-06-01,372.0,4699.72,4699.72,9221.0,117921.42,117921.42
2005-07-01,227.0,2736.62,2736.62,19602.0,239342.48,239342.48
2005-08-01,0.0,0.0,0.0,61008.0,743900.25,743900.25
2005-09-01,7823.0,102966.0,102966.0,3623.0,46831.11,46831.11
2005-10-01,12.0,146.5,146.5,4841.0,60188.54,60188.54
2005-11-01,93.0,1101.68,1101.68,1247.0,14829.94,14829.94
2005-12-01,1095.0,13595.2,13595.2,57.0,717.94,717.94
2006-01-01,24.0,844.0,844.0,156.0,5682.0,5682.0
2006-02-01,640.0,6516.0,6516.0,1584.0,16678.0,16678.0
2006-03-01,0.0,0.0,0.0,2545.0,29228.0,29228.0
2006-04-01,125.0,1494.0,1494.0,7223.0,89488.0,89488.0
2006-05-01,151.0,1787.0,1787.0,6477.0,78778.0,78778.0
2006-06-01,1123.0,13542.0,13542.0,11479.0,141437.0,141437.0
2006-07-01,5.0,59.0,59.0,30829.0,377321.0,377321.0
2006-08-01,0.0,0.0,0.0,11124.0,136475.0,136475.0
2006-09-01,145.0,1787.0,1787.0,4190.0,51636.0,51636.0
2006-10-01,12.0,141.0,141.0,2305.0,27751.0,27751.0
2006-11-01,71.0,879.0,879.0,4887.0,60219.0,60219.0
2006-12-01,0.0,0.0,0.0,4335.0,48132.0,48132.0
2007-01-01,1813.2040000000002,24267.0,24267.0,1851.796,24783.0,24783.0
2007-02-01,0.0,0.0,0.0,1565.0,19677.0,19677.0
2007-03-01,3703.973,146786.0,146786.0,652.027,25839.0,25839.0
2007-04-01,43.236000000000004,1330.0,1330.0,54.764,1685.0,1685.0
2007-05-01,23.373,275.0,275.0,1933.6270000000002,22785.0,22785.0
2007-06-01,0.0,0.0,0.0,2159.0,26677.0,26677.0
2007-07-01,482.303,34592.0,34592.0,0.6970000000000001,50.0,50.0
2007-08-01,377.084,4647.0,4647.0,34212.916,421622.0,421622.0
2007-09-01,0.0,0.0,0.0,6821.0,83100.0,83100.0
2007-10-01,0.0,0.0,0.0,8114.0,99379.0,99379.0
2007-11-01,449.0,313.0,313.0,0.0,0.0,0.0
2007-12-01,122.569,1479.0,1479.0,2472.431,29834.0,29834.0
2008-01-01,461.295,5485.0,5485.0,10053.705,119542.0,119542.0
2008-02-01,0.0,0.0,0.0,1971.0,22941.0,22941.0
2008-03-01,202.799,2473.0,2473.0,941.201,11477.0,11477.0
2008-04-01,64.375,920.0,920.0,170.625,2438.0,2438.0
2008-05-01,157.67700000000002,1981.0,1981.0,874.3230000000001,10983.0,10983.0
2008-06-01,0.0,0.0,0.0,8653.0,106434.0,106434.0
2008-07-01,10.120000000000001,123.0,123.0,4228.88,51426.0,51426.0
2008-08-01,0.0,0.0,0.0,2988.0,36404.0,36404.0
2008-09-01,0.0,0.0,0.0,7164.0,88847.0,88847.0
2008-10-01,661.278,914.0,914.0,1932.722,2672.0,2672.0
2008-11-01,0.0,0.0,0.0,1178.0,14822.0,14822.0
2008-12-01,0.0,0.0,0.0,3244.0,38510.0,38510.0
2009-01-01,0.0,0.0,0.0,2392.0,28984.0,28984.0
2009-02-01,0.0,0.0,0.0,5226.0,61854.0,61854.0
2009-03-01,0.0,0.0,0.0,1762.0,20374.0,20374.0
2009-04-01,0.0,0.0,0.0,3164.0,40130.0,40130.0
2009-05-01,324.004,3997.0,3997.0,3429.996,42308.0,42308.0
2009-06-01,0.0,0.0,0.0,10328.0,134704.0,134704.0
2009-07-01,142.18800000000002,2036.0,2036.0,2211.812,31663.0,31663.0
2009-08-01,0.0,0.0,0.0,4438.0,53433.0,53433.0
2009-09-01,0.0,0.0,0.0,886.0,10997.0,10997.0
2009-10-01,107.905,3282.0,3282.0,8.095,246.0,246.0
2009-11-01,0.0,0.0,0.0,372.0,11782.0,11782.0
2009-12-01,606.2,3457.0,3457.0,364.8,2081.0,2081.0
2010-01-01,77.837,909.0,909.0,20170.163,235449.0,235449.0
2010-02-01,0.0,0.0,0.0,152.0,2699.0,2699.0
2010-03-01,0.0,0.0,0.0,0.0,49.0,49.0
2010-04-01,0.0,0.0,0.0,699.0,8786.0,8786.0
2010-05-01,1.435,17.0,17.0,7371.5650000000005,89361.0,89361.0
2010-06-01,0.923,12.0,12.0,10371.397,130344.0,130344.0
2010-07-01,0.0,0.0,0.0,32682.0,396280.0,396280.0
2010-08-01,0.0,0.0,0.0,19884.0,256305.0,256305.0
2010-09-01,4.707,58.0,58.0,7720.293000000001,95136.0,95136.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,86.705,1056.0,1056.0,2280.295,27762.0,27762.0
2010-12-01,71.251,835.0,835.0,15079.749,176764.0,176764.0
2011-01-01,93.885,1143.0,1143.0,748.115,9105.0,9105.0
2011-02-01,0.0,0.0,0.0,184.0,2289.0,2289.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-01,2352.134,31912.0,31912.0,16750.866,227260.0,227260.0
2011-05-01,0.0,0.0,0.0,59301.0,695308.0,695308.0
2011-06-01,0.0,0.0,0.0,17163.0,212833.0,212833.0
2011-07-01,0.0,0.0,0.0,16743.0,206422.0,206422.0
2011-08-01,53.926,673.0,673.0,5234.074,65303.0,65303.0
2011-09-01,30.206,377.0,377.0,2320.794,28966.0,28966.0
2011-10-01,95.547,1450.0,1450.0,12.453,189.0,189.0
2011-11-01,80.666,1044.0,1044.0,6311.334,81683.0,81683.0
2011-12-01,417.275,2737.0,2737.0,623.725,4090.0,4090.0
2012-01-01,109.474,1305.0,1305.0,2079.526,24789.0,24789.0
2012-02-01,95.385,1137.0,1137.0,8590.615,102383.0,102383.0
2012-03-01,0.0,0.0,0.0,52814.0,638195.0,638195.0
2012-04-01,0.0,0.0,0.0,81097.0,972117.0,972117.0
2012-05-01,95.647,1172.0,1172.0,45203.353,553706.0,553706.0
2012-06-01,97.331,1201.0,1201.0,40138.669,495120.0,495120.0
2012-07-01,2.825,35.0,35.0,48816.175,601316.0,601316.0
2012-08-01,0.0,0.0,0.0,26494.0,325639.0,325639.0
2012-09-01,84.186,1038.0,1038.0,11284.814,139167.0,139167.0
2012-10-01,0.0,0.0,0.0,3478.0,41809.0,41809.0
2012-11-01,28.351,342.0,342.0,9561.649,115408.0,115408.0
2012-12-01,68.914,847.0,847.0,854.086,10495.0,10495.0
2013-01-01,6.343,81.0,81.0,9721.657,124457.0,124457.0
2013-02-01,39.832,383.0,383.0,3903.168,37511.0,37511.0
2013-03-01,0.0,0.0,0.0,10698.0,124945.0,124945.0
2013-04-01,105.889,1299.0,1299.0,3831.111,47006.0,47006.0
2013-05-01,16.959,209.0,209.0,9174.041,112950.0,112950.0
2013-06-01,32.96,412.0,412.0,10540.04,131686.0,131686.0
2013-07-01,6.172,75.0,75.0,24693.828,301663.0,301663.0
2013-08-01,0.0,0.0,0.0,10621.0,128898.0,128898.0
2013-09-01,7.524,93.0,93.0,5123.476,63191.0,63191.0
2013-10-01,0.0,0.0,0.0,2925.0,35507.0,35507.0
2013-11-01,7.577,93.0,93.0,1221.423,14959.0,14959.0
2013-12-01,6.976,81.0,81.0,7236.024,84232.0,84232.0
2014-01-01,27.782,319.0,319.0,42466.218,487603.0,487603.0
2014-02-01,0.0,0.0,0.0,3532.0,42233.0,42233.0
2014-03-01,8.316,98.0,98.0,7652.684,90422.0,90422.0
2014-04-01,244.854,3069.0,3069.0,3014.146,37782.0,37782.0
2014-05-01,168.782,2071.0,2071.0,13036.218,159927.0,159927.0
2014-06-01,154.399,1966.0,1966.0,3969.601,50551.0,50551.0
2014-07-01,102.779,1282.0,1282.0,6863.221,85594.0,85594.0
2014-08-01,295.263,3834.0,3834.0,4712.737,61192.0,61192.0
2014-09-01,121.606,1653.0,1653.0,2714.394,36897.0,36897.0
2014-10-01,185.746,2245.0,2245.0,3281.254,39651.0,39651.0
2014-11-01,0.0,0.0,0.0,4957.0,58553.0,58553.0
2014-12-01,117.752,1775.0,1775.0,190.248,2867.0,2867.0
2015-01-01,0.0,0.0,0.0,5669.0,65381.0,65381.0
2015-02-01,0.0,0.0,0.0,46372.0,540161.0,540161.0
2015-03-01,136.648,1612.0,1612.0,8714.352,102826.0,102826.0
2015-04-01,0.0,0.0,0.0,-63.0,1334.0,1334.0
2015-05-01,0.0,0.0,0.0,24934.0,302123.0,302123.0
2015-06-01,0.0,0.0,0.0,33944.0,415869.0,415869.0
2015-07-01,105.867,1299.0,1299.0,43355.133,532057.0,532057.0
2015-08-01,0.0,0.0,0.0,5302.0,66004.0,66004.0
2015-09-01,19.279,238.0,238.0,13914.721,171633.0,171633.0
2015-10-01,98.901,1189.0,1189.0,26922.099,323660.0,323660.0
2015-11-01,7.042,87.0,87.0,4637.958,57298.0,57298.0
2015-12-01,0.0,0.0,0.0,8649.0,101857.0,101857.0
2016-01-01,96.972,1131.0,1131.0,19651.028,229193.0,229193.0
