measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,24410.0,249982.81,249982.81
2003-02-01,46892.0,480220.97,480220.97
2003-03-01,64639.0,661968.0,661968.0
2003-04-01,41943.0,429538.26,429538.26
2003-05-01,62594.0,641025.15,641025.15
2003-06-01,58729.0,601443.69,601443.69
2003-07-01,56153.0,575062.87,575062.87
2003-08-01,36788.0,376745.91,376745.91
2003-09-01,21646.0,221676.69,221676.69
2003-10-01,18847.0,193012.13,193012.13
2003-11-01,6282.0,64333.96,64333.96
2003-12-01,15898.0,162811.42,162811.42
2004-01-01,40758.0,408476.68,408476.68
2004-02-01,58356.0,584843.83,584843.83
2004-03-01,26056.0,261133.23,261133.23
2004-04-01,21968.0,220163.3,220163.3
2004-05-01,7444.0,74603.77,74603.77
2004-06-01,12721.0,127489.86,127489.86
2004-07-01,22655.0,227048.41,227048.41
2004-08-01,20573.0,206182.61,206182.61
2004-09-01,38781.0,388663.18,388663.18
2004-10-01,28693.0,287561.25,287561.25
2004-11-01,40265.0,403535.83,403535.83
2004-12-01,52353.0,524681.77,524681.77
2005-01-01,41290.0,412858.71,412858.71
2005-02-01,47166.0,471612.83,471612.83
2005-03-01,49677.0,496720.32,496720.32
2005-04-01,46463.0,464583.54,464583.54
2005-05-01,30207.0,302039.79,302039.79
2005-06-01,39904.0,399000.1,399000.1
2005-07-01,39904.0,399000.1,399000.1
2005-08-01,48645.0,486401.36,486401.36
2005-09-01,23311.0,233086.69,233086.69
2005-10-01,14809.0,148075.19,148075.19
2005-11-01,24883.0,248805.12,248805.12
2005-12-01,39904.0,399000.1,399000.1
2006-01-01,39904.0,395808.0,395808.0
2006-02-01,39020.0,387039.0,387039.0
2006-03-01,46980.0,465995.0,465995.0
2006-04-01,31037.0,307856.0,307856.0
2006-05-01,30222.0,299772.0,299772.0
2006-06-01,13007.0,129016.0,129016.0
2006-07-01,11781.0,116856.0,116856.0
2006-08-01,8574.0,85046.0,85046.0
2006-09-01,11276.0,111847.0,111847.0
2006-10-01,10589.0,105032.0,105032.0
2006-11-01,26000.0,257894.0,257894.0
2006-12-01,19249.0,190931.0,190931.0
2007-01-01,42326.0,418350.0,418350.0
2007-02-01,26744.0,264338.0,264338.0
2007-03-01,37149.0,367181.0,367181.0
2007-04-01,21696.0,214443.0,214443.0
2007-05-01,14547.0,143783.0,143783.0
2007-06-01,10348.0,102280.0,102280.0
2007-07-01,9385.0,92761.0,92761.0
2007-08-01,11920.0,117817.0,117817.0
2007-09-01,9651.0,95390.0,95390.0
2007-10-01,9498.0,93878.0,93878.0
2007-11-01,9757.0,96438.0,96438.0
2007-12-01,5608.0,55429.0,55429.0
2008-01-01,20277.0,199810.0,199810.0
2008-02-01,44662.0,440099.0,440099.0
2008-03-01,34949.0,344387.0,344387.0
2008-04-01,21300.0,209890.0,209890.0
2008-05-01,15526.0,152993.0,152993.0
2008-06-01,6774.0,66751.0,66751.0
2008-07-01,7375.0,72673.0,72673.0
2008-08-01,21931.0,216108.0,216108.0
2008-09-01,7339.0,72319.0,72319.0
2008-10-01,11887.0,117134.0,117134.0
2008-11-01,20032.0,197395.0,197395.0
2008-12-01,40062.0,394771.0,394771.0
2009-01-01,32592.0,318098.0,318098.0
2009-02-01,13198.0,128812.0,128812.0
2009-03-01,59457.0,580300.0,580300.0
2009-04-01,65988.0,644043.0,644043.0
2009-05-01,37606.0,367035.0,367035.0
2009-06-01,18951.0,184962.0,184962.0
2009-07-01,8659.0,84512.0,84512.0
2009-08-01,12294.0,119989.0,119989.0
2009-09-01,40894.0,399125.0,399125.0
2009-10-01,58959.0,575440.0,575440.0
2009-11-01,61161.0,596931.0,596931.0
2009-12-01,79221.0,773197.0,773197.0
2010-01-01,62731.0,612004.0,612004.0
2010-02-01,47179.0,460278.0,460278.0
2010-03-01,64810.0,632286.0,632286.0
2010-04-01,31424.0,306573.0,306573.0
2010-05-01,47534.0,463742.0,463742.0
2010-06-01,20427.0,199286.0,199286.0
2010-07-01,13700.0,133657.0,133657.0
2010-08-01,13306.0,129813.0,129813.0
2010-09-01,8443.0,82370.0,82370.0
2010-10-01,14189.0,138428.0,138428.0
2010-11-01,12369.0,120672.0,120672.0
2010-12-01,22724.0,221695.0,221695.0
2011-01-01,20779.0,201889.0,201889.0
2011-02-01,37532.0,364661.0,364661.0
2011-03-01,58366.0,567084.0,567084.0
2011-04-01,45345.0,440572.0,440572.0
2011-05-01,15895.0,154436.0,154436.0
2011-06-01,11647.0,113162.0,113162.0
2011-07-01,11972.0,116320.0,116320.0
2011-08-01,13815.0,134227.0,134227.0
2011-09-01,16874.0,163948.0,163948.0
2011-10-01,11851.0,115144.0,115144.0
2011-11-01,13655.0,132672.0,132672.0
2011-12-01,7112.0,69100.0,69100.0
2012-01-01,23393.0,222608.0,222608.0
2012-02-01,22042.0,209752.0,209752.0
2012-03-01,16006.0,152313.0,152313.0
2012-04-01,21426.0,203890.0,203890.0
2012-05-01,10328.0,98281.0,98281.0
2012-06-01,10510.0,100013.0,100013.0
2012-07-01,13897.0,132244.0,132244.0
2012-08-01,8294.0,78926.0,78926.0
2012-09-01,8096.0,77042.0,77042.0
2012-10-01,10266.0,97691.0,97691.0
2012-11-01,11602.0,110405.0,110405.0
2012-12-01,9175.0,87309.0,87309.0
2013-01-01,22639.0,215999.0,215999.0
2013-02-01,41065.0,391801.0,391801.0
2013-03-01,47428.0,452511.0,452511.0
2013-04-01,37524.0,358016.0,358016.0
2013-05-01,50825.0,484921.0,484921.0
2013-06-01,33602.0,320597.0,320597.0
