measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,9946.337000000001,94335.0,94335.0
2006-07-01,12504.716,118600.0,118600.0
2006-08-01,12662.416000000001,120095.0,120095.0
2006-09-01,8615.536,81713.0,81713.0
2006-10-01,7800.607,73984.0,73984.0
2006-11-01,5793.164000000001,54945.0,54945.0
2006-12-01,6039.225,57278.0,57278.0
2007-01-01,2855.74,27173.0,27173.0
2007-02-01,2597.612,24717.0,24717.0
2007-03-01,2402.856,22864.0,22864.0
2007-04-01,2391.737,22758.0,22758.0
2007-05-01,2667.786,25384.0,25384.0
2007-06-01,3154.222,30013.0,30013.0
2007-07-01,4296.737,40885.0,40885.0
2007-08-01,4763.369000000001,45325.0,45325.0
2007-09-01,3753.632,35717.0,35717.0
2007-10-01,3557.3320000000003,33849.0,33849.0
2007-11-01,3382.121,32182.0,32182.0
2007-12-01,3768.856,35862.0,35862.0
2008-01-01,7115.433,67708.0,67708.0
2008-02-01,5962.067,56733.0,56733.0
2008-03-01,5595.378000000001,53244.0,53244.0
2008-04-01,6365.222000000001,60570.0,60570.0
2008-05-01,5059.378000000001,48144.0,48144.0
2008-06-01,5537.522,52694.0,52694.0
2008-07-01,7253.101000000001,69018.0,69018.0
2008-08-01,8485.348,80743.0,80743.0
2008-09-01,7642.594,72724.0,72724.0
2008-10-01,7124.92,67798.0,67798.0
2008-11-01,6204.915,59044.0,59044.0
2008-12-01,6941.122,66050.0,66050.0
2009-01-01,1224.286,11519.0,11519.0
2009-02-01,1126.486,10598.0,10598.0
2009-03-01,1048.19,9862.0,9862.0
2009-04-01,900.416,8471.0,8471.0
2009-05-01,914.7990000000001,8606.0,8606.0
2009-06-01,847.854,7977.0,7977.0
2009-07-01,1551.4070000000002,14596.0,14596.0
2009-08-01,1590.844,14967.0,14967.0
2009-09-01,1667.083,15684.0,15684.0
2009-10-01,1303.635,12264.0,12264.0
2009-11-01,1190.499,11201.0,11201.0
2009-12-01,1366.501,12856.0,12856.0
2010-01-01,1350.848,16763.0,16763.0
2010-02-01,1247.1480000000001,15476.0,15476.0
2010-03-01,1328.1200000000001,16481.0,16481.0
2010-04-01,1118.683,13882.0,13882.0
2010-05-01,814.808,10111.0,10111.0
2010-06-01,760.596,9438.0,9438.0
2010-07-01,1255.6480000000001,15582.0,15582.0
2010-08-01,1482.131,18392.0,18392.0
2010-09-01,1373.41,17043.0,17043.0
2010-10-01,1541.865,19133.0,19133.0
2010-11-01,1298.3970000000002,16113.0,16113.0
2010-12-01,1216.346,15094.0,15094.0
2011-01-01,4177.914,38271.0,38271.0
2011-02-01,4119.766,37741.0,37741.0
2011-03-01,3276.993,30020.0,30020.0
2011-04-01,2792.215,25579.0,25579.0
2011-05-01,2491.295,22822.0,22822.0
2011-06-01,2772.494,25398.0,25398.0
2011-07-01,4444.976,40719.0,40719.0
2011-08-01,5457.362,49994.0,49994.0
2011-09-01,5540.072,50751.0,50751.0
2011-10-01,4437.091,40647.0,40647.0
2011-11-01,4374.417,40073.0,40073.0
2011-12-01,5691.405,52137.0,52137.0
