measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2007-01-01,9767.114,96538.0,96538.0
2007-02-01,6901.12,68211.0,68211.0
2007-03-01,10238.362,101196.0,101196.0
2007-04-01,10562.348,104398.0,104398.0
2007-05-01,11431.088,112985.0,112985.0
2007-06-01,9741.037,96280.0,96280.0
2007-07-01,9233.455,91263.0,91263.0
2007-08-01,7598.523,75104.0,75104.0
2007-09-01,4890.5740000000005,48338.0,48338.0
2007-10-01,5715.3820000000005,56491.0,56491.0
2007-11-01,6400.6810000000005,63264.0,63264.0
2007-12-01,7724.316000000001,76347.0,76347.0
2008-01-01,8713.711000000001,85865.0,85865.0
2008-02-01,7123.14,70191.0,70191.0
2008-03-01,7591.901000000001,74811.0,74811.0
2008-04-01,7286.438,71801.0,71801.0
2008-05-01,12006.137,118308.0,118308.0
2008-06-01,14710.387999999999,144956.0,144956.0
2008-07-01,11078.059,109163.0,109163.0
2008-08-01,7109.857,70061.0,70061.0
2008-09-01,5549.182000000001,54682.0,54682.0
2008-10-01,6021.49,59336.0,59336.0
2008-11-01,6691.063,65934.0,65934.0
2008-12-01,8328.634,82070.0,82070.0
2009-01-01,10337.915,100898.0,100898.0
2009-02-01,7023.899,68553.0,68553.0
2009-03-01,7423.2880000000005,72451.0,72451.0
2009-04-01,10161.234,99174.0,99174.0
2009-05-01,11989.628,117019.0,117019.0
2009-06-01,13298.494,129793.0,129793.0
2009-07-01,9045.699,88286.0,88286.0
2009-08-01,6386.504,62332.0,62332.0
2009-09-01,5125.299,50023.0,50023.0
2009-10-01,6073.895,59281.0,59281.0
2009-11-01,7356.398,71798.0,71798.0
2009-12-01,8682.747000000001,84744.0,84744.0
2010-01-01,7499.254,73163.0,73163.0
2010-02-01,6566.952,64067.0,64067.0
2010-03-01,6639.356000000001,64774.0,64774.0
2010-04-01,6425.292,62685.0,62685.0
