measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,28827.81,295225.6,295225.6
2003-02-01,22650.0,231958.65,231958.65
2003-03-01,39512.88,404651.4,404651.4
2003-04-01,39512.88,404651.4,404651.4
2003-05-01,30368.25,311001.25,311001.25
2003-06-01,23421.42,239858.76,239858.76
2003-07-01,30852.36,315959.02,315959.02
2003-08-01,27400.23,280605.76,280605.76
2003-09-01,30393.99,311264.85,311264.85
2003-10-01,25590.51,262072.41,262072.41
2003-11-01,28885.23,295813.64,295813.64
2003-12-01,36872.55,377611.78,377611.78
2004-01-01,22843.0,228932.55,228932.55
2004-02-01,31065.0,311333.43,311333.43
2004-03-01,37102.0,371836.24,371836.24
2004-04-01,33371.0,334444.16,334444.16
2004-05-01,42859.0,429532.9,429532.9
2004-06-01,25493.0,255490.85,255490.85
2004-07-01,22957.0,230075.05,230075.05
2004-08-01,22348.0,223971.66,223971.66
2004-09-01,34192.0,342672.22,342672.22
2004-10-01,28067.0,281287.47,281287.47
2004-11-01,25470.0,255260.34,255260.34
2004-12-01,30030.0,300960.66,300960.66
2005-01-01,17564.0,175622.44,175622.44
2005-02-01,19350.0,193480.65,193480.65
2005-03-01,32963.0,329597.04,329597.04
2005-04-01,35943.0,359394.06,359394.06
2005-05-01,29781.0,297780.22,297780.22
2005-06-01,35322.0,353184.68,353184.68
2005-07-01,31434.0,314308.57,314308.57
2005-08-01,17405.0,174032.6,174032.6
2005-09-01,35489.0,354854.51,354854.51
2005-10-01,28381.0,283781.62,283781.62
2005-11-01,35998.0,359944.0,359944.0
2005-12-01,30346.0,303429.65,303429.65
2006-01-01,37818.0,375117.0,375117.0
2006-02-01,29072.0,288365.0,288365.0
2006-03-01,39879.0,395560.0,395560.0
2006-04-01,42817.0,424702.0,424702.0
2006-05-01,26687.0,264708.0,264708.0
2006-06-01,32524.0,322606.0,322606.0
2006-07-01,22839.0,226540.0,226540.0
2006-08-01,19491.0,193331.0,193331.0
2006-09-01,26297.0,260840.0,260840.0
2006-10-01,28930.0,286957.0,286957.0
2006-11-01,28657.0,284249.0,284249.0
2006-12-01,24154.0,239584.0,239584.0
2007-01-01,27629.0,273085.0,273085.0
2007-02-01,26278.0,259732.0,259732.0
2007-03-01,31740.0,313718.0,313718.0
2007-04-01,35672.0,352582.0,352582.0
2007-05-01,30689.0,303330.0,303330.0
2007-06-01,20316.0,200803.0,200803.0
2007-07-01,21624.0,213732.0,213732.0
2007-08-01,27808.0,274854.0,274854.0
2007-09-01,33321.0,329345.0,329345.0
2007-10-01,40000.0,395360.0,395360.0
2007-11-01,31360.0,309962.0,309962.0
2007-12-01,25203.0,249106.0,249106.0
2008-01-01,36166.0,356380.0,356380.0
2008-02-01,29185.0,287589.0,287589.0
2008-03-01,33802.0,333085.0,333085.0
2008-04-01,43184.0,425535.0,425535.0
2008-05-01,40718.0,401235.0,401235.0
2008-06-01,29740.0,293058.0,293058.0
2008-07-01,30334.0,298911.0,298911.0
2008-08-01,22183.0,218591.0,218591.0
2008-09-01,29577.0,291452.0,291452.0
2008-10-01,35107.0,345944.0,345944.0
2008-11-01,31817.0,313525.0,313525.0
2008-12-01,38517.0,379547.0,379547.0
2009-01-01,35259.0,344128.0,344128.0
2009-02-01,31161.0,304131.0,304131.0
2009-03-01,41179.0,401907.0,401907.0
2009-04-01,38328.0,374081.0,374081.0
2009-05-01,29413.0,287071.0,287071.0
2009-06-01,21831.0,213071.0,213071.0
2009-07-01,19616.0,191452.0,191452.0
2009-08-01,27129.0,264779.0,264779.0
2009-09-01,20056.0,195747.0,195747.0
2009-10-01,33014.0,322217.0,322217.0
2009-11-01,29032.0,283352.0,283352.0
2009-12-01,26937.0,262905.0,262905.0
2010-01-01,26694.0,260427.0,260427.0
2010-02-01,19586.0,191081.0,191081.0
2010-03-01,36351.81,354648.0,354648.0
2010-04-01,37503.18,365881.0,365881.0
2010-05-01,33455.07,326388.0,326388.0
2010-06-01,35009.0,341548.0,341548.0
2010-07-01,26684.0,260329.0,260329.0
2010-08-01,26720.0,260680.0,260680.0
2010-09-01,30429.0,296865.0,296865.0
2010-10-01,29998.0,292660.0,292660.0
2010-11-01,34545.06,337022.0,337022.0
2010-12-01,26884.440000000002,262285.0,262285.0
2011-01-01,22178.0,215481.0,215481.0
2011-02-01,32788.0,318568.0,318568.0
2011-03-01,29581.0,287409.0,287409.0
2011-04-01,36403.0,353692.0,353692.0
2011-05-01,35476.0,344685.0,344685.0
2011-06-01,38000.0,369208.0,369208.0
2011-07-01,22637.0,219941.0,219941.0
2011-08-01,19975.0,194077.0,194077.0
2011-09-01,22353.0,217182.0,217182.0
2011-10-01,35231.0,342304.0,342304.0
2011-11-01,35724.0,347094.0,347094.0
2011-12-01,27065.0,262964.0,262964.0
2012-01-01,31803.0,302637.0,302637.0
2012-02-01,26194.0,249262.0,249262.0
2012-03-01,27212.0,258949.0,258949.0
2012-04-01,27110.0,257979.0,257979.0
2012-05-01,30739.0,292512.0,292512.0
2012-06-01,36514.0,347467.0,347467.0
2012-07-01,26001.0,247426.0,247426.0
2012-08-01,21921.0,208600.0,208600.0
2012-09-01,17736.0,168776.0,168776.0
2012-10-01,22638.0,215423.0,215423.0
2012-11-01,14421.0,137230.0,137230.0
2012-12-01,7262.0,69105.0,69105.0
2013-01-01,2372.0,22631.0,22631.0
2013-02-01,2193.0,20923.0,20923.0
2013-03-01,2022.0,19292.0,19292.0
2013-04-01,4528.0,43202.0,43202.0
2013-05-01,5601.0,53439.0,53439.0
2013-06-01,8014.0,76462.0,76462.0
2013-07-01,7166.0,68371.0,68371.0
2013-08-01,9020.0,86060.0,86060.0
2013-09-01,8702.0,83026.0,83026.0
2013-10-01,8007.0,76395.0,76395.0
2013-11-01,5703.0,54412.0,54412.0
2013-12-01,7132.0,68046.0,68046.0
2014-01-01,7851.0,74663.0,74663.0
2014-02-01,6043.0,57469.0,57469.0
2014-03-01,10211.0,97107.0,97107.0
2014-04-01,7792.0,74102.0,74102.0
2014-05-01,6701.0,63727.0,63727.0
2014-06-01,6232.0,59266.0,59266.0
2014-07-01,6885.0,65476.0,65476.0
2014-08-01,6773.0,64411.0,64411.0
2014-09-01,7959.0,75690.0,75690.0
2014-10-01,20901.0,198769.0,198769.0
2014-11-01,27575.0,262238.0,262238.0
2014-12-01,23791.0,226252.0,226252.0
2015-01-01,25663.0,239153.0,239153.0
2015-02-01,20421.0,190303.0,190303.0
2015-03-01,21162.0,197209.0,197209.0
2015-04-01,27199.0,253467.0,253467.0
2015-05-01,27243.0,253878.0,253878.0
2015-06-01,24762.0,230757.0,230757.0
2015-07-01,21335.0,198821.0,198821.0
2015-08-01,20600.0,191971.0,191971.0
2015-09-01,25792.0,240356.0,240356.0
2015-10-01,24181.0,225343.0,225343.0
