measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,15.507000000000001,160.0,160.0,,,
2003-02-01,14.517000000000001,149.0,149.0,,,
2003-03-01,14.024000000000001,144.0,144.0,,,
2003-04-01,13.428,138.0,138.0,,,
2003-05-01,13.624,140.0,140.0,,,
2003-06-01,14.217,146.0,146.0,,,
2003-07-01,16.395,169.0,169.0,,,
2003-08-01,16.622,171.0,171.0,,,
2003-09-01,14.403,148.0,148.0,,,
2003-10-01,14.935,154.0,154.0,,,
2003-11-01,15.329,158.0,158.0,,,
2003-12-01,16.0,165.0,165.0,,,
2004-01-01,-20.98,203.0,203.0,,,
2004-02-01,-6.0840000000000005,59.0,59.0,,,
2004-03-01,-4.839,47.0,47.0,,,
2004-04-01,-11.426,111.0,111.0,,,
2004-05-01,-21.727,211.0,211.0,,,
2004-06-01,-10.777000000000001,105.0,105.0,,,
2004-07-01,-59.582,578.0,578.0,,,
2004-08-01,-7.164000000000001,69.0,69.0,,,
2004-09-01,-22.992,223.0,223.0,,,
2004-10-01,-4.364,42.0,42.0,,,
2004-11-01,-5.779,56.0,56.0,,,
2004-12-01,-27.286,265.0,265.0,,,
2005-01-01,-50.54,24.43,24.43,0.0,0.0,0.0
2005-02-01,-17.364,8.39,8.39,0.0,0.0,0.0
2005-03-01,-19.246000000000002,9.3,9.3,0.0,0.0,0.0
2005-04-01,-23.312,11.27,11.27,0.0,0.0,0.0
2005-05-01,-21.651,10.47,10.47,0.0,0.0,0.0
2005-06-01,-28.101000000000003,13.58,13.58,0.0,0.0,0.0
2005-07-01,-28.603,13.83,13.83,0.0,0.0,0.0
2005-08-01,-33.602000000000004,16.24,16.24,0.0,0.0,0.0
2005-09-01,-21.996000000000002,10.63,10.63,0.0,0.0,0.0
2005-10-01,-24.427,11.81,11.81,0.0,0.0,0.0
2005-11-01,-19.637,9.49,9.49,0.0,0.0,0.0
2005-12-01,-41.522,20.07,20.07,0.0,0.0,0.0
2006-01-01,-32.084,89.0,89.0,0.0,0.0,0.0
2006-02-01,-16.789,46.0,46.0,0.0,0.0,0.0
2006-03-01,-14.103000000000002,39.0,39.0,0.0,0.0,0.0
2006-04-01,-27.014000000000003,75.0,75.0,0.0,0.0,0.0
2006-05-01,-25.251,70.0,70.0,0.0,0.0,0.0
2006-06-01,-22.952,63.0,63.0,0.0,0.0,0.0
2006-07-01,-33.246,92.0,92.0,0.0,0.0,0.0
2006-08-01,-32.249,89.0,89.0,0.0,0.0,0.0
2006-09-01,-14.816,41.0,41.0,0.0,0.0,0.0
2006-10-01,-15.65,43.0,43.0,0.0,0.0,0.0
2006-11-01,-18.428,51.0,51.0,0.0,0.0,0.0
2006-12-01,-20.419,56.0,56.0,0.0,0.0,0.0
2007-01-01,-42.885,160.0,160.0,0.0,0.0,0.0
2007-02-01,-92.001,347.0,347.0,0.0,0.0,0.0
2007-03-01,-14.984,55.0,55.0,0.0,0.0,0.0
2007-04-01,-10.628,39.0,39.0,0.0,0.0,0.0
2007-05-01,-13.109,50.0,50.0,0.0,0.0,0.0
2007-06-01,-13.987,55.0,55.0,0.0,0.0,0.0
2007-07-01,-11.075,44.0,44.0,0.0,0.0,0.0
2007-08-01,-0.9810000000000001,6.0,6.0,0.0,0.0,0.0
2007-09-01,-3.56,11.0,11.0,0.0,0.0,0.0
2007-10-01,-3.124,11.0,11.0,0.0,0.0,0.0
2007-11-01,-12.142000000000001,44.0,44.0,0.0,0.0,0.0
2007-12-01,-19.525,72.0,72.0,0.0,0.0,0.0
2008-01-01,-12.124,121.0,121.0,0.0,0.0,0.0
2008-02-01,-15.499,149.0,149.0,0.0,0.0,0.0
2008-03-01,-6.1290000000000004,61.0,61.0,0.0,0.0,0.0
2008-04-01,-6.862,66.0,66.0,0.0,0.0,0.0
2008-05-01,-2.835,28.0,28.0,0.0,0.0,0.0
2008-06-01,-2.811,28.0,28.0,0.0,0.0,0.0
2008-07-01,-1.333,11.0,11.0,0.0,0.0,0.0
2008-08-01,-1.624,17.0,17.0,0.0,0.0,0.0
2008-09-01,-2.362,22.0,22.0,0.0,0.0,0.0
2008-10-01,-1.824,17.0,17.0,0.0,0.0,0.0
2008-11-01,-6.104,61.0,61.0,0.0,0.0,0.0
2008-12-01,-15.493,149.0,149.0,0.0,0.0,0.0
2009-01-01,-76.021,396.0,396.0,0.0,0.0,0.0
2009-02-01,-12.997,66.0,66.0,0.0,0.0,0.0
2009-03-01,-7.681,39.0,39.0,0.0,0.0,0.0
2009-04-01,-10.917,55.0,55.0,0.0,0.0,0.0
2009-05-01,-7.643000000000001,39.0,39.0,0.0,0.0,0.0
2009-06-01,-7.4510000000000005,39.0,39.0,0.0,0.0,0.0
2009-07-01,-5.797000000000001,28.0,28.0,0.0,0.0,0.0
2009-08-01,-7.307,39.0,39.0,0.0,0.0,0.0
2009-09-01,-5.831,28.0,28.0,0.0,0.0,0.0
2009-10-01,-8.569,44.0,44.0,0.0,0.0,0.0
2009-11-01,-4.216,22.0,22.0,0.0,0.0,0.0
2009-12-01,-11.57,61.0,61.0,0.0,0.0,0.0
2010-01-01,-27.774,116.0,116.0,0.0,0.0,0.0
2010-02-01,-17.623,77.0,77.0,0.0,0.0,0.0
2010-03-01,-4.663,22.0,22.0,0.0,0.0,0.0
2010-04-01,-12.391,55.0,55.0,0.0,0.0,0.0
2010-05-01,-18.425,77.0,77.0,0.0,0.0,0.0
2010-06-01,-10.281,44.0,44.0,0.0,0.0,0.0
2010-07-01,-10.792,44.0,44.0,0.0,0.0,0.0
2010-08-01,-13.606,61.0,61.0,0.0,0.0,0.0
2010-09-01,-13.872,61.0,61.0,0.0,0.0,0.0
2010-10-01,-20.659000000000002,88.0,88.0,0.0,0.0,0.0
2010-11-01,-9.439,39.0,39.0,0.0,0.0,0.0
2010-12-01,-10.475,44.0,44.0,0.0,0.0,0.0
2011-01-01,3.522,33.0,33.0,0.0,0.0,0.0
2011-02-01,3.878,44.0,44.0,0.0,0.0,0.0
2011-03-01,6.243,66.0,66.0,0.0,0.0,0.0
2011-04-01,6.213,66.0,66.0,0.0,0.0,0.0
2011-05-01,2.934,33.0,33.0,0.0,0.0,0.0
2011-06-01,1.97,22.0,22.0,0.0,0.0,0.0
2011-07-01,4.749,50.0,50.0,0.0,0.0,0.0
2011-08-01,2.492,28.0,28.0,0.0,0.0,0.0
2011-09-01,3.184,33.0,33.0,0.0,0.0,0.0
2011-10-01,0.991,11.0,11.0,0.0,0.0,0.0
2011-11-01,5.452,61.0,61.0,0.0,0.0,0.0
2011-12-01,34.372,369.0,369.0,0.0,0.0,0.0
2012-01-01,0.582,6.0,6.0,0.0,0.0,0.0
2012-02-01,5.819,55.0,55.0,0.0,0.0,0.0
2012-03-01,1.381,17.0,17.0,0.0,0.0,0.0
2012-04-01,1.452,17.0,17.0,0.0,0.0,0.0
2012-05-01,18.392,187.0,187.0,0.0,0.0,0.0
2012-06-01,9.448,99.0,99.0,0.0,0.0,0.0
2012-07-01,22.982,237.0,237.0,0.0,0.0,0.0
2012-08-01,2.227,22.0,22.0,0.0,0.0,0.0
2012-09-01,1.558,17.0,17.0,0.0,0.0,0.0
2012-10-01,4.914,50.0,50.0,0.0,0.0,0.0
2012-11-01,2.042,22.0,22.0,0.0,0.0,0.0
2012-12-01,1.203,11.0,11.0,0.0,0.0,0.0
2013-01-01,0.0,72.0,72.0,0.0,0.0,0.0
2013-02-01,0.0,6.0,6.0,0.0,0.0,0.0
2013-03-01,0.0,22.0,22.0,0.0,0.0,0.0
2013-04-01,0.0,22.0,22.0,0.0,0.0,0.0
2013-05-01,0.0,72.0,72.0,0.0,0.0,0.0
2013-06-01,0.0,55.0,55.0,0.0,0.0,0.0
2013-07-01,0.0,66.0,66.0,0.0,0.0,0.0
2013-08-01,0.0,22.0,22.0,0.0,0.0,0.0
2013-09-01,0.0,160.0,160.0,0.0,0.0,0.0
2013-10-01,0.0,99.0,99.0,0.0,0.0,0.0
2013-11-01,0.0,77.0,77.0,0.0,0.0,0.0
2013-12-01,0.0,204.0,204.0,0.0,0.0,0.0
2014-01-01,0.0,204.0,204.0,0.0,0.0,0.0
2014-02-01,0.0,116.0,116.0,0.0,0.0,0.0
2014-03-01,0.0,226.0,226.0,0.0,0.0,0.0
2014-04-01,0.0,33.0,33.0,0.0,0.0,0.0
2014-05-01,0.0,33.0,33.0,0.0,0.0,0.0
2014-06-01,0.0,39.0,39.0,0.0,0.0,0.0
2014-07-01,0.0,28.0,28.0,0.0,0.0,0.0
2014-08-01,0.0,17.0,17.0,0.0,0.0,0.0
2014-09-01,0.0,11.0,11.0,0.0,0.0,0.0
2014-10-01,0.0,22.0,22.0,0.0,0.0,0.0
2014-11-01,0.0,17.0,17.0,0.0,0.0,0.0
2014-12-01,0.0,33.0,33.0,0.0,0.0,0.0
2015-01-01,0.0,33.0,33.0,0.0,0.0,0.0
2015-02-01,0.0,99.0,99.0,0.0,0.0,0.0
2015-03-01,0.0,154.0,154.0,0.0,0.0,0.0
2015-04-01,0.0,22.0,22.0,0.0,0.0,0.0
2015-05-01,0.0,99.0,99.0,0.0,0.0,0.0
2015-06-01,0.0,39.0,39.0,0.0,0.0,0.0
2015-07-01,0.0,44.0,44.0,0.0,0.0,0.0
2015-08-01,0.0,50.0,50.0,0.0,0.0,0.0
2015-09-01,0.0,72.0,72.0,0.0,0.0,0.0
2015-10-01,0.0,39.0,39.0,0.0,0.0,0.0
2015-11-01,0.0,50.0,50.0,0.0,0.0,0.0
2015-12-01,0.0,44.0,44.0,0.0,0.0,0.0
2016-01-01,5.131,61.0,61.0,0.0,0.0,0.0
2016-02-01,4.211,39.0,39.0,0.0,0.0,0.0
2016-03-01,1.865,17.0,17.0,0.0,0.0,0.0
2016-04-01,3.388,33.0,33.0,0.0,0.0,0.0
2016-05-01,4.038,39.0,39.0,0.0,0.0,0.0
2016-06-01,8.779,83.0,83.0,0.0,0.0,0.0
2016-07-01,13.302,127.0,127.0,0.0,0.0,0.0
2016-08-01,7.093,66.0,66.0,0.0,0.0,0.0
2016-09-01,2.534,22.0,22.0,0.0,0.0,0.0
2016-10-01,11.749,110.0,110.0,0.0,0.0,0.0
2016-11-01,3.767,39.0,39.0,0.0,0.0,0.0
2016-12-01,11.143,105.0,105.0,0.0,0.0,0.0
2017-01-01,5.794,61.0,61.0,0.0,0.0,0.0
2017-02-01,2.157,22.0,22.0,0.0,0.0,0.0
2017-03-01,0.756,6.0,6.0,0.0,0.0,0.0
2017-04-01,5.351,50.0,50.0,0.0,0.0,0.0
2017-05-01,3.754,39.0,39.0,0.0,0.0,0.0
2017-06-01,14.315,138.0,138.0,0.0,0.0,0.0
2017-07-01,9.734,94.0,94.0,0.0,0.0,0.0
2017-08-01,4.945,50.0,50.0,0.0,0.0,0.0
2017-09-01,4.215,39.0,39.0,0.0,0.0,0.0
2017-10-01,9.289,88.0,88.0,0.0,0.0,0.0
2017-11-01,4.494,44.0,44.0,0.0,0.0,0.0
2017-12-01,2.196,22.0,22.0,0.0,0.0,0.0
2018-01-01,3.733,33.0,33.0,0.0,0.0,0.0
2018-02-01,2.402,28.0,28.0,0.0,0.0,0.0
2018-03-01,2.658,28.0,28.0,0.0,0.0,0.0
2018-04-01,3.553,39.0,39.0,0.0,0.0,0.0
2018-05-01,9.368,99.0,99.0,0.0,0.0,0.0
2018-06-01,14.351,149.0,149.0,0.0,0.0,0.0
2018-07-01,3.125,33.0,33.0,0.0,0.0,0.0
2018-08-01,8.39,88.0,88.0,0.0,0.0,0.0
2018-09-01,6.754,72.0,72.0,0.0,0.0,0.0
2018-10-01,9.518,99.0,99.0,0.0,0.0,0.0
2018-11-01,4.036,44.0,44.0,0.0,0.0,0.0
2018-12-01,2.112,22.0,22.0,0.0,0.0,0.0
2019-01-01,2.19,22.0,22.0,0.0,0.0,0.0
2019-02-01,6.991,72.0,72.0,0.0,0.0,0.0
2019-03-01,1.648,17.0,17.0,0.0,0.0,0.0
2019-04-01,5.376,55.0,55.0,0.0,0.0,0.0
2019-05-01,9.094,94.0,94.0,0.0,0.0,0.0
2019-06-01,4.242,44.0,44.0,0.0,0.0,0.0
2019-07-01,2.446,28.0,28.0,0.0,0.0,0.0
2019-08-01,3.006,33.0,33.0,0.0,0.0,0.0
2019-09-01,5.642,61.0,61.0,0.0,0.0,0.0
2019-10-01,9.796,105.0,105.0,0.0,0.0,0.0
2019-11-01,7.051,72.0,72.0,0.0,0.0,0.0
2019-12-01,4.518,50.0,50.0,0.0,0.0,0.0
2020-01-01,3.451,28.0,28.0,0.0,0.0,0.0
2020-02-01,4.535,50.0,50.0,0.0,0.0,0.0
2020-03-01,0.408,6.0,6.0,0.0,0.0,0.0
2020-04-01,1.874,22.0,22.0,0.0,0.0,0.0
2020-05-01,11.926,129.0,129.0,0.0,0.0,0.0
2020-06-01,7.901,84.0,84.0,0.0,0.0,0.0
2020-07-01,3.303,34.0,34.0,0.0,0.0,0.0
2020-08-01,13.942,151.0,151.0,0.0,0.0,0.0
2020-09-01,3.439,39.0,39.0,0.0,0.0,0.0
2020-10-01,4.234,45.0,45.0,0.0,0.0,0.0
2020-11-01,2.418,28.0,28.0,0.0,0.0,0.0
2020-12-01,8.569,90.0,90.0,0.0,0.0,0.0
2021-01-01,10.276,110.0,110.0,0.0,0.0,0.0
2021-02-01,8.947,99.0,99.0,0.0,0.0,0.0
2021-03-01,2.958,29.0,29.0,0.0,0.0,0.0
2021-04-01,20.931,226.0,226.0,0.0,0.0,0.0
2021-05-01,4.674,52.0,52.0,0.0,0.0,0.0
2021-06-01,19.765,215.0,215.0,0.0,0.0,0.0
2021-07-01,6.194,64.0,64.0,0.0,0.0,0.0
2021-08-01,5.644,58.0,58.0,0.0,0.0,0.0
2021-09-01,4.994,52.0,52.0,0.0,0.0,0.0
2021-10-01,11.096,122.0,122.0,0.0,0.0,0.0
2021-11-01,9.429,99.0,99.0,0.0,0.0,0.0
2021-12-01,14.092,151.0,151.0,0.0,0.0,0.0
2022-01-01,3.185,33.0,33.0,0.0,0.0,0.0
2022-02-01,5.087,50.0,50.0,0.0,0.0,0.0
