measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2015-02-01,0.0,0.0,0.0,55198.91,564789.0,564789.0
2015-03-01,0.0,0.0,0.0,54268.554,555269.0,555269.0
2015-04-01,0.0,0.0,0.0,41193.333,421485.0,421485.0
2015-05-01,0.0,0.0,0.0,42570.13,435572.0,435572.0
2015-06-01,0.0,0.0,0.0,41737.608,427054.0,427054.0
2015-07-01,0.0,0.0,0.0,41537.716,425009.0,425009.0
2015-08-01,0.0,0.0,0.0,40562.094,415026.0,415026.0
2015-09-01,0.0,0.0,0.0,34016.502,348053.0,348053.0
2015-10-01,0.0,0.0,0.0,35355.668,361754.0,361754.0
2015-11-01,0.0,0.0,0.0,42919.161,439144.0,439144.0
2015-12-01,0.0,0.0,0.0,47625.324,487297.0,487297.0
2016-01-01,0.0,0.0,0.0,80299.89,700321.0,700321.0
2016-02-01,0.0,0.0,0.0,69744.233,608261.0,608261.0
2016-03-01,0.0,0.0,0.0,73431.207,640416.0,640416.0
2016-04-01,0.0,0.0,0.0,72921.958,635974.0,635974.0
2016-05-01,0.0,0.0,0.0,72899.881,635782.0,635782.0
2016-06-01,0.0,0.0,0.0,66791.187,582506.0,582506.0
2016-07-01,0.0,0.0,0.0,71211.614,621058.0,621058.0
2016-08-01,0.0,0.0,0.0,60823.224,530458.0,530458.0
2016-09-01,0.0,0.0,0.0,56493.875,492700.0,492700.0
2016-10-01,0.0,0.0,0.0,53761.937,468874.0,468874.0
2016-11-01,0.0,0.0,0.0,68340.267,596017.0,596017.0
2016-12-01,0.0,0.0,0.0,72326.727,630784.0,630784.0
2017-01-01,0.0,0.0,0.0,65350.837,568735.0,568735.0
2017-02-01,0.0,0.0,0.0,62813.168,546650.0,546650.0
2017-03-01,0.0,0.0,0.0,67229.669,585085.0,585085.0
2017-04-01,0.0,0.0,0.0,56977.053,495859.0,495859.0
2017-05-01,0.0,0.0,0.0,56452.536,491294.0,491294.0
2017-06-01,0.0,0.0,0.0,58816.187,511865.0,511865.0
2017-07-01,0.0,0.0,0.0,63400.093,551757.0,551757.0
2017-08-01,0.0,0.0,0.0,64063.08,557527.0,557527.0
2017-09-01,0.0,0.0,0.0,53905.605,469129.0,469129.0
2017-10-01,0.0,0.0,0.0,57649.526,501712.0,501712.0
2017-11-01,0.0,0.0,0.0,70158.988,610579.0,610579.0
2017-12-01,0.0,0.0,0.0,71857.258,625358.0,625358.0
2018-01-01,0.0,0.0,0.0,62095.25,538757.0,538757.0
2018-02-01,0.0,0.0,0.0,54997.206,477174.0,477174.0
2018-03-01,0.0,0.0,0.0,58277.222,505632.0,505632.0
2018-04-01,0.0,0.0,0.0,43954.084,381360.0,381360.0
2018-05-01,0.0,0.0,0.0,50898.607,441613.0,441613.0
2018-06-01,0.0,0.0,0.0,48697.939,422519.0,422519.0
2018-07-01,0.0,0.0,0.0,53144.561,461099.0,461099.0
2018-08-01,0.0,0.0,0.0,51508.47,446903.0,446903.0
2018-09-01,0.0,0.0,0.0,48317.255,419216.0,419216.0
2018-10-01,0.0,0.0,0.0,37856.81,328458.0,328458.0
2018-11-01,0.0,0.0,0.0,50315.915,436557.0,436557.0
2018-12-01,0.0,0.0,0.0,54727.681,474834.0,474834.0
2019-01-01,0.0,0.0,0.0,79059.238,690326.0,690326.0
2019-02-01,0.0,0.0,0.0,68252.062,595959.0,595959.0
2019-03-01,0.0,0.0,0.0,63492.252,554398.0,554398.0
2019-04-01,0.0,0.0,0.0,64909.81,566776.0,566776.0
2019-05-01,0.0,0.0,0.0,57548.083,502495.0,502495.0
2019-06-01,0.0,0.0,0.0,50816.601,443717.0,443717.0
2019-07-01,0.0,0.0,0.0,62436.598,545181.0,545181.0
2019-08-01,0.0,0.0,0.0,58185.484,508061.0,508061.0
2019-09-01,0.0,0.0,0.0,45033.15,393218.0,393218.0
2019-10-01,0.0,0.0,0.0,54882.273,479218.0,479218.0
2019-11-01,0.0,0.0,0.0,57904.784,505610.0,505610.0
2019-12-01,0.0,0.0,0.0,61294.665,535210.0,535210.0
2020-01-01,0.0,0.0,0.0,77802.693,675329.0,675329.0
2020-02-01,0.0,0.0,0.0,64022.777,555719.0,555719.0
2020-03-01,0.0,0.0,0.0,61282.901,531937.0,531937.0
2020-04-01,0.0,0.0,0.0,52501.874,455717.0,455717.0
2020-05-01,0.0,0.0,0.0,54207.465,470522.0,470522.0
2020-06-01,0.0,0.0,0.0,53752.186,466570.0,466570.0
2020-07-01,0.0,0.0,0.0,56122.042,487140.0,487140.0
2020-08-01,0.0,0.0,0.0,54053.833,469188.0,469188.0
2020-09-01,0.0,0.0,0.0,49457.322,429290.0,429290.0
2020-10-01,0.0,0.0,0.0,42053.325,365023.0,365023.0
2020-11-01,0.0,0.0,0.0,76861.498,667159.0,667159.0
2020-12-01,0.0,0.0,0.0,86967.084,754875.0,754875.0
2021-01-01,0.0,0.0,0.0,55511.504,480879.0,480879.0
2021-02-01,0.0,0.0,0.0,47700.121,413211.0,413211.0
2021-03-01,0.0,0.0,0.0,46809.412,405495.0,405495.0
