measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,425.42900000000003,3190.0,6558.0
2001-02-01,370.45,2778.0,5710.0
2001-03-01,398.865,2991.0,6148.0
2001-04-01,392.375,2942.0,6048.0
2001-05-01,411.3,3084.0,6340.0
2001-06-01,404.96200000000005,3037.0,6242.0
2001-07-01,464.66900000000004,3485.0,7162.0
2001-08-01,480.766,3605.0,7410.0
2001-09-01,400.107,3000.0,6167.0
2001-10-01,378.03900000000004,2835.0,5827.0
2001-11-01,311.196,2334.0,4797.0
2001-12-01,335.423,2515.0,5170.0
2002-01-01,619.3860000000001,4635.0,9273.0
2002-02-01,540.3,4043.0,8089.0
2002-03-01,686.432,5137.0,10277.0
2002-04-01,553.6080000000001,4143.0,8288.0
2002-05-01,574.015,4296.0,8594.0
2002-06-01,745.144,5576.0,11156.0
2002-07-01,899.6890000000001,6733.0,13470.0
2002-08-01,856.546,6410.0,12824.0
2002-09-01,772.196,5779.0,11561.0
2002-10-01,654.552,4898.0,9800.0
2002-11-01,602.928,4512.0,9027.0
2002-12-01,661.2030000000001,4948.0,9899.0
2003-01-01,615.214,4401.0,9597.0
2003-02-01,567.624,4061.0,8855.0
2003-03-01,625.7370000000001,4476.0,9761.0
2003-04-01,591.751,4233.0,9231.0
2003-05-01,677.544,4847.0,10569.0
2003-06-01,705.933,5050.0,11012.0
2003-07-01,906.354,6484.0,14138.0
2003-08-01,851.488,6091.0,13283.0
2003-09-01,778.099,5566.0,12138.0
2003-10-01,732.26,5238.0,11423.0
2003-11-01,619.8580000000001,4434.0,9669.0
2003-12-01,658.1370000000001,4708.0,10266.0
2004-01-01,644.211,3417.36,10094.44
2004-02-01,582.71,3091.12,9130.74
2004-03-01,577.6840000000001,3064.45,9051.99
2004-04-01,545.6990000000001,2894.78,8550.81
2004-05-01,599.727,3181.39,9397.39
2004-06-01,546.484,2898.95,8563.1
2004-07-01,614.8570000000001,3261.65,9634.47
2004-08-01,613.402,3253.93,9611.68
2004-09-01,597.456,3169.34,9361.81
2004-10-01,540.11,2865.14,8463.24
2004-11-01,583.889,3097.37,9149.22
2004-12-01,595.07,3156.68,9324.43
2005-01-01,902.072,4785.24,14674.81
2005-02-01,814.214,4319.18,13245.55
2005-03-01,878.702,4661.27,14294.62
2005-04-01,882.922,4683.66,14363.28
2005-05-01,969.7180000000001,5144.09,15775.28
2005-06-01,1245.547,6607.28,20262.43
2005-07-01,1594.9460000000001,8460.75,25946.42
2005-08-01,1652.871,8768.03,26888.74
2005-09-01,1246.6180000000002,6612.97,20279.86
2005-10-01,967.6160000000001,5132.94,15741.09
2005-11-01,863.345,4579.81,14044.81
2005-12-01,985.051,5225.42,16024.7
2006-01-01,493.345,2617.06,7596.66
2006-02-01,434.969,2307.39,6697.78
2006-03-01,481.78700000000003,2555.75,7418.7
2006-04-01,459.048,2435.12,7068.55
2006-05-01,535.058,2838.34,8238.98
2006-06-01,567.1360000000001,3008.5,8732.93
2006-07-01,638.57,3387.44,9832.89
2006-08-01,659.682,3499.43,10157.97
2006-09-01,537.1370000000001,2849.36,8270.99
2006-10-01,563.0740000000001,2986.95,8670.38
2006-11-01,475.63800000000003,2523.13,7324.01
2006-12-01,533.376,2829.41,8213.07
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
