measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,6.313000000000001,88.0,88.0
2001-02-01,5.595,78.0,78.0
2001-03-01,5.349,75.0,75.0
2001-04-01,5.29,74.0,74.0
2001-05-01,4.905,69.0,69.0
2001-06-01,6.055,85.0,85.0
2001-07-01,6.6370000000000005,93.0,93.0
2001-08-01,6.33,88.0,88.0
2001-09-01,5.863,82.0,82.0
2001-10-01,6.25,87.0,87.0
2001-11-01,5.894,82.0,82.0
2001-12-01,6.519,91.0,91.0
2002-01-01,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0
2003-01-01,0.08700000000000001,4.0,4.0
2003-02-01,0.081,3.0,3.0
2003-03-01,0.078,3.0,3.0
2003-04-01,0.075,3.0,3.0
2003-05-01,0.076,3.0,3.0
2003-06-01,0.079,3.0,3.0
2003-07-01,0.092,4.0,4.0
2003-08-01,0.093,4.0,4.0
2003-09-01,0.08,3.0,3.0
2003-10-01,0.083,3.0,3.0
2003-11-01,0.08600000000000001,3.0,3.0
2003-12-01,0.08900000000000001,4.0,4.0
2004-01-01,19.74,202.0,202.0
2004-02-01,5.725,59.0,59.0
2004-03-01,4.553,47.0,47.0
2004-04-01,10.751000000000001,110.0,110.0
2004-05-01,20.442,209.0,209.0
2004-06-01,10.14,104.0,104.0
2004-07-01,56.06,574.0,574.0
2004-08-01,6.74,69.0,69.0
2004-09-01,21.633000000000003,221.0,221.0
2004-10-01,4.106,42.0,42.0
2004-11-01,5.437,56.0,56.0
2004-12-01,25.673000000000002,263.0,263.0
2005-01-01,53.756,499.21,499.21
2005-02-01,18.469,171.51,171.51
2005-03-01,20.47,190.1,190.1
2005-04-01,24.795,230.27,230.27
2005-05-01,23.029,213.86,213.86
2005-06-01,29.889000000000003,277.57,277.57
2005-07-01,30.423000000000002,282.53,282.53
2005-08-01,35.74,331.91,331.91
2005-09-01,23.396,217.27,217.27
2005-10-01,25.981,241.28,241.28
2005-11-01,20.887,193.97,193.97
2005-12-01,44.164,410.14,410.14
2006-01-01,18.921,148.0,148.0
2006-02-01,9.901,77.0,77.0
