measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2012-05-01,204.454,1946.0,1946.0
2012-06-01,220.984,2103.0,2103.0
2012-07-01,191.088,1818.0,1818.0
2012-08-01,150.588,1433.0,1433.0
2012-09-01,140.999,1342.0,1342.0
2012-10-01,110.813,1054.0,1054.0
2012-11-01,56.668,539.0,539.0
2012-12-01,41.406,394.0,394.0
2013-01-01,61.332,585.0,585.0
2013-02-01,125.662,1199.0,1199.0
2013-03-01,214.002,2042.0,2042.0
2013-04-01,225.633,2153.0,2153.0
2013-05-01,253.931,2423.0,2423.0
2013-06-01,323.607,3088.0,3088.0
2013-07-01,305.315,2913.0,2913.0
2013-08-01,410.893,3920.0,3920.0
2013-09-01,399.417,3811.0,3811.0
2013-10-01,353.613,3374.0,3374.0
2013-11-01,352.002,3358.0,3358.0
2013-12-01,367.323,3505.0,3505.0
2014-01-01,97.972,932.0,932.0
2014-02-01,111.736,1063.0,1063.0
2014-03-01,196.722,1871.0,1871.0
2014-04-01,232.8,2214.0,2214.0
2014-05-01,267.441,2543.0,2543.0
2014-06-01,296.615,2821.0,2821.0
2014-07-01,274.485,2610.0,2610.0
2014-08-01,297.003,2824.0,2824.0
2014-09-01,289.784,2756.0,2756.0
2014-10-01,261.685,2489.0,2489.0
2014-11-01,217.463,2068.0,2068.0
2014-12-01,148.294,1410.0,1410.0
2015-01-01,129.697,1209.0,1209.0
2015-02-01,163.46,1523.0,1523.0
2015-03-01,239.542,2232.0,2232.0
2015-04-01,268.851,2505.0,2505.0
2015-05-01,270.236,2518.0,2518.0
2015-06-01,278.434,2595.0,2595.0
2015-07-01,288.164,2685.0,2685.0
2015-08-01,291.666,2718.0,2718.0
2015-09-01,240.705,2243.0,2243.0
2015-10-01,202.775,1890.0,1890.0
2015-11-01,187.845,1751.0,1751.0
2015-12-01,154.625,1441.0,1441.0
2016-01-01,84.1,776.0,776.0
2016-02-01,140.373,1296.0,1296.0
2016-03-01,154.943,1430.0,1430.0
2016-04-01,180.498,1666.0,1666.0
2016-05-01,224.368,2071.0,2071.0
2016-06-01,215.194,1987.0,1987.0
2016-07-01,251.216,2319.0,2319.0
2016-08-01,247.738,2287.0,2287.0
2016-09-01,218.577,2018.0,2018.0
2016-10-01,184.259,1701.0,1701.0
2016-11-01,158.287,1461.0,1461.0
2016-12-01,115.447,1066.0,1066.0
2017-01-01,117.026,1078.0,1078.0
2017-02-01,130.711,1204.0,1204.0
2017-03-01,243.742,2246.0,2246.0
2017-04-01,256.801,2366.0,2366.0
2017-05-01,322.884,2975.0,2975.0
2017-06-01,349.912,3224.0,3224.0
2017-07-01,318.949,2938.0,2938.0
2017-08-01,294.758,2716.0,2716.0
2017-09-01,275.241,2536.0,2536.0
2017-10-01,253.561,2336.0,2336.0
2017-11-01,155.814,1436.0,1436.0
2017-12-01,148.601,1369.0,1369.0
2018-01-01,129.49,1179.0,1179.0
2018-02-01,182.278,1659.0,1659.0
2018-03-01,208.423,1897.0,1897.0
2018-04-01,260.555,2372.0,2372.0
2018-05-01,314.068,2859.0,2859.0
2018-06-01,338.387,3081.0,3081.0
2018-07-01,292.492,2663.0,2663.0
2018-08-01,294.528,2681.0,2681.0
2018-09-01,278.812,2538.0,2538.0
2018-10-01,219.667,2000.0,2000.0
2018-11-01,151.096,1376.0,1376.0
2018-12-01,120.204,1094.0,1094.0
2019-01-01,123.897,1103.0,1103.0
2019-02-01,144.566,1287.0,1287.0
2019-03-01,219.598,1956.0,1956.0
2019-04-01,255.408,2274.0,2274.0
2019-05-01,265.921,2368.0,2368.0
2019-06-01,321.482,2863.0,2863.0
2019-07-01,317.263,2825.0,2825.0
2019-08-01,310.721,2767.0,2767.0
2019-09-01,254.104,2263.0,2263.0
2019-10-01,233.48,2079.0,2079.0
2019-11-01,149.318,1330.0,1330.0
2019-12-01,96.242,857.0,857.0
2020-01-01,108.215,949.0,949.0
2020-02-01,146.69,1286.0,1286.0
2020-03-01,143.545,1258.0,1258.0
2020-04-01,180.908,1586.0,1586.0
2020-05-01,236.763,2076.0,2076.0
2020-06-01,235.769,2067.0,2067.0
2020-07-01,266.304,2335.0,2335.0
2020-08-01,220.626,1934.0,1934.0
2020-09-01,173.235,1519.0,1519.0
2020-10-01,160.126,1404.0,1404.0
2020-11-01,126.591,1110.0,1110.0
2020-12-01,100.228,879.0,879.0
2021-01-01,144.723,1280.0,1280.0
2021-02-01,189.586,1677.0,1677.0
2021-03-01,244.788,2165.0,2165.0
2021-04-01,306.411,2710.0,2710.0
2021-05-01,333.982,2954.0,2954.0
2021-06-01,324.428,2869.0,2869.0
2021-07-01,310.74,2748.0,2748.0
2021-08-01,305.644,2703.0,2703.0
2021-09-01,263.544,2331.0,2331.0
2021-10-01,219.355,1940.0,1940.0
2021-11-01,174.539,1544.0,1544.0
2021-12-01,119.26,1055.0,1055.0
2022-01-01,153.021,522.0,522.0
