measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2014-01-01,-3.082,29.0,29.0
2014-02-01,-1.971,18.0,18.0
2014-03-01,-3.036,28.0,28.0
2014-04-01,-3.583,33.0,33.0
2014-05-01,-3.999,37.0,37.0
2014-06-01,-3.808,35.0,35.0
2014-07-01,-4.663,43.0,43.0
2014-08-01,-4.214,39.0,39.0
2014-09-01,-3.054,28.0,28.0
2014-10-01,-2.958,28.0,28.0
2014-11-01,-2.644,25.0,25.0
2014-12-01,-2.988,28.0,28.0
2015-01-01,-0.638,24.0,24.0
2015-02-01,-0.616,24.0,24.0
2015-03-01,-0.733,28.0,28.0
2015-04-01,-0.774,29.0,29.0
2015-05-01,-0.788,30.0,30.0
2015-06-01,-1.162,44.0,44.0
2015-07-01,-1.208,45.0,45.0
2015-08-01,-1.093,41.0,41.0
2015-09-01,-0.954,36.0,36.0
2015-10-01,-1.011,38.0,38.0
2015-11-01,-1.095,41.0,41.0
2015-12-01,-0.928,35.0,35.0
2016-01-01,-0.618,32.0,32.0
2016-02-01,-0.512,27.0,27.0
2016-03-01,-0.539,29.0,29.0
2016-04-01,-0.385,20.0,20.0
2016-05-01,-0.64,34.0,34.0
2016-06-01,-0.743,39.0,39.0
2016-07-01,-0.917,48.0,48.0
2016-08-01,-0.87,46.0,46.0
2016-09-01,-0.841,44.0,44.0
2016-10-01,-0.686,36.0,36.0
2016-11-01,-0.779,41.0,41.0
2016-12-01,-0.47,25.0,25.0
2017-01-01,-1.231,20.0,20.0
2017-02-01,-1.315,22.0,22.0
2017-03-01,-1.628,28.0,28.0
2017-04-01,-1.646,29.0,29.0
2017-05-01,-2.098,36.0,36.0
2017-06-01,-1.803,31.0,31.0
2017-07-01,-2.069,36.0,36.0
2017-08-01,-1.983,34.0,34.0
2017-09-01,-2.009,35.0,35.0
2017-10-01,-1.836,32.0,32.0
2017-11-01,-1.726,30.0,30.0
2017-12-01,-1.656,29.0,29.0
2018-01-01,-3.867,47.0,47.0
2018-02-01,-3.002,37.0,37.0
2018-03-01,-3.693,45.0,45.0
2018-04-01,-3.109,38.0,38.0
2018-05-01,-3.857,47.0,47.0
2018-06-01,-5.893,72.0,72.0
2018-07-01,-6.376,78.0,78.0
2018-08-01,-6.728,82.0,82.0
2018-09-01,-6.239,76.0,76.0
2018-10-01,-5.234,63.0,63.0
2018-11-01,-5.854,72.0,72.0
2018-12-01,-4.148,50.0,50.0
2019-01-01,0.825,22.0,22.0
2019-02-01,0.802,21.0,21.0
2019-03-01,0.715,18.0,18.0
2019-04-01,0.713,18.0,18.0
2019-05-01,0.935,25.0,25.0
2019-06-01,1.016,27.0,27.0
2019-07-01,1.16,31.0,31.0
2019-08-01,1.105,29.0,29.0
2019-09-01,1.011,27.0,27.0
2019-10-01,0.782,20.0,20.0
2019-11-01,0.804,21.0,21.0
2019-12-01,0.912,25.0,25.0
2020-01-01,-3.128,19.0,19.0
2020-02-01,-3.072,19.0,19.0
2020-03-01,-3.193,19.0,19.0
2020-04-01,-3.175,19.0,19.0
2020-05-01,-3.435,20.0,20.0
2020-06-01,-3.132,19.0,19.0
2020-07-01,-4.178,24.0,24.0
2020-08-01,-3.692,21.0,21.0
2020-09-01,-2.899,18.0,18.0
2020-10-01,-2.704,16.0,16.0
2020-11-01,-2.436,15.0,15.0
2020-12-01,-2.956,18.0,18.0
2021-01-01,0.332,17.0,17.0
2021-02-01,0.273,14.0,14.0
2021-03-01,0.206,10.0,10.0
2021-04-01,0.304,15.0,15.0
2021-05-01,0.316,17.0,17.0
2021-06-01,0.347,18.0,18.0
2021-07-01,0.412,21.0,21.0
2021-08-01,0.424,22.0,22.0
2021-09-01,0.376,20.0,20.0
2021-10-01,0.35,18.0,18.0
2021-11-01,0.281,14.0,14.0
2021-12-01,0.379,20.0,20.0
2022-01-01,0.082,65.0,65.0
2022-02-01,0.076,60.0,60.0
2022-03-01,0.062,49.0,49.0
2022-04-01,0.053,42.0,42.0
2022-05-01,0.082,65.0,65.0
2022-06-01,0.103,82.0,82.0
2022-07-01,0.115,92.0,92.0
2022-08-01,0.117,93.0,93.0
2022-09-01,0.096,76.0,76.0
2022-10-01,0.087,69.0,69.0
2022-11-01,0.067,53.0,53.0
2022-12-01,0.06,48.0,48.0
2023-01-01,-2.793,22.0,22.0
2023-02-01,-2.719,20.0,20.0
2023-03-01,-2.969,22.0,22.0
2023-04-01,-3.133,23.0,23.0
2023-05-01,-3.378,25.0,25.0
2023-06-01,-3.164,24.0,24.0
2023-07-01,-3.773,28.0,28.0
2023-08-01,-3.665,27.0,27.0
2023-09-01,-2.996,22.0,22.0
2023-10-01,-2.798,21.0,21.0
2023-11-01,-2.687,20.0,20.0
2023-12-01,-2.925,22.0,22.0
2024-01-01,2.914,22.0,22.0
2024-02-01,2.972,22.0,22.0
2024-03-01,2.414,18.0,18.0
2024-04-01,1.984,14.0,14.0
2024-05-01,3.187,24.0,24.0
2024-06-01,3.134,23.0,23.0
2024-07-01,3.606,27.0,27.0
2024-08-01,4.155,31.0,31.0
2024-09-01,3.432,26.0,26.0
2024-10-01,3.726,28.0,28.0
2024-11-01,2.577,19.0,19.0
2024-12-01,2.899,22.0,22.0
