measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-01,27.272000000000002,295.0,295.0,8607.752,93836.0,93836.0
2007-07-01,31.253,342.0,342.0,21434.773,233667.0,233667.0
2007-08-01,51.735,566.0,566.0,52593.971,573343.0,573343.0
2007-09-01,24.171000000000003,265.0,265.0,12824.554,139804.0,139804.0
2007-10-01,28.806,313.0,313.0,7733.097000000001,84301.0,84301.0
2007-11-01,22.449,242.0,242.0,1805.347,19681.0,19681.0
2007-12-01,33.397,366.0,366.0,4940.423000000001,53857.0,53857.0
2008-01-01,0.0,0.0,0.0,1005.0,14212.0,14212.0
2008-02-01,0.0,0.0,0.0,-86.0,1702.0,1702.0
2008-03-01,0.0,0.0,0.0,-265.0,197.0,197.0
2008-04-01,0.0,0.0,0.0,-99.0,2202.0,2202.0
2008-05-01,0.0,0.0,0.0,-255.0,49.0,49.0
2008-06-01,0.0,0.0,0.0,5129.0,58181.0,58181.0
2008-07-01,0.0,0.0,0.0,41809.0,449065.0,449065.0
2008-08-01,0.0,0.0,0.0,36340.0,389834.0,389834.0
2008-09-01,0.0,0.0,0.0,8642.0,95535.0,95535.0
2008-10-01,0.0,0.0,0.0,-300.0,1.0,1.0
2008-11-01,0.0,0.0,0.0,413.0,7398.0,7398.0
2008-12-01,14.253,377.0,377.0,206.747,5475.0,5475.0
2009-01-01,2132.515,23735.0,23735.0,1459.485,16244.0,16244.0
2009-02-01,668.034,7229.0,7229.0,4529.966,49022.0,49022.0
2009-03-01,3268.679,34201.0,34201.0,6171.321,64573.0,64573.0
2009-04-01,-130.5,0.0,0.0,-130.5,0.0,0.0
2009-05-01,0.0,0.0,0.0,-210.0,1058.0,1058.0
2009-06-01,0.0,0.0,0.0,21256.0,228358.0,228358.0
2009-07-01,0.0,0.0,0.0,28383.0,306254.0,306254.0
2009-08-01,0.0,0.0,0.0,56869.0,608162.0,608162.0
2009-09-01,0.0,0.0,0.0,12305.0,135316.0,135316.0
2009-10-01,0.0,0.0,0.0,-300.0,47.0,47.0
2009-11-01,0.0,0.0,0.0,-289.0,21.0,21.0
2009-12-01,0.0,0.0,0.0,4399.0,50564.0,50564.0
2010-01-01,3.302,35.0,35.0,45454.698000000004,478337.0,478337.0
2010-02-01,0.0,0.0,0.0,14225.0,153990.0,153990.0
2010-03-01,11.837,156.0,156.0,1247.163,16474.0,16474.0
2010-04-01,-11.085,0.0,0.0,-237.91500000000002,0.0,0.0
2010-05-01,5.775,64.0,64.0,9060.225,99945.0,99945.0
2010-06-01,0.0,0.0,0.0,56426.0,604608.0,604608.0
2010-07-01,0.0,0.0,0.0,41254.0,445021.0,445021.0
2010-08-01,0.0,0.0,0.0,22682.0,246417.0,246417.0
2010-09-01,0.0,0.0,0.0,12755.0,136571.0,136571.0
2010-10-01,0.0,0.0,0.0,54.0,3651.0,3651.0
2010-11-01,0.0,0.0,0.0,4057.0,45739.0,45739.0
2010-12-01,8.23,87.0,87.0,48569.770000000004,512802.0,512802.0
2011-01-01,759.019,8051.0,8051.0,29927.981,317445.0,317445.0
2011-02-01,0.0,0.0,0.0,4911.0,55048.0,55048.0
2011-03-01,0.378,6.0,6.0,696.622,10579.0,10579.0
2011-04-01,-17.885,93.0,93.0,-166.115,861.0,861.0
2011-05-01,0.0,0.0,0.0,23579.0,255623.0,255623.0
2011-06-01,337.495,3626.0,3626.0,74774.505,803321.0,803321.0
2011-07-01,0.0,0.0,0.0,64562.0,695819.0,695819.0
2011-08-01,157.98,1726.0,1726.0,19189.02,209650.0,209650.0
2011-09-01,0.0,0.0,0.0,4920.0,56037.0,56037.0
2011-10-01,-12.927,122.0,122.0,-133.073,1252.0,1252.0
2011-11-01,0.0,0.0,0.0,126.0,7335.0,7335.0
2011-12-01,63.842,701.0,701.0,1775.158,19487.0,19487.0
2012-01-01,4.82,52.0,52.0,14645.18,158407.0,158407.0
2012-02-01,0.0,0.0,0.0,10952.0,119353.0,119353.0
2012-03-01,27.468,330.0,330.0,2390.532,28733.0,28733.0
2012-04-01,3217.61,36142.0,36142.0,5015.39,56336.0,56336.0
2012-05-01,0.0,0.0,0.0,65310.0,702551.0,702551.0
2012-06-01,0.0,0.0,0.0,18790.0,205056.0,205056.0
2012-07-01,1538.543,16600.0,16600.0,63472.457,684826.0,684826.0
2012-08-01,0.537,6.0,6.0,38684.463,419038.0,419038.0
2012-09-01,0.0,0.0,0.0,40568.0,438432.0,438432.0
2012-10-01,9.449,122.0,122.0,5101.551,65659.0,65659.0
2012-11-01,0.559,6.0,6.0,19224.441,198646.0,198646.0
2012-12-01,16.928,191.0,191.0,5592.072,63129.0,63129.0
2013-01-01,1.01,12.0,12.0,4503.99,51611.0,51611.0
2013-02-01,35.397,418.0,418.0,13582.603,160214.0,160214.0
2013-03-01,40.084,400.0,400.0,14511.916,144862.0,144862.0
2013-04-01,0.0,0.0,0.0,2496.0,29460.0,29460.0
2013-05-01,0.0,0.0,0.0,3165.0,37107.0,37107.0
2013-06-01,222.218,2575.0,2575.0,3486.782,40400.0,40400.0
2013-07-01,2331.959,25226.0,25226.0,18747.041,202794.0,202794.0
2013-08-01,1418.807,15570.0,15570.0,10100.193,110842.0,110842.0
2013-09-01,2013.343,21938.0,21938.0,4856.657,52919.0,52919.0
2013-10-01,0.0,0.0,0.0,4456.0,49947.0,49947.0
2013-11-01,270.58,2946.0,2946.0,7020.42,76434.0,76434.0
2013-12-01,4.187,46.0,46.0,5647.813,62567.0,62567.0
2014-01-01,7620.285,78936.0,78936.0,11917.715,123452.0,123452.0
2014-02-01,0.0,0.0,0.0,1487.0,19653.0,19653.0
2014-03-01,142.401,1508.0,1508.0,16777.599,177641.0,177641.0
2014-04-01,20.068,591.0,591.0,131.932,3889.0,3889.0
2014-05-01,156.51,1693.0,1693.0,12654.49,136911.0,136911.0
2014-06-01,0.535,6.0,6.0,12113.465,131189.0,131189.0
2014-07-01,198.72,2146.0,2146.0,15054.28,162545.0,162545.0
2014-08-01,155.803,1728.0,1728.0,6012.197,66685.0,66685.0
2014-09-01,126.039,1421.0,1421.0,6348.961,71568.0,71568.0
2014-10-01,198.574,2285.0,2285.0,5150.426,59261.0,59261.0
2014-11-01,307.789,3311.0,3311.0,9153.211,98471.0,98471.0
2014-12-01,1.064,12.0,12.0,12006.936,132666.0,132666.0
2015-01-01,5303.808,55456.0,55456.0,5367.192,56119.0,56119.0
2015-02-01,6774.136,69907.0,69907.0,3609.864,37253.0,37253.0
2015-03-01,0.0,0.0,0.0,7642.0,82458.0,82458.0
2015-04-01,0.0,0.0,0.0,14833.0,159273.0,159273.0
2015-05-01,0.0,0.0,0.0,17538.0,189368.0,189368.0
2015-06-01,0.565,6.0,6.0,40141.435,426655.0,426655.0
2015-07-01,0.0,0.0,0.0,22104.0,236605.0,236605.0
2015-08-01,0.0,0.0,0.0,10135.0,110574.0,110574.0
2015-09-01,53.638,580.0,580.0,14238.362,153936.0,153936.0
2015-10-01,0.0,0.0,0.0,4747.0,53289.0,53289.0
2015-11-01,0.0,0.0,0.0,5641.0,62517.0,62517.0
2015-12-01,15.258,168.0,168.0,6382.742,70349.0,70349.0
2016-01-01,0.0,0.0,0.0,8409.0,91527.0,91527.0
2016-02-01,979.777,10590.0,10590.0,8656.223,93561.0,93561.0
2016-03-01,45.973,499.0,499.0,16889.027,183179.0,183179.0
2016-04-01,4.956,52.0,52.0,18367.044,193465.0,193465.0
2016-05-01,0.0,0.0,0.0,3386.0,39245.0,39245.0
2016-06-01,488.683,5259.0,5259.0,26718.317,287519.0,287519.0
