measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2011-02-01,47705.0,463502.0,463502.0
2011-03-01,38836.0,377331.0,377331.0
2011-04-01,39059.0,379497.0,379497.0
2011-05-01,47645.0,462919.0,462919.0
2011-06-01,39297.0,381810.0,381810.0
2011-07-01,22400.0,217638.0,217638.0
2011-08-01,19568.0,190123.0,190123.0
2011-09-01,23246.0,225858.0,225858.0
2011-10-01,49403.0,480000.0,480000.0
2011-11-01,52099.0,506194.0,506194.0
2011-12-01,26577.0,258222.0,258222.0
2012-01-01,24642.0,234493.0,234493.0
2012-02-01,20457.0,194669.0,194669.0
2012-03-01,25031.0,238195.0,238195.0
2012-04-01,34097.0,324467.0,324467.0
2012-05-01,50424.0,479835.0,479835.0
2012-06-01,40431.0,384741.0,384741.0
2012-07-01,21960.0,208971.0,208971.0
2012-08-01,25257.0,240346.0,240346.0
2012-09-01,37064.0,352701.0,352701.0
2012-10-01,51463.0,489722.0,489722.0
2012-11-01,55546.0,528576.0,528576.0
2012-12-01,44296.0,421521.0,421521.0
2013-01-01,67707.0,645992.0,645992.0
2013-02-01,38878.0,370935.0,370935.0
2013-03-01,55516.0,529678.0,529678.0
2013-04-01,59316.0,565934.0,565934.0
2013-05-01,54585.0,520795.0,520795.0
2013-06-01,36246.0,345823.0,345823.0
2013-07-01,31367.0,299273.0,299273.0
2013-08-01,21558.0,205685.0,205685.0
2013-09-01,42893.0,409242.0,409242.0
2013-10-01,48316.0,460983.0,460983.0
2013-11-01,52760.0,503383.0,503383.0
2013-12-01,45469.0,433820.0,433820.0
2014-01-01,68691.0,653251.0,653251.0
2014-02-01,58120.0,552721.0,552721.0
2014-03-01,57841.0,550068.0,550068.0
2014-04-01,60195.0,572454.0,572454.0
2014-05-01,44299.0,421283.0,421283.0
2014-06-01,38459.0,365745.0,365745.0
2014-07-01,36834.0,350291.0,350291.0
2014-08-01,16640.0,158246.0,158246.0
2014-09-01,35705.0,339555.0,339555.0
2014-10-01,56687.0,539093.0,539093.0
2014-11-01,70463.0,670103.0,670103.0
2014-12-01,47101.0,447931.0,447931.0
2015-01-01,54824.0,510905.0,510905.0
2015-02-01,54592.0,508743.0,508743.0
2015-03-01,64216.0,598429.0,598429.0
2015-04-01,62565.0,583043.0,583043.0
2015-05-01,56549.0,526980.0,526980.0
2015-06-01,25986.0,242164.0,242164.0
2015-07-01,24104.0,224625.0,224625.0
2015-08-01,34615.0,322577.0,322577.0
2015-09-01,36570.0,340796.0,340796.0
2015-10-01,57844.0,539048.0,539048.0
2015-11-01,68555.0,638864.0,638864.0
2015-12-01,54351.0,506497.0,506497.0
2016-01-01,54258.0,500910.0,500910.0
2016-02-01,60385.0,557474.0,557474.0
2016-03-01,50857.0,469512.0,469512.0
2016-04-01,63384.0,585161.0,585161.0
2016-05-01,39950.0,368818.0,368818.0
2016-06-01,38059.0,351361.0,351361.0
2016-07-01,27100.0,250187.0,250187.0
2016-08-01,20036.0,184972.0,184972.0
2016-09-01,45018.0,415606.0,415606.0
2016-10-01,49631.0,458193.0,458193.0
2016-11-01,50188.0,463336.0,463336.0
2016-12-01,75824.0,700007.0,700007.0
2017-01-01,48925.85,450754.0,450754.0
2017-02-01,57794.401,532460.0,532460.0
2017-03-01,58355.502,537629.0,537629.0
2017-04-01,52398.873,482751.0,482751.0
2017-05-01,48110.753,443244.0,443244.0
2017-06-01,37971.85,349835.0,349835.0
2017-07-01,25764.763,237371.0,237371.0
2017-08-01,21808.03,200917.0,200917.0
2017-09-01,40673.408,374724.0,374724.0
2017-10-01,59567.997,548800.0,548800.0
2017-11-01,57627.474,530922.0,530922.0
2017-12-01,57270.099,527629.0,527629.0
2018-01-01,54698.286,497973.0,497973.0
2018-02-01,46811.769,426174.0,426174.0
2018-03-01,50536.162,460081.0,460081.0
2018-04-01,45360.058,412958.0,412958.0
2018-05-01,35813.572,326047.0,326047.0
2018-06-01,41920.461,381644.0,381644.0
2018-07-01,28307.244,257709.0,257709.0
2018-08-01,28894.029,263051.0,263051.0
2018-09-01,41930.86,381739.0,381739.0
2018-10-01,44786.029,407732.0,407732.0
2018-11-01,44368.819,403934.0,403934.0
2018-12-01,44136.711,401821.0,401821.0
2019-01-01,48686.099,433550.0,433550.0
2019-02-01,39562.095,352300.0,352300.0
2019-03-01,49659.333,442216.0,442216.0
2019-04-01,40868.005,363930.0,363930.0
2019-05-01,44370.697,395121.0,395121.0
2019-06-01,32585.287,290172.0,290172.0
2019-07-01,28879.067,257168.0,257168.0
2019-08-01,26161.21,232966.0,232966.0
2019-09-01,45370.266,404022.0,404022.0
2019-10-01,58450.941,520506.0,520506.0
2019-11-01,51361.793,457377.0,457377.0
2019-12-01,45524.207,405393.0,405393.0
2020-01-01,42309.183,370925.0,370925.0
2020-02-01,54597.746,478658.0,478658.0
2020-03-01,54267.908,475767.0,475767.0
2020-04-01,45300.55,397150.0,397150.0
2020-05-01,39024.936,342132.0,342132.0
2020-06-01,42414.147,371845.0,371845.0
2020-07-01,28752.195,252070.0,252070.0
2020-08-01,38494.645,337483.0,337483.0
2020-09-01,40578.703,355753.0,355753.0
2020-10-01,41311.98,362182.0,362182.0
2020-11-01,48769.652,427564.0,427564.0
2020-12-01,44548.355,390555.0,390555.0
2021-01-01,24284.805,214775.0,214775.0
2021-02-01,19254.664,170288.0,170288.0
2021-03-01,29866.41,264139.0,264139.0
2021-04-01,32163.327,284452.0,284452.0
2021-05-01,26567.081,234959.0,234959.0
2021-06-01,20587.828,182079.0,182079.0
2021-07-01,16696.33,147662.0,147662.0
2021-08-01,22374.863,197883.0,197883.0
2021-09-01,24822.565,219531.0,219531.0
2021-10-01,25316.891,223903.0,223903.0
2021-11-01,32662.356,288866.0,288866.0
2021-12-01,34963.88,309221.0,309221.0
2022-01-01,47676.738,162673.0,162673.0
2022-02-01,40914.893,139602.0,139602.0
2022-03-01,42828.081,146129.0,146129.0
2022-04-01,43135.484,147178.0,147178.0
2022-05-01,34467.576,117603.0,117603.0
2022-06-01,31133.018,106226.0,106226.0
2022-07-01,25916.678,88428.0,88428.0
2022-08-01,25792.609,88004.0,88004.0
2022-09-01,31091.726,106085.0,106085.0
2022-10-01,40671.744,138772.0,138772.0
2022-11-01,45418.519,154968.0,154968.0
2022-12-01,43992.934,150104.0,150104.0
2023-01-01,32206.0,109887.0,109887.0
2023-02-01,42800.0,146034.0,146034.0
2023-03-01,26281.0,89671.0,89671.0
2023-04-01,21960.0,74928.0,74928.0
2023-05-01,27112.0,92506.0,92506.0
2023-06-01,18680.0,63736.0,63736.0
2023-07-01,17430.0,59471.0,59471.0
2023-08-01,24200.0,82570.0,82570.0
2023-09-01,30611.0,104445.0,104445.0
2023-10-01,31803.0,108512.0,108512.0
2023-11-01,35104.0,119775.0,119775.0
2023-12-01,33448.0,114125.0,114125.0
2024-01-01,30119.0,102766.0,102766.0
2024-02-01,34959.0,119280.0,119280.0
2024-03-01,28515.0,97293.0,97293.0
2024-04-01,28158.0,96075.0,96075.0
2024-05-01,27688.0,94471.0,94471.0
2024-06-01,27695.0,94495.0,94495.0
2024-07-01,18517.0,63180.0,63180.0
2024-08-01,20752.0,70806.0,70806.0
2024-09-01,24245.0,82724.0,82724.0
2024-10-01,33311.0,113657.0,113657.0
2024-11-01,29661.0,101203.0,101203.0
2024-12-01,39375.0,134348.0,134348.0
