measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2002-01-01,3.5130000000000003,45.0,45.0,0.0,0.0,0.0
2002-02-01,3.1420000000000003,41.0,41.0,0.0,0.0,0.0
2002-03-01,2.8880000000000003,37.0,37.0,0.0,0.0,0.0
2002-04-01,2.591,33.0,33.0,0.0,0.0,0.0
2002-05-01,2.845,37.0,37.0,0.0,0.0,0.0
2002-06-01,3.494,45.0,45.0,0.0,0.0,0.0
2002-07-01,3.9970000000000003,52.0,52.0,0.0,0.0,0.0
2002-08-01,3.86,50.0,50.0,0.0,0.0,0.0
2002-09-01,3.452,45.0,45.0,0.0,0.0,0.0
2002-10-01,3.431,44.0,44.0,0.0,0.0,0.0
2002-11-01,3.346,43.0,43.0,0.0,0.0,0.0
2002-12-01,3.442,44.0,44.0,0.0,0.0,0.0
2003-01-01,13.155,110.0,110.0,0.0,0.0,0.0
2003-02-01,10.87,91.0,91.0,0.0,0.0,0.0
2003-03-01,11.544,97.0,97.0,0.0,0.0,0.0
2003-04-01,10.996,92.0,92.0,0.0,0.0,0.0
2003-05-01,11.325,95.0,95.0,0.0,0.0,0.0
2003-06-01,11.947000000000001,100.0,100.0,0.0,0.0,0.0
2003-07-01,14.383000000000001,120.0,120.0,0.0,0.0,0.0
2003-08-01,13.903,116.0,116.0,0.0,0.0,0.0
2003-09-01,11.194,94.0,94.0,0.0,0.0,0.0
2003-10-01,10.698,90.0,90.0,0.0,0.0,0.0
2003-11-01,8.962,75.0,75.0,0.0,0.0,0.0
2003-12-01,13.023000000000001,109.0,109.0,0.0,0.0,0.0
2004-01-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-02-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-03-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-04-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-05-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-06-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-07-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-08-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-09-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-10-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-11-01,9.917,115.0,115.0,0.0,0.0,0.0
2004-12-01,9.917,115.0,115.0,0.0,0.0,0.0
2005-01-01,14.457,168.86,168.86,0.0,0.0,0.0
2005-02-01,7.337000000000001,85.7,85.7,0.0,0.0,0.0
2005-03-01,8.88,103.72,103.72,0.0,0.0,0.0
2005-04-01,9.253,108.08,108.08,0.0,0.0,0.0
2005-05-01,10.903,127.35,127.35,0.0,0.0,0.0
2005-06-01,9.872,115.31,115.31,0.0,0.0,0.0
2005-07-01,15.807,184.63,184.63,0.0,0.0,0.0
2005-08-01,17.493000000000002,204.32,204.32,0.0,0.0,0.0
2005-09-01,17.372,202.9,202.9,0.0,0.0,0.0
2005-10-01,10.366,121.07,121.07,0.0,0.0,0.0
2005-11-01,8.262,96.5,96.5,0.0,0.0,0.0
2005-12-01,17.998,210.22,210.22,0.0,0.0,0.0
2006-01-01,12.039,140.0,140.0,0.0,0.0,0.0
2006-02-01,11.913,138.0,138.0,0.0,0.0,0.0
2006-03-01,10.446,121.0,121.0,0.0,0.0,0.0
2006-04-01,13.78,160.0,160.0,0.0,0.0,0.0
2006-05-01,12.453000000000001,144.0,144.0,0.0,0.0,0.0
2006-06-01,14.894,173.0,173.0,0.0,0.0,0.0
2006-07-01,14.448,168.0,168.0,0.0,0.0,0.0
2006-08-01,15.549000000000001,180.0,180.0,0.0,0.0,0.0
2006-09-01,11.046000000000001,128.0,128.0,0.0,0.0,0.0
2006-10-01,14.218,165.0,165.0,0.0,0.0,0.0
2006-11-01,12.41,144.0,144.0,0.0,0.0,0.0
2006-12-01,13.806000000000001,160.0,160.0,0.0,0.0,0.0
2007-01-01,7.099,57.0,57.0,0.0,0.0,0.0
2007-02-01,4.908,40.0,40.0,0.0,0.0,0.0
2007-03-01,6.633,51.0,51.0,0.0,0.0,0.0
2007-04-01,7.345,57.0,57.0,0.0,0.0,0.0
2007-05-01,12.198,97.0,97.0,0.0,0.0,0.0
2007-06-01,4.816,40.0,40.0,0.0,0.0,0.0
2007-07-01,4.2010000000000005,34.0,34.0,0.0,0.0,0.0
2007-08-01,8.177,63.0,63.0,0.0,0.0,0.0
2007-09-01,3.157,23.0,23.0,0.0,0.0,0.0
2007-10-01,6.566000000000001,51.0,51.0,0.0,0.0,0.0
2007-11-01,10.277000000000001,80.0,80.0,0.0,0.0,0.0
2007-12-01,11.623000000000001,91.0,91.0,0.0,0.0,0.0
2008-01-01,-6.822,41.0,41.0,0.0,0.0,0.0
2008-02-01,-2.871,17.0,17.0,0.0,0.0,0.0
2008-03-01,-3.184,17.0,17.0,0.0,0.0,0.0
2008-04-01,-4.16,23.0,23.0,0.0,0.0,0.0
2008-05-01,-7.066000000000001,41.0,41.0,0.0,0.0,0.0
2008-06-01,-6.235,35.0,35.0,0.0,0.0,0.0
2008-07-01,-4.4750000000000005,23.0,23.0,0.0,0.0,0.0
2008-08-01,-2.795,17.0,17.0,0.0,0.0,0.0
2008-09-01,-3.305,17.0,17.0,0.0,0.0,0.0
2008-10-01,-3.6270000000000002,23.0,23.0,0.0,0.0,0.0
2008-11-01,-2.689,17.0,17.0,0.0,0.0,0.0
2008-12-01,-2.7710000000000004,17.0,17.0,0.0,0.0,0.0
2009-01-01,2.519,60.0,60.0,0.0,0.0,0.0
2009-02-01,1.69,42.0,42.0,0.0,0.0,0.0
2009-03-01,2.277,54.0,54.0,0.0,0.0,0.0
2009-04-01,3.385,84.0,84.0,0.0,0.0,0.0
2009-05-01,2.059,48.0,48.0,0.0,0.0,0.0
2009-06-01,0.48200000000000004,12.0,12.0,0.0,0.0,0.0
2009-07-01,3.244,78.0,78.0,0.0,0.0,0.0
2009-08-01,1.872,42.0,42.0,0.0,0.0,0.0
2009-09-01,1.805,42.0,42.0,0.0,0.0,0.0
2009-10-01,1.784,42.0,42.0,0.0,0.0,0.0
2009-11-01,1.979,48.0,48.0,0.0,0.0,0.0
2009-12-01,1.9040000000000001,48.0,48.0,0.0,0.0,0.0
2010-01-01,6.4350000000000005,72.0,72.0,0.0,0.0,0.0
2010-02-01,4.564,48.0,48.0,0.0,0.0,0.0
2010-03-01,5.705,66.0,66.0,0.0,0.0,0.0
2010-04-01,4.089,48.0,48.0,0.0,0.0,0.0
2010-05-01,4.944,54.0,54.0,0.0,0.0,0.0
2010-06-01,7.603000000000001,84.0,84.0,0.0,0.0,0.0
2010-07-01,4.869000000000001,54.0,54.0,0.0,0.0,0.0
2010-08-01,5.107,54.0,54.0,0.0,0.0,0.0
2010-09-01,3.7750000000000004,42.0,42.0,0.0,0.0,0.0
2010-10-01,7.497000000000001,84.0,84.0,0.0,0.0,0.0
2010-11-01,5.682,60.0,60.0,0.0,0.0,0.0
2010-12-01,4.73,54.0,54.0,0.0,0.0,0.0
2011-01-01,3.516,42.0,42.0,0.0,0.0,0.0
2011-02-01,4.676,60.0,60.0,0.0,0.0,0.0
2011-03-01,8.036,108.0,108.0,0.0,0.0,0.0
2011-04-01,4.337,60.0,60.0,0.0,0.0,0.0
2011-05-01,3.833,48.0,48.0,0.0,0.0,0.0
2011-06-01,2.779,36.0,36.0,0.0,0.0,0.0
2011-07-01,3.028,42.0,42.0,0.0,0.0,0.0
2011-08-01,1.916,24.0,24.0,0.0,0.0,0.0
2011-09-01,5.729,78.0,78.0,0.0,0.0,0.0
2011-10-01,5.074,66.0,66.0,0.0,0.0,0.0
2011-11-01,2.501,36.0,36.0,0.0,0.0,0.0
2011-12-01,4.575,60.0,60.0,0.0,0.0,0.0
2012-01-01,3.465,29.0,29.0,0.0,0.0,0.0
2012-02-01,2.965,23.0,23.0,0.0,0.0,0.0
2012-03-01,1.461,12.0,12.0,0.0,0.0,0.0
2012-04-01,2.791,17.0,17.0,0.0,0.0,0.0
2012-05-01,3.475,23.0,23.0,0.0,0.0,0.0
2012-06-01,3.32,23.0,23.0,0.0,0.0,0.0
2012-07-01,0.886,6.0,6.0,0.0,0.0,0.0
2012-08-01,2.674,17.0,17.0,0.0,0.0,0.0
2012-09-01,1.235,6.0,6.0,0.0,0.0,0.0
2012-10-01,1.749,12.0,12.0,0.0,0.0,0.0
2012-11-01,5.691,41.0,41.0,0.0,0.0,0.0
2012-12-01,3.288,23.0,23.0,0.0,0.0,0.0
2013-01-01,0.465,6.0,6.0,0.22,6.0,6.0
2013-02-01,0.251,6.0,6.0,0.482,11.0,11.0
2013-03-01,0.304,6.0,6.0,0.608,14.0,14.0
2013-04-01,0.258,6.0,6.0,0.444,10.0,10.0
2013-05-01,0.882,23.0,23.0,0.714,17.0,17.0
2013-06-01,0.555,12.0,12.0,0.99,23.0,23.0
2013-07-01,0.229,6.0,6.0,0.964,23.0,23.0
2013-08-01,0.144,6.0,6.0,0.871,20.0,20.0
2013-09-01,0.241,6.0,6.0,0.825,19.0,19.0
2013-10-01,0.393,12.0,12.0,0.466,11.0,11.0
2013-11-01,0.245,6.0,6.0,0.318,7.0,7.0
2013-12-01,0.752,17.0,17.0,0.379,9.0,9.0
2014-01-01,2.11,34.0,34.0,0.0,0.0,0.0
2014-02-01,2.222,28.0,28.0,0.0,0.0,0.0
2014-03-01,2.826,39.0,39.0,0.0,0.0,0.0
2014-04-01,1.726,22.0,22.0,0.0,0.0,0.0
2014-05-01,2.996,39.0,39.0,0.0,0.0,0.0
2014-06-01,2.075,28.0,28.0,0.0,0.0,0.0
2014-07-01,0.495,6.0,6.0,0.0,0.0,0.0
2014-08-01,2.223,28.0,28.0,0.0,0.0,0.0
2014-09-01,2.011,28.0,28.0,0.0,0.0,0.0
2014-10-01,1.421,17.0,17.0,0.0,0.0,0.0
2014-11-01,0.562,6.0,6.0,0.0,0.0,0.0
2014-12-01,2.333,28.0,28.0,0.0,0.0,0.0
2015-01-01,2.566,39.0,39.0,,,
2015-02-01,1.598,22.0,22.0,,,
2015-03-01,2.875,45.0,45.0,,,
2015-04-01,2.01,28.0,28.0,,,
2015-05-01,1.712,28.0,28.0,,,
2015-06-01,0.437,6.0,6.0,,,
2015-07-01,0.604,11.0,11.0,,,
2015-08-01,0.891,11.0,11.0,,,
2015-09-01,1.24,17.0,17.0,,,
2015-10-01,0.497,6.0,6.0,,,
2015-11-01,2.508,39.0,39.0,,,
2015-12-01,2.062,28.0,28.0,,,
2016-01-01,1.294,22.0,22.0,0.0,0.0,0.0
2016-02-01,1.013,22.0,22.0,0.0,0.0,0.0
2016-03-01,0.649,11.0,11.0,0.0,0.0,0.0
2016-04-01,0.817,17.0,17.0,0.0,0.0,0.0
2016-05-01,1.661,33.0,33.0,0.0,0.0,0.0
2016-06-01,1.211,22.0,22.0,0.0,0.0,0.0
2016-07-01,0.924,17.0,17.0,0.0,0.0,0.0
2016-08-01,0.168,6.0,6.0,0.0,0.0,0.0
2016-09-01,0.729,17.0,17.0,0.0,0.0,0.0
2016-10-01,0.945,17.0,17.0,0.0,0.0,0.0
2016-11-01,2.705,55.0,55.0,0.0,0.0,0.0
2016-12-01,1.884,39.0,39.0,0.0,0.0,0.0
2017-01-01,3.165,34.0,34.0,0.0,0.0,0.0
2017-02-01,1.726,17.0,17.0,0.0,0.0,0.0
2017-03-01,2.219,23.0,23.0,0.0,0.0,0.0
2017-04-01,2.691,29.0,29.0,0.0,0.0,0.0
2017-05-01,2.868,29.0,29.0,0.0,0.0,0.0
2017-06-01,1.97,17.0,17.0,0.0,0.0,0.0
2017-07-01,1.549,17.0,17.0,0.0,0.0,0.0
2017-08-01,1.282,11.0,11.0,0.0,0.0,0.0
2017-09-01,2.006,17.0,17.0,0.0,0.0,0.0
2017-10-01,2.329,23.0,23.0,0.0,0.0,0.0
2017-11-01,3.642,34.0,34.0,0.0,0.0,0.0
2017-12-01,3.553,34.0,34.0,0.0,0.0,0.0
2018-01-01,1.434,11.0,11.0,0.0,0.0,0.0
2018-02-01,1.073,11.0,11.0,0.0,0.0,0.0
2018-03-01,1.567,17.0,17.0,0.0,0.0,0.0
2018-04-01,1.114,11.0,11.0,0.0,0.0,0.0
2018-05-01,1.44,17.0,17.0,0.0,0.0,0.0
2018-06-01,2.015,23.0,23.0,0.0,0.0,0.0
2018-07-01,0.859,11.0,11.0,0.0,0.0,0.0
2018-08-01,1.17,11.0,11.0,0.0,0.0,0.0
2018-09-01,1.26,11.0,11.0,0.0,0.0,0.0
2018-10-01,1.355,17.0,17.0,0.0,0.0,0.0
2018-11-01,1.311,11.0,11.0,0.0,0.0,0.0
2018-12-01,1.402,17.0,17.0,0.0,0.0,0.0
2019-01-01,3.361,68.0,68.0,0.0,0.0,0.0
2019-02-01,3.129,68.0,68.0,0.0,0.0,0.0
2019-03-01,4.523,97.0,97.0,0.0,0.0,0.0
2019-04-01,2.632,57.0,57.0,0.0,0.0,0.0
2019-05-01,4.636,103.0,103.0,0.0,0.0,0.0
2019-06-01,3.97,86.0,86.0,0.0,0.0,0.0
2019-07-01,2.37,51.0,51.0,0.0,0.0,0.0
2019-08-01,3.125,68.0,68.0,0.0,0.0,0.0
2019-09-01,3.587,80.0,80.0,0.0,0.0,0.0
2019-10-01,3.797,86.0,86.0,0.0,0.0,0.0
2019-11-01,3.323,74.0,74.0,0.0,0.0,0.0
2019-12-01,3.547,80.0,80.0,0.0,0.0,0.0
2020-01-01,1.92,51.0,51.0,0.0,0.0,0.0
2020-02-01,1.995,46.0,46.0,0.0,0.0,0.0
2020-03-01,1.704,34.0,34.0,0.0,0.0,0.0
2020-04-01,1.933,40.0,40.0,0.0,0.0,0.0
2020-05-01,2.227,46.0,46.0,0.0,0.0,0.0
2020-06-01,2.685,57.0,57.0,0.0,0.0,0.0
2020-07-01,1.37,29.0,29.0,0.0,0.0,0.0
2020-08-01,2.221,46.0,46.0,0.0,0.0,0.0
2020-09-01,1.701,34.0,34.0,0.0,0.0,0.0
2020-10-01,2.122,46.0,46.0,0.0,0.0,0.0
2020-11-01,2.85,63.0,63.0,0.0,0.0,0.0
2020-12-01,2.272,51.0,51.0,0.0,0.0,0.0
2021-01-01,6.206,39.0,39.0,0.0,0.0,0.0
2021-02-01,10.272,73.0,73.0,0.0,0.0,0.0
2021-03-01,7.943,56.0,56.0,0.0,0.0,0.0
2021-04-01,6.198,45.0,45.0,0.0,0.0,0.0
2021-05-01,6.093,45.0,45.0,0.0,0.0,0.0
2021-06-01,7.028,50.0,50.0,0.0,0.0,0.0
2021-07-01,2.522,17.0,17.0,0.0,0.0,0.0
2021-08-01,3.922,28.0,28.0,0.0,0.0,0.0
2021-09-01,5.448,39.0,39.0,0.0,0.0,0.0
2021-10-01,6.859,50.0,50.0,0.0,0.0,0.0
2021-11-01,6.602,45.0,45.0,0.0,0.0,0.0
2021-12-01,9.907,73.0,73.0,0.0,0.0,0.0
2022-01-01,8.08,74.0,74.0,0.0,0.0,0.0
2022-02-01,8.664,74.0,74.0,0.0,0.0,0.0
2022-03-01,7.185,62.0,62.0,0.0,0.0,0.0
2022-04-01,4.8,43.0,43.0,0.0,0.0,0.0
2022-05-01,9.424,81.0,81.0,0.0,0.0,0.0
2022-06-01,6.508,56.0,56.0,0.0,0.0,0.0
2022-07-01,4.692,43.0,43.0,0.0,0.0,0.0
2022-08-01,5.018,43.0,43.0,0.0,0.0,0.0
2022-09-01,5.926,50.0,50.0,0.0,0.0,0.0
2022-10-01,7.052,62.0,62.0,0.0,0.0,0.0
2022-11-01,8.175,74.0,74.0,0.0,0.0,0.0
2022-12-01,9.476,81.0,81.0,0.0,0.0,0.0
2023-01-01,2.645,55.0,55.0,0.0,0.0,0.0
2023-02-01,2.626,55.0,55.0,0.0,0.0,0.0
2023-03-01,2.456,50.0,50.0,0.0,0.0,0.0
2023-04-01,1.978,39.0,39.0,0.0,0.0,0.0
2023-05-01,1.865,39.0,39.0,0.0,0.0,0.0
2023-06-01,1.515,33.0,33.0,0.0,0.0,0.0
2023-07-01,1.548,33.0,33.0,0.0,0.0,0.0
2023-08-01,1.249,28.0,28.0,0.0,0.0,0.0
2023-09-01,2.106,44.0,44.0,0.0,0.0,0.0
2023-10-01,1.593,33.0,33.0,0.0,0.0,0.0
2023-11-01,1.941,39.0,39.0,0.0,0.0,0.0
2023-12-01,2.478,50.0,50.0,0.0,0.0,0.0
2024-01-01,2.244,22.0,22.0,0.0,0.0,0.0
2024-02-01,1.439,11.0,11.0,0.0,0.0,0.0
2024-03-01,1.142,6.0,6.0,0.0,0.0,0.0
2024-04-01,0.917,6.0,6.0,0.0,0.0,0.0
2024-05-01,1.116,6.0,6.0,0.0,0.0,0.0
2024-06-01,0.77,6.0,6.0,0.0,0.0,0.0
2024-07-01,0.758,6.0,6.0,0.0,0.0,0.0
2024-08-01,0.919,6.0,6.0,0.0,0.0,0.0
2024-09-01,0.689,6.0,6.0,0.0,0.0,0.0
2024-10-01,1.042,6.0,6.0,0.0,0.0,0.0
2024-11-01,1.014,6.0,6.0,0.0,0.0,0.0
2024-12-01,0.95,6.0,6.0,0.0,0.0,0.0
