measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,9970.197,116750.0,116750.0
2006-07-01,12534.713,146780.0,146780.0
2006-08-01,12692.792,148631.0,148631.0
2006-09-01,8636.204,101129.0,101129.0
2006-10-01,7819.32,91563.0,91563.0
2006-11-01,5807.061000000001,68000.0,68000.0
2006-12-01,6053.712,70888.0,70888.0
2007-01-01,10933.95,136640.0,136640.0
2007-02-01,9824.046,122770.0,122770.0
2007-03-01,11296.98,141177.0,141177.0
2007-04-01,11265.003,140777.0,140777.0
2007-05-01,12779.045,159698.0,159698.0
2007-06-01,14070.584,175838.0,175838.0
2007-07-01,14509.008,181317.0,181317.0
2007-08-01,18776.544,234648.0,234648.0
2007-09-01,14163.043000000001,176994.0,176994.0
2007-10-01,13860.018,173207.0,173207.0
2007-11-01,10403.888,130017.0,130017.0
2007-12-01,10603.89,132516.0,132516.0
2008-01-01,17208.344,197929.0,197929.0
2008-02-01,13390.129,154012.0,154012.0
2008-03-01,14979.837,172297.0,172297.0
2008-04-01,13366.89,153745.0,153745.0
2008-05-01,18320.936,210727.0,210727.0
2008-06-01,19224.613,221121.0,221121.0
2008-07-01,22602.094,259968.0,259968.0
2008-08-01,20792.588,239155.0,239155.0
2008-09-01,15947.847000000002,183432.0,183432.0
2008-10-01,16151.615000000002,185775.0,185775.0
2008-11-01,13680.967,157358.0,157358.0
2008-12-01,14742.14,169564.0,169564.0
2009-01-01,8944.414,94221.0,94221.0
2009-02-01,7427.256,78241.0,78241.0
2009-03-01,7977.053000000001,84032.0,84032.0
2009-04-01,7720.13,81325.0,81325.0
2009-05-01,9045.063,95283.0,95283.0
2009-06-01,11023.761,116127.0,116127.0
2009-07-01,12168.955,128191.0,128191.0
2009-08-01,12094.242,127404.0,127404.0
2009-09-01,10625.233,111929.0,111929.0
2009-10-01,9476.517,99828.0,99828.0
2009-11-01,8215.956,86549.0,86549.0
2009-12-01,9345.42,98447.0,98447.0
2010-01-01,14071.842,145919.0,145919.0
2010-02-01,10548.785,109387.0,109387.0
2010-03-01,11358.828,117788.0,117788.0
2010-04-01,12542.151,130058.0,130058.0
2010-05-01,15366.368,159345.0,159345.0
2010-06-01,17802.307,184604.0,184604.0
2010-07-01,19532.815000000002,202550.0,202550.0
2010-08-01,22163.075,229824.0,229824.0
2010-09-01,17462.804,181084.0,181084.0
2010-10-01,13203.559000000001,136917.0,136917.0
2010-11-01,11156.364,115688.0,115688.0
2010-12-01,14419.101999999999,149522.0,149522.0
2011-01-01,11740.728,123974.0,123974.0
2011-02-01,11336.677,119710.0,119710.0
2011-03-01,10469.023,110548.0,110548.0
2011-04-01,12746.965,134602.0,134602.0
2011-05-01,13180.93,139184.0,139184.0
2011-06-01,13230.183,139704.0,139704.0
2011-07-01,14488.83,152994.0,152994.0
2011-08-01,15596.28,164689.0,164689.0
2011-09-01,11315.24,119483.0,119483.0
2011-10-01,10322.441,109000.0,109000.0
