measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2012-01-01,0.0,4304.0,4304.0
2012-02-01,0.0,6983.0,6983.0
2012-03-01,0.0,8174.0,8174.0
2012-04-01,0.0,9982.0,9982.0
2012-05-01,0.0,13888.0,13888.0
2012-06-01,0.0,7381.0,7381.0
2012-07-01,0.0,11045.0,11045.0
2012-08-01,0.0,16888.0,16888.0
2012-09-01,0.0,6513.0,6513.0
2012-10-01,0.0,9695.0,9695.0
2012-11-01,0.0,10796.0,10796.0
2012-12-01,0.0,7467.0,7467.0
2013-01-01,206.452,2057.0,2057.0
2013-02-01,443.996,4423.0,4423.0
2013-03-01,392.228,3908.0,3908.0
2013-04-01,82.326,820.0,820.0
2013-05-01,239.082,2382.0,2382.0
2013-06-01,622.14,6198.0,6198.0
2013-07-01,474.686,4729.0,4729.0
2013-08-01,6863.217,68370.0,68370.0
2013-09-01,1060.742,10567.0,10567.0
2013-10-01,696.882,6942.0,6942.0
2013-11-01,559.359,5572.0,5572.0
2013-12-01,220.89,2201.0,2201.0
2014-01-01,907.082,8708.0,8708.0
2014-02-01,1236.441,11870.0,11870.0
2014-03-01,791.268,7596.0,7596.0
2014-04-01,843.463,8098.0,8098.0
2014-05-01,1190.344,11428.0,11428.0
2014-06-01,1196.049,11482.0,11482.0
2014-07-01,1359.819,13055.0,13055.0
2014-08-01,1622.738,15579.0,15579.0
2014-09-01,896.551,8607.0,8607.0
2014-10-01,931.269,8940.0,8940.0
2014-11-01,725.829,6968.0,6968.0
2014-12-01,691.147,6635.0,6635.0
2015-01-01,1097.336,11557.0,11557.0
2015-02-01,719.923,7583.0,7583.0
2015-03-01,1199.698,12636.0,12636.0
2015-04-01,1075.715,11330.0,11330.0
2015-05-01,1392.764,14669.0,14669.0
2015-06-01,1006.901,10605.0,10605.0
2015-07-01,665.527,7010.0,7010.0
2015-08-01,1058.734,11151.0,11151.0
2015-09-01,705.56,7431.0,7431.0
2015-10-01,1023.044,10775.0,10775.0
2015-11-01,1295.59,13646.0,13646.0
2015-12-01,828.208,8723.0,8723.0
2016-01-01,838.107,14703.0,14703.0
2016-02-01,990.245,17371.0,17371.0
2016-03-01,669.32,11742.0,11742.0
2016-04-01,460.162,8072.0,8072.0
2016-05-01,853.551,14973.0,14973.0
2016-06-01,1208.489,21200.0,21200.0
2016-07-01,969.78,17012.0,17012.0
2016-08-01,952.063,16701.0,16701.0
2016-09-01,1135.102,19912.0,19912.0
2016-10-01,992.759,17415.0,17415.0
2016-11-01,859.343,15075.0,15075.0
2016-12-01,1041.079,18263.0,18263.0
2017-01-01,1006.588,10849.0,10849.0
2017-02-01,920.07,9915.0,9915.0
2017-03-01,993.431,10706.0,10706.0
2017-04-01,928.71,10008.0,10008.0
2017-05-01,977.525,10534.0,10534.0
2017-06-01,961.119,10358.0,10358.0
2017-07-01,985.274,10618.0,10618.0
2017-08-01,989.867,10667.0,10667.0
2017-09-01,915.83,9870.0,9870.0
2017-10-01,937.526,10103.0,10103.0
2017-11-01,976.31,10521.0,10521.0
2017-12-01,1015.75,10946.0,10946.0
2018-01-01,1071.113,11158.0,11158.0
2018-02-01,1008.17,10502.0,10502.0
2018-03-01,1088.109,11335.0,11335.0
2018-04-01,1016.624,10590.0,10590.0
2018-05-01,1022.782,10654.0,10654.0
2018-06-01,1035.904,10791.0,10791.0
2018-07-01,1065.934,11104.0,11104.0
2018-08-01,1070.233,11149.0,11149.0
2018-09-01,967.861,10082.0,10082.0
2018-10-01,1058.348,11025.0,11025.0
2018-11-01,1051.194,10950.0,10950.0
2018-12-01,1099.728,11456.0,11456.0
2019-01-01,1093.157,11813.0,11813.0
2019-02-01,984.351,10637.0,10637.0
2019-03-01,1058.037,11433.0,11433.0
2019-04-01,997.912,10784.0,10784.0
2019-05-01,1031.832,11150.0,11150.0
2019-06-01,1040.932,11249.0,11249.0
2019-07-01,1072.188,11586.0,11586.0
2019-08-01,1088.164,11759.0,11759.0
2019-09-01,1020.986,11033.0,11033.0
2019-10-01,1048.489,11330.0,11330.0
2019-11-01,1031.265,11144.0,11144.0
2019-12-01,1095.687,11840.0,11840.0
2020-01-01,1129.756,12065.0,12065.0
2020-02-01,1034.165,11044.0,11044.0
2020-03-01,1137.77,12151.0,12151.0
2020-04-01,1069.91,11426.0,11426.0
2020-05-01,1102.977,11779.0,11779.0
2020-06-01,1011.142,10798.0,10798.0
2020-07-01,1085.095,11588.0,11588.0
2020-08-01,1098.786,11734.0,11734.0
2020-09-01,1031.734,11018.0,11018.0
2020-10-01,1044.928,11159.0,11159.0
2020-11-01,1024.309,10939.0,10939.0
2020-12-01,1091.428,11656.0,11656.0
2021-01-01,1183.347,12069.0,12069.0
2021-02-01,1040.68,10615.0,10615.0
2021-03-01,1182.56,12062.0,12062.0
2021-04-01,1107.168,11293.0,11293.0
2021-05-01,1136.364,11591.0,11591.0
2021-06-01,1096.131,11180.0,11180.0
2021-07-01,1122.734,11452.0,11452.0
2021-08-01,1111.865,11341.0,11341.0
2021-09-01,1086.294,11080.0,11080.0
2021-10-01,1091.357,11132.0,11132.0
2021-11-01,1051.596,10726.0,10726.0
2021-12-01,1169.904,11933.0,11933.0
2022-01-01,1135.9,12548.0,12548.0
2022-02-01,1035.1,11435.0,11435.0
2022-03-01,1137.111,12562.0,12562.0
2022-04-01,1071.136,11833.0,11833.0
2022-05-01,1079.834,11929.0,11929.0
2022-06-01,1090.151,12043.0,12043.0
2022-07-01,1122.388,12399.0,12399.0
2022-08-01,1103.813,12194.0,12194.0
2022-09-01,1039.198,11480.0,11480.0
2022-10-01,1079.407,11924.0,11924.0
2022-11-01,1053.723,11641.0,11641.0
2022-12-01,1092.239,12066.0,12066.0
2023-01-01,919.98,10148.0,10148.0
2023-02-01,818.167,9025.0,9025.0
2023-03-01,885.468,9768.0,9768.0
2023-04-01,821.526,9062.0,9062.0
2023-05-01,925.748,10212.0,10212.0
2023-06-01,896.96,9894.0,9894.0
2023-07-01,914.678,10090.0,10090.0
2023-08-01,914.08,10083.0,10083.0
2023-09-01,846.99,9343.0,9343.0
2023-10-01,909.07,10028.0,10028.0
2023-11-01,908.121,10018.0,10018.0
2023-12-01,975.212,10758.0,10758.0
2024-01-01,836.012,9395.0,9395.0
2024-02-01,777.728,8740.0,8740.0
2024-03-01,808.795,9089.0,9089.0
2024-04-01,753.27,8465.0,8465.0
2024-05-01,827.394,9298.0,9298.0
2024-06-01,769.166,8644.0,8644.0
2024-07-01,810.865,9112.0,9112.0
2024-08-01,832.266,9353.0,9353.0
2024-09-01,784.523,8816.0,8816.0
2024-10-01,801.578,9008.0,9008.0
2024-11-01,788.114,8857.0,8857.0
2024-12-01,803.289,9027.0,9027.0
