measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2003-01-01,874.813,9781.0,9781.0,,,,15592.223,183261.0,183261.0,2694.3050000000003,0.0,0.0
2003-02-01,737.783,8249.0,8249.0,,,,13149.868,154555.0,154555.0,2272.271,0.0,0.0
2003-03-01,759.726,8494.0,8494.0,,,,13540.963,159151.0,159151.0,2339.851,0.0,0.0
2003-04-01,651.5830000000001,7285.0,7285.0,,,,11613.475,136497.0,136497.0,2006.785,0.0,0.0
2003-05-01,618.832,6919.0,6919.0,,,,11029.742,129636.0,129636.0,1905.9180000000001,0.0,0.0
2003-06-01,755.686,8449.0,8449.0,,,,13468.965,158305.0,158305.0,2327.41,0.0,0.0
2003-07-01,893.119,9985.0,9985.0,,,,15918.491,187095.0,187095.0,2750.684,0.0,0.0
2003-08-01,889.1360000000001,9941.0,9941.0,,,,15847.508000000002,186261.0,186261.0,2738.418,0.0,0.0
2003-09-01,662.268,7404.0,7404.0,,,,11803.919,138735.0,138735.0,2039.6940000000002,0.0,0.0
2003-10-01,634.1360000000001,7090.0,7090.0,,,,11302.508,132842.0,132842.0,1953.0510000000002,0.0,0.0
2003-11-01,602.443,6736.0,6736.0,,,,10737.637,126203.0,126203.0,1855.442,0.0,0.0
2003-12-01,697.476,7798.0,7798.0,,,,12431.452000000001,146111.0,146111.0,2148.13,0.0,0.0
