measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-05-01,349.103,3061.0,3061.0
2020-06-01,457.197,4008.0,4008.0
2020-07-01,446.642,3916.0,3916.0
2020-08-01,424.142,3718.0,3718.0
2020-09-01,348.407,3054.0,3054.0
2020-10-01,228.25,2001.0,2001.0
2020-11-01,197.863,1735.0,1735.0
2020-12-01,99.396,871.0,871.0
2021-01-01,107.995,955.0,955.0
2021-02-01,177.964,1574.0,1574.0
2021-03-01,370.061,3273.0,3273.0
2021-04-01,370.061,3273.0,3273.0
2021-05-01,433.785,3836.0,3836.0
2021-06-01,417.126,3689.0,3689.0
2021-07-01,446.017,3945.0,3945.0
2021-08-01,419.362,3709.0,3709.0
2021-09-01,380.196,3362.0,3362.0
2021-10-01,225.932,1998.0,1998.0
2021-11-01,190.646,1686.0,1686.0
2021-12-01,108.855,963.0,963.0
2022-01-01,141.407,482.0,482.0
2022-02-01,179.29,612.0,612.0
2022-03-01,263.477,899.0,899.0
2022-04-01,286.864,979.0,979.0
2022-05-01,379.869,1296.0,1296.0
2022-06-01,474.796,1620.0,1620.0
2022-07-01,407.146,1389.0,1389.0
2022-08-01,386.327,1318.0,1318.0
2022-09-01,320.49,1094.0,1094.0
2022-10-01,282.463,964.0,964.0
2022-11-01,168.265,574.0,574.0
2022-12-01,98.606,336.0,336.0
2023-01-01,82.0,280.0,280.0
2023-02-01,223.0,761.0,761.0
2023-03-01,287.0,979.0,979.0
2023-04-01,381.0,1300.0,1300.0
2023-05-01,496.0,1692.0,1692.0
2023-06-01,421.0,1436.0,1436.0
2023-07-01,424.0,1447.0,1447.0
2023-08-01,374.0,1276.0,1276.0
2023-09-01,350.0,1194.0,1194.0
2023-10-01,244.0,833.0,833.0
2023-11-01,205.0,699.0,699.0
2023-12-01,100.0,341.0,341.0
2024-01-01,75.0,256.0,256.0
2024-02-01,253.0,863.0,863.0
2024-03-01,290.0,989.0,989.0
2024-04-01,367.0,1252.0,1252.0
2024-05-01,426.0,1454.0,1454.0
2024-06-01,437.0,1491.0,1491.0
2024-07-01,440.0,1501.0,1501.0
2024-08-01,400.0,1365.0,1365.0
2024-09-01,338.0,1153.0,1153.0
2024-10-01,301.0,1027.0,1027.0
2024-11-01,97.0,331.0,331.0
2024-12-01,110.0,375.0,375.0
