measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,1242.689,14291.0,14291.0
2003-02-01,1191.421,13702.0,13702.0
2003-03-01,1203.834,13845.0,13845.0
2003-04-01,1100.544,12657.0,12657.0
2003-05-01,1120.204,12883.0,12883.0
2003-06-01,1170.53,13462.0,13462.0
2003-07-01,1355.1870000000001,15585.0,15585.0
2003-08-01,1450.146,16677.0,16677.0
2003-09-01,1236.611,14221.0,14221.0
2003-10-01,1204.461,13852.0,13852.0
2003-11-01,1211.0890000000002,13928.0,13928.0
2003-12-01,1321.284,15195.0,15195.0
2004-01-01,1447.4170000000001,8426.0,8426.0
2004-02-01,1447.4170000000001,8426.0,8426.0
2004-03-01,1447.4170000000001,8426.0,8426.0
2004-04-01,1447.4170000000001,8426.0,8426.0
2004-05-01,1447.4170000000001,8426.0,8426.0
2004-06-01,1447.4170000000001,8426.0,8426.0
2004-07-01,1447.4170000000001,8426.0,8426.0
2004-08-01,1447.4170000000001,8426.0,8426.0
2004-09-01,1447.4170000000001,8426.0,8426.0
2004-10-01,1447.4170000000001,8426.0,8426.0
2004-11-01,1447.4170000000001,8426.0,8426.0
2004-12-01,1447.4170000000001,8426.0,8426.0
2005-01-01,215.62800000000001,2723.42,2723.42
2005-02-01,192.357,2429.5,2429.5
2005-03-01,219.699,2774.83,2774.83
2005-04-01,219.244,2769.09,2769.09
2005-05-01,241.02700000000002,3044.22,3044.22
2005-06-01,238.788,3015.94,3015.94
2005-07-01,247.25300000000001,3122.84,3122.84
2005-08-01,246.135,3108.73,3108.73
2005-09-01,231.858,2928.4,2928.4
2005-10-01,234.043,2956.0,2956.0
2005-11-01,235.721,2977.2,2977.2
2005-12-01,236.247,2983.84,2983.84
2006-01-01,1223.683,15494.0,15494.0
2006-02-01,1130.8690000000001,14319.0,14319.0
2006-03-01,1247.424,15794.0,15794.0
2006-04-01,917.802,11621.0,11621.0
2006-05-01,1122.0910000000001,14207.0,14207.0
2006-06-01,1175.435,14883.0,14883.0
2006-07-01,1219.906,15446.0,15446.0
2006-08-01,1212.57,15353.0,15353.0
2006-09-01,1159.852,14686.0,14686.0
2006-10-01,1203.548,15239.0,15239.0
2006-11-01,1215.568,15391.0,15391.0
2006-12-01,1171.251,14830.0,14830.0
2007-01-01,1053.721,13862.0,13862.0
2007-02-01,859.635,11308.0,11308.0
2007-03-01,1170.405,15396.0,15396.0
2007-04-01,1177.7430000000002,15493.0,15493.0
2007-05-01,1233.3010000000002,16223.0,16223.0
2007-06-01,1086.934,14298.0,14298.0
2007-07-01,939.519,12359.0,12359.0
2007-08-01,1324.0710000000001,17418.0,17418.0
2007-09-01,918.2090000000001,12079.0,12079.0
2007-10-01,916.349,12054.0,12054.0
2007-11-01,1095.174,14407.0,14407.0
2007-12-01,1066.938,14035.0,14035.0
2008-01-01,1241.1850000000002,13419.0,13419.0
2008-02-01,1359.395,14698.0,14698.0
2008-03-01,1189.4460000000001,12860.0,12860.0
2008-04-01,1384.729,14972.0,14972.0
2008-05-01,956.7080000000001,10344.0,10344.0
2008-06-01,1023.7840000000001,11069.0,11069.0
2008-07-01,1208.901,13071.0,13071.0
2008-08-01,844.7470000000001,9134.0,9134.0
2008-09-01,1132.0620000000001,12240.0,12240.0
2008-10-01,1137.7440000000001,12302.0,12302.0
2008-11-01,742.3820000000001,8027.0,8027.0
2008-12-01,988.917,10693.0,10693.0
2009-01-01,1416.74,15432.0,15432.0
2009-02-01,1108.116,12070.0,12070.0
2009-03-01,1537.457,16747.0,16747.0
2009-04-01,1396.14,15208.0,15208.0
2009-05-01,1343.816,14638.0,14638.0
2009-06-01,1526.314,16626.0,16626.0
2009-07-01,1405.546,15310.0,15310.0
2009-08-01,1287.739,14027.0,14027.0
2009-09-01,1461.192,15916.0,15916.0
2009-10-01,578.918,6306.0,6306.0
2009-11-01,1544.325,16822.0,16822.0
2009-12-01,1286.6970000000001,14015.0,14015.0
2010-01-01,1373.963,18206.0,18206.0
2010-02-01,1257.221,16659.0,16659.0
2010-03-01,1437.337,19046.0,19046.0
2010-04-01,1488.352,19722.0,19722.0
2010-05-01,1257.71,16666.0,16666.0
2010-06-01,1452.049,19241.0,19241.0
2010-07-01,1321.663,17513.0,17513.0
2010-08-01,1480.48,19617.0,19617.0
2010-09-01,1297.864,17198.0,17198.0
2010-10-01,1326.9840000000002,17584.0,17584.0
2010-11-01,1650.017,21864.0,21864.0
2010-12-01,1294.3600000000001,17151.0,17151.0
2011-01-01,1146.682,14240.0,14240.0
2011-02-01,1209.177,15016.0,15016.0
2011-03-01,1398.934,17372.0,17372.0
2011-04-01,1427.659,17729.0,17729.0
2011-05-01,969.886,12044.0,12044.0
2011-06-01,1457.227,18096.0,18096.0
2011-07-01,1241.105,15412.0,15412.0
2011-08-01,1380.874,17148.0,17148.0
2011-09-01,1217.467,15119.0,15119.0
2011-10-01,1365.416,16956.0,16956.0
2011-11-01,1355.347,16831.0,16831.0
2011-12-01,1395.226,17326.0,17326.0
2012-01-01,1317.412,16012.0,16012.0
2012-02-01,1309.753,15919.0,15919.0
2012-03-01,1233.278,14989.0,14989.0
2012-04-01,1382.563,16803.0,16803.0
2012-05-01,1505.071,18292.0,18292.0
2012-06-01,1377.836,16746.0,16746.0
2012-07-01,1172.203,14246.0,14246.0
2012-08-01,1558.858,18946.0,18946.0
2012-09-01,1330.756,16174.0,16174.0
2012-10-01,1386.189,16847.0,16847.0
2012-11-01,1424.779,17316.0,17316.0
2012-12-01,1287.302,15646.0,15646.0
2013-01-01,727.919,19719.0,19719.0
2013-02-01,612.928,16605.0,16605.0
2013-03-01,674.106,18262.0,18262.0
2013-04-01,695.161,18832.0,18832.0
2013-05-01,731.407,19814.0,19814.0
2013-06-01,679.637,18412.0,18412.0
2013-07-01,728.114,19725.0,19725.0
2013-08-01,714.131,19346.0,19346.0
2013-09-01,597.347,16182.0,16182.0
2013-10-01,659.25,17859.0,17859.0
