measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2009-12-01,0.201,2.0,24.0
2010-01-01,0.385,4.0,48.0
2010-02-01,0.257,3.0,33.0
2010-03-01,0.199,2.0,24.0
2010-04-01,0.192,2.0,24.0
2010-05-01,0.49100000000000005,5.0,61.0
2010-06-01,0.87,9.0,109.0
2010-07-01,1.665,18.0,209.0
2010-08-01,1.794,19.0,225.0
2010-09-01,0.381,4.0,48.0
2010-10-01,0.137,1.0,17.0
2010-11-01,0.137,1.0,17.0
2010-12-01,0.49200000000000005,5.0,62.0
2011-01-01,0.375,4.0,49.0
2011-02-01,0.259,3.0,33.0
2011-03-01,0.322,3.0,41.0
2011-04-01,0.328,4.0,42.0
2011-05-01,0.595,6.0,76.0
2011-06-01,0.561,6.0,71.0
2011-07-01,1.663,18.0,213.0
2011-08-01,0.923,10.0,118.0
2011-09-01,0.317,3.0,41.0
2011-10-01,0.216,2.0,28.0
2011-11-01,0.176,2.0,22.0
2011-12-01,0.265,3.0,34.0
2012-01-01,306.895,3287.0,3610.0
2012-02-01,415.596,4451.0,4887.0
2012-03-01,466.71,4999.0,5489.0
2012-04-01,533.404,5713.0,6273.0
2012-05-01,420.681,4506.0,4947.0
2012-06-01,720.984,7722.0,8479.0
2012-07-01,1183.273,12673.0,13915.0
2012-08-01,555.107,5945.0,6528.0
2012-09-01,383.88,4111.0,4514.0
2012-10-01,159.115,1704.0,1871.0
2012-11-01,228.162,2444.0,2683.0
2012-12-01,160.193,1716.0,1884.0
2013-01-01,352.003,3770.0,4074.0
2013-02-01,351.64,3766.0,4068.0
2013-03-01,656.213,7028.0,7592.0
2013-04-01,565.021,6051.0,6537.0
2013-05-01,411.482,4407.0,4760.0
2013-06-01,383.293,4105.0,4434.0
2013-07-01,1042.187,11162.0,12057.0
2013-08-01,724.851,7763.0,8386.0
2013-09-01,427.733,4581.0,4948.0
2013-10-01,203.768,2182.0,2357.0
2013-11-01,294.869,3158.0,3411.0
2013-12-01,276.94,2966.0,3204.0
2014-01-01,231.224,2476.0,2683.0
2014-02-01,56.642,607.0,658.0
2014-03-01,80.756,865.0,937.0
2014-04-01,70.81,758.0,822.0
2014-05-01,218.64,2342.0,2538.0
2014-06-01,189.921,2034.0,2205.0
2014-07-01,136.454,1461.0,1584.0
2014-08-01,252.095,2700.0,2927.0
2014-09-01,158.523,1698.0,1840.0
2014-10-01,197.567,2116.0,2294.0
2014-11-01,133.239,1427.0,1547.0
2014-12-01,158.129,1694.0,1836.0
2015-01-01,0.0,3208.0,3423.0
2015-02-01,0.0,2865.0,3058.0
2015-03-01,0.0,3104.0,3314.0
2015-04-01,0.0,2898.0,3094.0
2015-05-01,0.0,2352.0,2510.0
2015-06-01,0.0,3554.0,3795.0
2015-07-01,0.0,5163.0,5512.0
2015-08-01,0.0,3848.0,4109.0
2015-09-01,0.0,4207.0,4491.0
2015-10-01,0.0,3439.0,3671.0
2015-11-01,0.0,3528.0,3767.0
2015-12-01,0.0,4311.0,4602.0
2016-01-01,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
