measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2010-11-01,15416.0,150398.0,150398.0
2010-12-01,11483.0,112028.0,112028.0
2011-01-01,11231.0,109120.0,109120.0
2011-02-01,16929.0,164482.0,164482.0
2011-03-01,16684.0,162102.0,162102.0
2011-04-01,16353.0,158886.0,158886.0
2011-05-01,19026.0,184857.0,184857.0
2011-06-01,16445.0,159780.0,159780.0
2011-07-01,12486.0,121314.0,121314.0
2011-08-01,12761.0,123986.0,123986.0
2011-09-01,11174.0,108567.0,108567.0
2011-10-01,16507.0,160382.0,160382.0
2011-11-01,17099.0,166134.0,166134.0
2011-12-01,16255.0,157934.0,157934.0
2012-01-01,18322.0,174352.0,174352.0
2012-02-01,17531.0,166825.0,166825.0
2012-03-01,19718.0,187636.0,187636.0
2012-04-01,18683.0,177787.0,177787.0
2012-05-01,15988.0,152142.0,152142.0
2012-06-01,19518.0,185733.0,185733.0
2012-07-01,14439.0,137402.0,137402.0
2012-08-01,17059.0,162333.0,162333.0
2012-09-01,12981.0,123527.0,123527.0
2012-10-01,16308.0,155187.0,155187.0
2012-11-01,14316.0,136231.0,136231.0
2012-12-01,16348.0,155568.0,155568.0
2013-01-01,16019.0,152837.0,152837.0
2013-02-01,17262.0,164697.0,164697.0
2013-03-01,16535.0,157760.0,157760.0
2013-04-01,14520.0,138535.0,138535.0
2013-05-01,15373.0,146674.0,146674.0
2013-06-01,14774.0,140959.0,140959.0
2013-07-01,12060.0,115064.0,115064.0
2013-08-01,11741.0,112021.0,112021.0
2013-09-01,14055.0,134099.0,134099.0
2013-10-01,17367.0,165699.0,165699.0
2013-11-01,16727.0,159592.0,159592.0
2013-12-01,16195.0,154516.0,154516.0
2014-01-01,20543.0,195364.0,195364.0
2014-02-01,15702.0,149326.0,149326.0
2014-03-01,19389.0,184389.0,184389.0
2014-04-01,21929.0,208545.0,208545.0
2014-05-01,15344.0,145921.0,145921.0
2014-06-01,14061.0,133720.0,133720.0
2014-07-01,12259.0,116583.0,116583.0
2014-08-01,10989.0,104505.0,104505.0
2014-09-01,14767.0,140434.0,140434.0
2014-10-01,14101.0,134101.0,134101.0
2014-11-01,19451.0,184979.0,184979.0
2014-12-01,14374.0,136697.0,136697.0
2015-01-01,16819.0,156736.0,156736.0
2015-02-01,14424.0,134417.0,134417.0
2015-03-01,14977.0,139571.0,139571.0
2015-04-01,16953.0,157985.0,157985.0
2015-05-01,15957.0,148703.0,148703.0
2015-06-01,10378.0,96713.0,96713.0
2015-07-01,8330.0,77627.0,77627.0
2015-08-01,14461.0,134762.0,134762.0
2015-09-01,11529.0,107439.0,107439.0
2015-10-01,15243.0,142050.0,142050.0
2015-11-01,14610.0,136151.0,136151.0
2015-12-01,17701.0,164956.0,164956.0
2016-01-01,14952.0,138037.0,138037.0
2016-02-01,20508.0,189330.0,189330.0
2016-03-01,19890.0,183624.0,183624.0
2016-04-01,16260.0,150112.0,150112.0
2016-05-01,15158.0,139939.0,139939.0
2016-06-01,11871.0,109593.0,109593.0
2016-07-01,9501.0,87713.0,87713.0
2016-08-01,11819.0,109113.0,109113.0
2016-09-01,13245.0,122278.0,122278.0
2016-10-01,15955.0,147297.0,147297.0
2016-11-01,19167.0,176950.0,176950.0
2016-12-01,16970.0,156667.0,156667.0
2017-01-01,15719.885,144827.0,144827.0
2017-02-01,15134.184,139431.0,139431.0
2017-03-01,16489.613,151919.0,151919.0
2017-04-01,17067.131,157239.0,157239.0
2017-05-01,16012.919,147527.0,147527.0
2017-06-01,11834.129,109028.0,109028.0
2017-07-01,9499.561,87519.0,87519.0
2017-08-01,11636.694,107209.0,107209.0
2017-09-01,10945.925,100845.0,100845.0
2017-10-01,17467.976,160932.0,160932.0
2017-11-01,15826.776,145812.0,145812.0
2017-12-01,18061.207,166398.0,166398.0
2018-01-01,16051.16,146130.0,146130.0
2018-02-01,13569.839,123540.0,123540.0
2018-03-01,18724.073,170464.0,170464.0
2018-04-01,18410.329,167608.0,167608.0
2018-05-01,13030.34,118628.0,118628.0
2018-06-01,14914.552,135782.0,135782.0
2018-07-01,13796.264,125601.0,125601.0
2018-08-01,13395.579,121953.0,121953.0
2018-09-01,13071.845,119006.0,119006.0
2018-10-01,13560.781,123457.0,123457.0
2018-11-01,14126.202,128605.0,128605.0
2018-12-01,15923.036,144963.0,144963.0
2019-01-01,14227.978,126700.0,126700.0
2019-02-01,12872.223,114627.0,114627.0
2019-03-01,14065.276,125251.0,125251.0
2019-04-01,15416.792,137287.0,137287.0
2019-05-01,13242.261,117922.0,117922.0
2019-06-01,11879.918,105791.0,105791.0
2019-07-01,13626.017,121340.0,121340.0
2019-08-01,12013.967,106984.0,106984.0
2019-09-01,15834.397,141005.0,141005.0
2019-10-01,13993.207,124610.0,124610.0
2019-11-01,14218.804,126618.0,126618.0
2019-12-01,13421.16,119515.0,119515.0
2020-01-01,19411.716,170183.0,170183.0
2020-02-01,15599.457,136760.0,136760.0
2020-03-01,14075.337,123398.0,123398.0
2020-04-01,13770.407,120725.0,120725.0
2020-05-01,19421.634,170269.0,170269.0
2020-06-01,14359.519,125890.0,125890.0
2020-07-01,15575.944,136554.0,136554.0
2020-08-01,14794.383,129702.0,129702.0
2020-09-01,12799.785,112216.0,112216.0
2020-10-01,13524.514,118569.0,118569.0
2020-11-01,15514.053,136012.0,136012.0
2020-12-01,18999.251,166566.0,166566.0
2021-01-01,15392.208,136129.0,136129.0
2021-02-01,10339.1,91439.0,91439.0
2021-03-01,15879.879,140442.0,140442.0
2021-04-01,15404.096,136234.0,136234.0
2021-05-01,14297.661,126449.0,126449.0
2021-06-01,12648.61,111864.0,111864.0
2021-07-01,13084.719,115721.0,115721.0
2021-08-01,13886.316,122811.0,122811.0
2021-09-01,13259.902,117271.0,117271.0
2021-10-01,14553.991,128715.0,128715.0
2021-11-01,14870.701,131516.0,131516.0
2021-12-01,18834.817,166575.0,166575.0
2022-01-01,15490.906,52855.0,52855.0
2022-02-01,14097.831,48102.0,48102.0
2022-03-01,16846.884,57482.0,57482.0
2022-04-01,19507.41,66559.0,66559.0
2022-05-01,16379.277,55886.0,55886.0
2022-06-01,15110.782,51558.0,51558.0
2022-07-01,12745.019,43486.0,43486.0
2022-08-01,11881.265,40539.0,40539.0
2022-09-01,12307.2,41992.0,41992.0
2022-10-01,10544.984,35979.0,35979.0
2022-11-01,15973.878,54503.0,54503.0
2022-12-01,16920.564,57733.0,57733.0
2023-01-01,11831.0,40367.0,40367.0
2023-02-01,17732.0,60502.0,60502.0
2023-03-01,12110.0,41319.0,41319.0
2023-04-01,16375.0,55872.0,55872.0
2023-05-01,11451.0,39071.0,39071.0
2023-06-01,10513.0,35870.0,35870.0
2023-07-01,10556.0,36017.0,36017.0
2023-08-01,12964.0,44233.0,44233.0
2023-09-01,10443.0,35632.0,35632.0
2023-10-01,12783.0,43616.0,43616.0
2023-11-01,14038.0,47898.0,47898.0
2023-12-01,16153.0,55114.0,55114.0
2024-01-01,13027.0,44448.0,44448.0
2024-02-01,12584.0,42937.0,42937.0
2024-03-01,13332.0,45489.0,45489.0
2024-04-01,15323.0,52282.0,52282.0
2024-05-01,14534.0,49590.0,49590.0
2024-06-01,15383.0,52487.0,52487.0
2024-07-01,11400.0,38897.0,38897.0
2024-08-01,11977.0,40866.0,40866.0
2024-09-01,15586.0,53179.0,53179.0
2024-10-01,16064.0,54810.0,54810.0
2024-11-01,14751.0,50330.0,50330.0
2024-12-01,14549.0,49641.0,49641.0
