measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,1246.0,12760.29,12760.29
2003-02-01,576.0,5898.82,5898.82
2003-03-01,797.0,8162.08,8162.08
2003-04-01,1267.0,12975.35,12975.35
2003-05-01,1302.0,13333.78,13333.78
2003-06-01,1274.0,13047.03,13047.03
2003-07-01,821.0,8407.86,8407.86
2003-08-01,582.0,5960.26,5960.26
2003-09-01,332.0,3400.01,3400.01
2003-10-01,338.0,3461.46,3461.46
2003-11-01,751.0,7690.99,7690.99
2003-12-01,604.0,6185.56,6185.56
2004-01-01,809.854,8116.36,8116.36
2004-02-01,538.321,5395.05,5395.05
2004-03-01,1977.205,19815.55,19815.55
2004-04-01,1271.103,12738.99,12738.99
2004-05-01,2184.115,21889.2,21889.2
2004-06-01,962.8130000000001,9649.31,9649.31
2004-07-01,391.291,3921.52,3921.52
2004-08-01,292.875,2935.19,2935.19
2004-09-01,340.305,3410.54,3410.54
2004-10-01,374.098,3749.21,3749.21
2004-11-01,565.0,5662.43,5662.43
2004-12-01,1012.0210000000001,10142.47,10142.47
2005-01-01,1234.434,12343.11,12343.11
2005-02-01,1067.289,10671.82,10671.82
2005-03-01,1169.17,11690.53,11690.53
2005-04-01,1116.797,11166.85,11166.85
2005-05-01,1010.2420000000001,10101.41,10101.41
2005-06-01,1137.942,11378.28,11378.28
2005-07-01,1221.44,12213.18,12213.18
2005-08-01,1033.491,10333.88,10333.88
2005-09-01,855.157,8550.71,8550.71
2005-10-01,729.863,7297.9,7297.9
2005-11-01,781.0980000000001,7810.2,7810.2
2005-12-01,956.0790000000001,9559.83,9559.83
2006-01-01,1097.394,10885.0,10885.0
2006-02-01,989.525,9815.0,9815.0
2006-03-01,871.7860000000001,8647.0,8647.0
2006-04-01,948.91,9412.0,9412.0
2006-05-01,1121.928,11128.0,11128.0
2006-06-01,1102.367,10934.0,10934.0
2006-07-01,1155.982,11466.0,11466.0
2006-08-01,1147.6290000000001,11383.0,11383.0
2006-09-01,744.947,7389.0,7389.0
2006-10-01,656.724,6514.0,6514.0
2006-11-01,769.24,7630.0,7630.0
2006-12-01,814.567,8080.0,8080.0
2007-01-01,1208.0130000000001,11940.0,11940.0
2007-02-01,577.5640000000001,5709.0,5709.0
2007-03-01,1788.548,17678.0,17678.0
2007-04-01,1874.707,18530.0,18530.0
2007-05-01,1074.911,10624.0,10624.0
2007-06-01,321.463,3177.0,3177.0
2007-07-01,329.188,3254.0,3254.0
2007-08-01,393.362,3888.0,3888.0
2007-09-01,254.318,2514.0,2514.0
2007-10-01,446.24600000000004,4411.0,4411.0
2007-11-01,325.623,3218.0,3218.0
2007-12-01,1101.056,10883.0,10883.0
2008-01-01,902.913,8897.0,8897.0
2008-02-01,972.447,9582.0,9582.0
2008-03-01,1041.981,10268.0,10268.0
2008-04-01,1247.4930000000002,12293.0,12293.0
2008-05-01,657.741,6481.0,6481.0
2008-06-01,977.0830000000001,9628.0,9628.0
2008-07-01,593.873,5852.0,5852.0
2008-08-01,530.519,5228.0,5228.0
2008-09-01,1054.343,10389.0,10389.0
2008-10-01,370.848,3654.0,3654.0
2008-11-01,455.32,4487.0,4487.0
2008-12-01,835.4390000000001,8232.0,8232.0
2009-01-01,621.685,6068.0,6068.0
2009-02-01,902.336,8807.0,8807.0
2009-03-01,1557.614,15202.0,15202.0
2009-04-01,2453.571,23947.0,23947.0
2009-05-01,938.9060000000001,9164.0,9164.0
2009-06-01,622.11,6072.0,6072.0
2009-07-01,266.19300000000004,2598.0,2598.0
2009-08-01,302.338,2951.0,2951.0
2009-09-01,281.927,2752.0,2752.0
2009-10-01,582.139,5682.0,5682.0
2009-11-01,707.581,6906.0,6906.0
2009-12-01,650.6,6350.0,6350.0
2010-01-01,894.575,8727.0,8727.0
2010-02-01,620.001,6049.0,6049.0
2010-03-01,1685.276,16442.0,16442.0
2010-04-01,1864.03,18185.0,18185.0
2010-05-01,1186.054,11571.0,11571.0
2010-06-01,1804.4450000000002,17604.0,17604.0
