measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2013-11-01,553.884,5488.0,5488.0
2013-12-01,1069.116,10594.0,10594.0
2014-01-01,1697.965,19443.0,19443.0
2014-02-01,2159.041,24723.0,24723.0
2014-03-01,1097.859,12571.0,12571.0
2014-04-01,758.733,8688.0,8688.0
2014-05-01,306.109,3505.0,3505.0
2014-06-01,1055.239,12083.0,12083.0
2014-07-01,1915.702,21936.0,21936.0
2014-08-01,1478.769,16933.0,16933.0
2014-09-01,1618.043,18528.0,18528.0
2014-10-01,532.05,6092.0,6092.0
2014-11-01,98.971,1134.0,1134.0
2014-12-01,84.239,965.0,965.0
2015-01-01,138.682,1532.0,1532.0
2015-02-01,653.463,7223.0,7223.0
2015-03-01,916.815,10133.0,10133.0
2015-04-01,720.689,7965.0,7965.0
2015-05-01,881.141,9739.0,9739.0
2015-06-01,532.052,5881.0,5881.0
2015-07-01,1656.224,18305.0,18305.0
2015-08-01,989.994,10942.0,10942.0
2015-09-01,876.688,9689.0,9689.0
2015-10-01,988.551,10926.0,10926.0
2015-11-01,2039.463,22541.0,22541.0
2015-12-01,2232.238,24672.0,24672.0
2016-01-01,805.77,9542.0,9542.0
2016-02-01,705.728,8357.0,8357.0
2016-03-01,612.422,7252.0,7252.0
2016-04-01,1143.72,13543.0,13543.0
2016-05-01,947.474,11220.0,11220.0
2016-06-01,891.516,10557.0,10557.0
2016-07-01,533.396,6316.0,6316.0
2016-08-01,633.431,7501.0,7501.0
2016-09-01,594.197,7036.0,7036.0
2016-10-01,79.209,938.0,938.0
2016-11-01,1510.866,17891.0,17891.0
2016-12-01,1218.271,14427.0,14427.0
2017-01-01,946.756,10500.0,10500.0
2017-02-01,903.394,10020.0,10020.0
2017-03-01,924.088,10249.0,10249.0
2017-04-01,836.96,9283.0,9283.0
2017-05-01,849.272,9420.0,9420.0
2017-06-01,805.999,8940.0,8940.0
2017-07-01,834.012,9250.0,9250.0
2017-08-01,791.805,8782.0,8782.0
2017-09-01,735.887,8162.0,8162.0
2017-10-01,870.201,9652.0,9652.0
2017-11-01,898.244,9963.0,9963.0
2017-12-01,927.382,10286.0,10286.0
2018-01-01,681.352,9283.0,9283.0
2018-02-01,646.194,8803.0,8803.0
2018-03-01,687.723,9369.0,9369.0
2018-04-01,662.239,9022.0,9022.0
2018-05-01,598.992,8160.0,8160.0
2018-06-01,647.973,8827.0,8827.0
2018-07-01,651.131,8870.0,8870.0
2018-08-01,647.685,8823.0,8823.0
2018-09-01,532.218,7250.0,7250.0
2018-10-01,660.503,8998.0,8998.0
2018-11-01,668.309,9104.0,9104.0
2018-12-01,686.681,9355.0,9355.0
2019-01-01,746.822,11683.0,11683.0
2019-02-01,657.992,10293.0,10293.0
2019-03-01,710.72,11118.0,11118.0
2019-04-01,668.747,10462.0,10462.0
2019-05-01,716.706,11212.0,11212.0
2019-06-01,693.043,10841.0,10841.0
2019-07-01,703.626,11007.0,11007.0
2019-08-01,680.993,10653.0,10653.0
2019-09-01,666.781,10431.0,10431.0
2019-10-01,701.504,10974.0,10974.0
2019-11-01,665.567,10412.0,10412.0
2019-12-01,742.499,11615.0,11615.0
2020-01-01,1286.818,13362.0,13362.0
2020-02-01,1230.618,12779.0,12779.0
2020-03-01,1369.657,14222.0,14222.0
2020-04-01,1269.984,13187.0,13187.0
2020-05-01,1249.561,12976.0,12976.0
2020-06-01,1102.886,11453.0,11453.0
2020-07-01,1196.348,12423.0,12423.0
2020-08-01,1208.141,12546.0,12546.0
2020-09-01,1116.573,11595.0,11595.0
2020-10-01,1127.183,11705.0,11705.0
2020-11-01,1166.951,12118.0,12118.0
2020-12-01,1346.28,13980.0,13980.0
2021-01-01,832.02,8435.0,8435.0
2021-02-01,776.744,7874.0,7874.0
2021-03-01,827.152,8385.0,8385.0
2021-04-01,813.407,8246.0,8246.0
2021-05-01,820.605,8319.0,8319.0
2021-06-01,753.744,7641.0,7641.0
2021-07-01,777.53,7882.0,7882.0
2021-08-01,752.331,7626.0,7626.0
2021-09-01,692.609,7021.0,7021.0
2021-10-01,735.356,7455.0,7455.0
2021-11-01,733.651,7437.0,7437.0
2021-12-01,863.851,8757.0,8757.0
2022-01-01,1142.422,12740.0,12740.0
2022-02-01,1095.456,12216.0,12216.0
2022-03-01,1169.233,13039.0,13039.0
2022-04-01,1134.341,12649.0,12649.0
2022-05-01,1036.637,11560.0,11560.0
2022-06-01,1074.784,11985.0,11985.0
2022-07-01,1181.746,13178.0,13178.0
2022-08-01,1083.255,12080.0,12080.0
2022-09-01,989.501,11034.0,11034.0
2022-10-01,1076.0,11999.0,11999.0
2022-11-01,1070.279,11935.0,11935.0
2022-12-01,1137.346,12683.0,12683.0
2023-01-01,965.749,10904.0,10904.0
2023-02-01,886.828,10013.0,10013.0
2023-03-01,891.744,10068.0,10068.0
2023-04-01,892.068,10072.0,10072.0
2023-05-01,987.371,11148.0,11148.0
2023-06-01,877.136,9904.0,9904.0
2023-07-01,911.372,10290.0,10290.0
2023-08-01,883.556,9976.0,9976.0
2023-09-01,805.143,9090.0,9090.0
2023-10-01,905.134,10220.0,10220.0
2023-11-01,907.271,10244.0,10244.0
2023-12-01,972.628,10981.0,10981.0
2024-01-01,1213.95,15517.0,15517.0
2024-02-01,1142.343,14601.0,14601.0
2024-03-01,1093.812,13981.0,13981.0
2024-04-01,1104.814,14121.0,14121.0
2024-05-01,1153.357,14742.0,14742.0
2024-06-01,989.438,12646.0,12646.0
2024-07-01,1066.939,13637.0,13637.0
2024-08-01,1105.811,14134.0,14134.0
2024-09-01,1010.204,12912.0,12912.0
2024-10-01,1083.407,13848.0,13848.0
2024-11-01,1147.084,14662.0,14662.0
2024-12-01,1111.841,14211.0,14211.0
