measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2020-01-01,38.319,436.0,436.0
2020-02-01,33.599,383.0,383.0
2020-03-01,34.096,388.0,388.0
2020-04-01,30.993,353.0,353.0
2020-05-01,26.186,298.0,298.0
2020-06-01,43.52,495.0,495.0
2020-07-01,66.364,755.0,755.0
2020-08-01,58.128,662.0,662.0
2020-09-01,36.762,418.0,418.0
2020-10-01,40.547,461.0,461.0
2020-11-01,35.617,405.0,405.0
2020-12-01,25.869,295.0,295.0
2021-01-01,38.981,454.0,454.0
2021-02-01,44.833,523.0,523.0
2021-03-01,40.136,468.0,468.0
2021-04-01,47.54,554.0,554.0
2021-05-01,49.867,581.0,581.0
2021-06-01,71.708,835.0,835.0
2021-07-01,87.459,1019.0,1019.0
2021-08-01,91.713,1069.0,1069.0
2021-09-01,65.516,764.0,764.0
2021-10-01,77.756,906.0,906.0
2021-11-01,63.56,741.0,741.0
2021-12-01,47.931,559.0,559.0
2022-01-01,13.872,189.0,189.0
2022-02-01,18.128,246.0,246.0
2022-03-01,18.564,252.0,252.0
2022-04-01,20.643,281.0,281.0
2022-05-01,22.945,312.0,312.0
2022-06-01,29.966,407.0,407.0
2022-07-01,42.918,583.0,583.0
2022-08-01,41.599,565.0,565.0
2022-09-01,28.585,389.0,389.0
2022-10-01,23.912,325.0,325.0
2022-11-01,22.39,304.0,304.0
2022-12-01,19.478,265.0,265.0
2023-01-01,19.906,247.0,247.0
2023-02-01,13.116,163.0,163.0
2023-03-01,17.217,214.0,214.0
2023-04-01,21.836,271.0,271.0
2023-05-01,23.436,291.0,291.0
2023-06-01,23.388,291.0,291.0
2023-07-01,38.893,483.0,483.0
2023-08-01,32.903,408.0,408.0
2023-09-01,24.218,301.0,301.0
2023-10-01,25.076,311.0,311.0
2023-11-01,26.238,326.0,326.0
2023-12-01,21.773,270.0,270.0
2024-01-01,22.124,290.0,290.0
2024-02-01,16.807,220.0,220.0
2024-03-01,13.173,172.0,172.0
2024-04-01,21.171,277.0,277.0
2024-05-01,15.318,200.0,200.0
2024-06-01,23.101,302.0,302.0
2024-07-01,30.354,398.0,398.0
2024-08-01,21.014,275.0,275.0
2024-09-01,16.324,214.0,214.0
2024-10-01,20.637,270.0,270.0
2024-11-01,18.646,244.0,244.0
2024-12-01,16.331,214.0,214.0
