measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,225.85600000000002,2333.77,2333.77
2001-02-01,213.64600000000002,2207.6,2207.6
2001-03-01,184.561,1907.07,1907.07
2001-04-01,204.663,2114.78,2114.78
2001-05-01,233.348,2411.18,2411.18
2001-06-01,224.615,2320.95,2320.95
2001-07-01,251.81900000000002,2602.05,2602.05
2001-08-01,250.423,2587.62,2587.62
2001-09-01,241.566,2496.1,2496.1
2001-10-01,243.937,2520.6,2520.6
2001-11-01,233.383,2411.55,2411.55
2001-12-01,230.185,2378.5,2378.5
2002-01-01,531.4920000000001,5406.87,5406.87
2002-02-01,449.872,4576.55,4576.55
2002-03-01,419.392,4266.47,4266.47
2002-04-01,462.61400000000003,4706.17,4706.17
2002-05-01,466.107,4741.71,4741.71
2002-06-01,465.61600000000004,4736.71,4736.71
2002-07-01,528.317,5374.57,5374.57
2002-08-01,511.802,5206.56,5206.56
2002-09-01,522.215,5312.49,5312.49
2002-10-01,507.88300000000004,5166.69,5166.69
2002-11-01,460.956,4689.31,4689.31
2002-12-01,507.73400000000004,5165.18,5165.18
2003-01-01,246.575,2525.17,2525.17
2003-02-01,198.071,2028.45,2028.45
2003-03-01,192.645,1972.88,1972.88
2003-04-01,216.657,2218.78,2218.78
2003-05-01,244.025,2499.06,2499.06
2003-06-01,230.138,2356.84,2356.84
2003-07-01,262.04400000000004,2683.59,2683.59
2003-08-01,257.85,2640.64,2640.64
2003-09-01,235.975,2416.62,2416.62
2003-10-01,234.024,2396.64,2396.64
2003-11-01,227.39200000000002,2328.72,2328.72
2003-12-01,234.605,2402.59,2402.59
2004-01-01,159.139,1594.89,1594.89
2004-02-01,150.997,1513.29,1513.29
2004-03-01,164.074,1644.35,1644.35
2004-04-01,154.95,1552.91,1552.91
2004-05-01,344.781,3455.4,3455.4
2004-06-01,189.28400000000002,1897.0,1897.0
2004-07-01,190.954,1913.74,1913.74
2004-08-01,192.473,1928.96,1928.96
2004-09-01,188.982,1893.98,1893.98
2004-10-01,153.431,1537.69,1537.69
2004-11-01,144.64700000000002,1449.65,1449.65
2004-12-01,148.28900000000002,1486.15,1486.15
2005-01-01,9.962,99.61,99.61
2005-02-01,9.128,91.27,91.27
2005-03-01,9.512,95.11,95.11
2005-04-01,9.505,95.04,95.04
2005-05-01,13.406,134.05,134.05
2005-06-01,12.499,124.98,124.98
2005-07-01,11.619,116.18,116.18
2005-08-01,9.642000000000001,96.41,96.41
2005-09-01,7.642,76.41,76.41
2005-10-01,8.247,82.47,82.47
2005-11-01,8.887,88.87,88.87
2005-12-01,9.949,99.48,99.48
2006-01-01,575.5210000000001,5709.0,5709.0
2006-02-01,504.927,5008.0,5008.0
2006-03-01,542.69,5383.0,5383.0
2006-04-01,655.164,6499.0,6499.0
2006-05-01,707.01,7013.0,7013.0
2006-06-01,730.24,7243.0,7243.0
2006-07-01,596.698,5919.0,5919.0
2006-08-01,489.266,4853.0,4853.0
2006-09-01,358.68,3558.0,3558.0
2006-10-01,339.22,3365.0,3365.0
2006-11-01,393.606,3904.0,3904.0
2006-12-01,426.978,4235.0,4235.0
2007-01-01,688.3330000000001,6803.0,6803.0
2007-02-01,606.485,5994.0,5994.0
2007-03-01,479.03,4735.0,4735.0
2007-04-01,443.678,4385.0,4385.0
2007-05-01,1279.434,12646.0,12646.0
2007-06-01,646.374,6389.0,6389.0
2007-07-01,517.34,5113.0,5113.0
2007-08-01,480.336,4748.0,4748.0
2007-09-01,468.059,4626.0,4626.0
2007-10-01,468.257,4628.0,4628.0
2007-11-01,453.588,4483.0,4483.0
2007-12-01,372.086,3678.0,3678.0
2008-01-01,451.821,4452.0,4452.0
2008-02-01,420.605,4145.0,4145.0
2008-03-01,531.639,5239.0,5239.0
2008-04-01,627.448,6183.0,6183.0
2008-05-01,743.2320000000001,7324.0,7324.0
2008-06-01,934.78,9211.0,9211.0
2008-07-01,846.6700000000001,8343.0,8343.0
2008-08-01,690.149,6801.0,6801.0
2008-09-01,509.329,5019.0,5019.0
2008-10-01,416.081,4100.0,4100.0
2008-11-01,413.72200000000004,4077.0,4077.0
2008-12-01,501.524,4942.0,4942.0
2009-01-01,632.008,6168.0,6168.0
2009-02-01,513.79,5015.0,5015.0
2009-03-01,595.633,5813.0,5813.0
2009-04-01,800.195,7810.0,7810.0
2009-05-01,904.8290000000001,8831.0,8831.0
2009-06-01,975.5840000000001,9522.0,9522.0
2009-07-01,863.216,8425.0,8425.0
2009-08-01,697.072,6803.0,6803.0
2009-09-01,529.724,5170.0,5170.0
2009-10-01,498.468,4865.0,4865.0
2009-11-01,499.244,4873.0,4873.0
2009-12-01,636.2370000000001,6210.0,6210.0
2010-01-01,464.892,4535.0,4535.0
2010-02-01,372.879,3638.0,3638.0
2010-03-01,429.588,4191.0,4191.0
2010-04-01,445.809,4349.0,4349.0
2010-05-01,642.8870000000001,6272.0,6272.0
2010-06-01,882.543,8610.0,8610.0
2010-07-01,776.1080000000001,7572.0,7572.0
2010-08-01,621.3770000000001,6062.0,6062.0
2010-09-01,514.047,5015.0,5015.0
2010-10-01,382.897,3736.0,3736.0
2010-11-01,449.11100000000005,4382.0,4382.0
2010-12-01,523.8620000000001,5111.0,5111.0
2011-01-01,669.902,6509.0,6509.0
2011-02-01,782.684,7605.0,7605.0
2011-03-01,920.74,8946.0,8946.0
2011-04-01,965.803,9384.0,9384.0
2011-05-01,1039.976,10104.0,10104.0
2011-06-01,1136.769,11045.0,11045.0
2011-07-01,1219.108,11845.0,11845.0
2011-08-01,997.287,9690.0,9690.0
2011-09-01,723.52,7030.0,7030.0
2011-10-01,564.434,5484.0,5484.0
2011-11-01,592.772,5759.0,5759.0
2011-12-01,650.005,6315.0,6315.0
2012-01-01,472.576,4497.0,4497.0
2012-02-01,433.575,4126.0,4126.0
2012-03-01,586.637,5582.0,5582.0
2012-04-01,758.138,7214.0,7214.0
2012-05-01,752.877,7164.0,7164.0
2012-06-01,810.666,7714.0,7714.0
2012-07-01,798.397,7598.0,7598.0
2012-08-01,609.234,5797.0,5797.0
2012-09-01,408.413,3886.0,3886.0
2012-10-01,320.98,3054.0,3054.0
2012-11-01,442.965,4215.0,4215.0
2012-12-01,497.542,4735.0,4735.0
2013-01-01,509.03,4857.0,4857.0
2013-02-01,403.832,3853.0,3853.0
2013-03-01,454.416,4336.0,4336.0
2013-04-01,651.415,6215.0,6215.0
2013-05-01,749.228,7148.0,7148.0
2013-06-01,784.77,7487.0,7487.0
2013-07-01,718.64,6857.0,6857.0
2013-08-01,552.137,5268.0,5268.0
2013-09-01,378.975,3616.0,3616.0
2013-10-01,385.461,3678.0,3678.0
2013-11-01,395.604,3774.0,3774.0
2013-12-01,401.492,3831.0,3831.0
2014-01-01,268.205,2551.0,2551.0
2014-02-01,258.101,2455.0,2455.0
2014-03-01,411.736,3916.0,3916.0
2014-04-01,527.447,5016.0,5016.0
2014-05-01,479.837,4563.0,4563.0
2014-06-01,475.778,4525.0,4525.0
2014-07-01,513.023,4879.0,4879.0
2014-08-01,353.553,3362.0,3362.0
2014-09-01,293.488,2791.0,2791.0
2014-10-01,241.06,2292.0,2292.0
2014-11-01,282.406,2686.0,2686.0
2014-12-01,337.366,3208.0,3208.0
2015-01-01,342.554,3192.0,3192.0
2015-02-01,327.077,3048.0,3048.0
2015-03-01,364.094,3393.0,3393.0
2015-04-01,419.013,3905.0,3905.0
2015-05-01,418.806,3903.0,3903.0
2015-06-01,427.034,3980.0,3980.0
2015-07-01,389.339,3628.0,3628.0
2015-08-01,311.095,2899.0,2899.0
2015-09-01,275.359,2566.0,2566.0
2015-10-01,226.269,2109.0,2109.0
2015-11-01,239.693,2234.0,2234.0
2015-12-01,311.667,2904.0,2904.0
2016-01-01,413.411,3817.0,3817.0
2016-02-01,382.564,3532.0,3532.0
2016-03-01,517.617,4779.0,4779.0
2016-04-01,624.848,5769.0,5769.0
2016-05-01,705.286,6511.0,6511.0
2016-06-01,629.436,5811.0,5811.0
2016-07-01,583.517,5387.0,5387.0
2016-08-01,470.477,4343.0,4343.0
2016-09-01,385.793,3562.0,3562.0
2016-10-01,345.116,3186.0,3186.0
2016-11-01,462.361,4269.0,4269.0
2016-12-01,499.574,4612.0,4612.0
2017-01-01,850.388,7835.0,7835.0
2017-02-01,734.633,6768.0,6768.0
2017-03-01,994.914,9166.0,9166.0
2017-04-01,964.906,8890.0,8890.0
2017-05-01,973.896,8973.0,8973.0
2017-06-01,1021.012,9407.0,9407.0
2017-07-01,1108.886,10216.0,10216.0
2017-08-01,1021.988,9416.0,9416.0
2017-09-01,808.99,7453.0,7453.0
2017-10-01,779.727,7184.0,7184.0
2017-11-01,851.227,7842.0,7842.0
2017-12-01,849.433,7826.0,7826.0
2018-01-01,471.072,4289.0,4289.0
2018-02-01,508.682,4631.0,4631.0
2018-03-01,583.247,5310.0,5310.0
2018-04-01,603.927,5498.0,5498.0
2018-05-01,613.939,5589.0,5589.0
2018-06-01,603.649,5496.0,5496.0
2018-07-01,578.599,5268.0,5268.0
2018-08-01,568.376,5174.0,5174.0
2018-09-01,465.641,4239.0,4239.0
2018-10-01,429.68,3912.0,3912.0
2018-11-01,412.369,3754.0,3754.0
2018-12-01,403.819,3676.0,3676.0
2019-01-01,607.03,5406.0,5406.0
2019-02-01,637.216,5674.0,5674.0
2019-03-01,709.81,6321.0,6321.0
2019-04-01,768.773,6846.0,6846.0
2019-05-01,812.764,7238.0,7238.0
2019-06-01,808.914,7203.0,7203.0
2019-07-01,892.444,7947.0,7947.0
2019-08-01,850.999,7578.0,7578.0
2019-09-01,681.254,6067.0,6067.0
2019-10-01,603.939,5378.0,5378.0
2019-11-01,563.493,5018.0,5018.0
2019-12-01,484.364,4313.0,4313.0
2020-01-01,438.758,3847.0,3847.0
2020-02-01,462.123,4051.0,4051.0
2020-03-01,480.779,4215.0,4215.0
2020-04-01,540.881,4742.0,4742.0
2020-05-01,615.258,5394.0,5394.0
2020-06-01,599.31,5254.0,5254.0
2020-07-01,607.243,5324.0,5324.0
2020-08-01,611.364,5360.0,5360.0
2020-09-01,444.084,3893.0,3893.0
2020-10-01,485.833,4259.0,4259.0
2020-11-01,473.576,4152.0,4152.0
2020-12-01,439.791,3856.0,3856.0
2021-01-01,478.707,4234.0,4234.0
2021-02-01,434.903,3846.0,3846.0
2021-03-01,564.429,4992.0,4992.0
2021-04-01,569.211,5034.0,5034.0
2021-05-01,581.796,5145.0,5145.0
2021-06-01,537.807,4756.0,4756.0
2021-07-01,539.094,4768.0,4768.0
2021-08-01,510.867,4518.0,4518.0
2021-09-01,404.9,3581.0,3581.0
2021-10-01,343.727,3040.0,3040.0
