measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2022-01-01,2701.724,18949.0,18949.0
2022-02-01,2243.152,15732.0,15732.0
2022-03-01,2075.511,14556.0,14556.0
2022-04-01,2126.017,14910.0,14910.0
2022-05-01,1950.982,13683.0,13683.0
2022-06-01,2653.466,18610.0,18610.0
2022-07-01,3544.763,24861.0,24861.0
2022-08-01,4277.229,29998.0,29998.0
2022-09-01,3920.069,27493.0,27493.0
2022-10-01,3599.981,25248.0,25248.0
2022-11-01,3305.963,23187.0,23187.0
2022-12-01,3654.143,25629.0,25629.0
2023-01-01,3006.101,20913.0,20913.0
2023-02-01,2560.614,17813.0,17813.0
2023-03-01,2461.079,17121.0,17121.0
2023-04-01,1922.617,13375.0,13375.0
2023-05-01,1245.269,8663.0,8663.0
2023-06-01,1638.196,11396.0,11396.0
2023-07-01,3792.105,26380.0,26380.0
2023-08-01,3826.309,26618.0,26618.0
2023-09-01,2708.368,18841.0,18841.0
2023-10-01,3307.419,23008.0,23008.0
2023-11-01,3106.95,21614.0,21614.0
2023-12-01,3497.973,24334.0,24334.0
2024-01-01,1568.0,10990.0,10990.0
2024-02-01,1458.0,10197.0,10197.0
2024-03-01,1576.0,11025.0,11025.0
2024-04-01,1614.0,11222.0,11222.0
2024-05-01,1605.0,11229.0,11229.0
2024-06-01,1524.0,10669.0,10669.0
2024-07-01,1592.0,11069.0,11069.0
2024-08-01,1599.0,11014.0,11014.0
2024-09-01,1562.0,10762.0,10762.0
2024-10-01,1667.0,11490.0,11490.0
2024-11-01,1639.0,11288.0,11288.0
2024-12-01,1667.0,11603.0,11603.0
