measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2024-01-01,73.0,249.0,249.0
2024-02-01,176.0,601.0,601.0
2024-03-01,256.0,873.0,873.0
2024-04-01,254.0,867.0,867.0
2024-05-01,275.0,938.0,938.0
2024-06-01,351.0,1198.0,1198.0
2024-07-01,336.0,1146.0,1146.0
2024-08-01,289.0,986.0,986.0
2024-09-01,223.0,761.0,761.0
2024-10-01,218.0,744.0,744.0
2024-11-01,128.0,437.0,437.0
2024-12-01,86.0,293.0,293.0
