measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,270.85900000000004,3108.0,3108.0
2003-02-01,239.02900000000002,2743.0,2743.0
2003-03-01,245.953,2822.0,2822.0
2003-04-01,220.88600000000002,2535.0,2535.0
2003-05-01,225.412,2586.0,2586.0
2003-06-01,239.05800000000002,2743.0,2743.0
2003-07-01,276.473,3172.0,3172.0
2003-08-01,293.128,3363.0,3363.0
2003-09-01,245.63400000000001,2819.0,2819.0
2003-10-01,230.412,2644.0,2644.0
2003-11-01,229.64200000000002,2635.0,2635.0
2003-12-01,254.87300000000002,2925.0,2925.0
2004-01-01,192.33100000000002,2432.0,2432.0
2004-02-01,130.338,1648.0,1648.0
2004-03-01,61.234,774.0,774.0
2004-04-01,131.274,1660.0,1660.0
2004-05-01,259.841,3286.0,3286.0
2004-06-01,455.95300000000003,5767.0,5767.0
2004-07-01,515.139,6515.0,6515.0
2004-08-01,337.355,4267.0,4267.0
2004-09-01,212.66,2690.0,2690.0
2004-10-01,282.488,3573.0,3573.0
2004-11-01,245.496,3105.0,3105.0
2004-12-01,297.892,3768.0,3768.0
2005-01-01,190.64,2208.35,2208.35
2005-02-01,169.008,1957.76,1957.76
2005-03-01,201.681,2336.25,2336.25
2005-04-01,206.77200000000002,2395.22,2395.22
2005-05-01,167.74200000000002,1943.1,1943.1
2005-06-01,285.378,3305.79,3305.79
2005-07-01,367.75,4259.97,4259.97
2005-08-01,393.18,4554.55,4554.55
2005-09-01,260.092,3012.88,3012.88
2005-10-01,179.86700000000002,2083.56,2083.56
2005-11-01,161.45100000000002,1870.23,1870.23
2005-12-01,174.437,2020.66,2020.66
2006-01-01,185.45100000000002,2217.0,2217.0
2006-02-01,184.911,2211.0,2211.0
2006-03-01,201.727,2412.0,2412.0
2006-04-01,169.605,2028.0,2028.0
2006-05-01,164.529,1967.0,1967.0
2006-06-01,210.464,2516.0,2516.0
2006-07-01,315.183,3768.0,3768.0
2006-08-01,296.737,3548.0,3548.0
2006-09-01,210.475,2516.0,2516.0
2006-10-01,234.732,2806.0,2806.0
2006-11-01,201.901,2414.0,2414.0
2006-12-01,197.286,2359.0,2359.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
