measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2002-08-01,1869.0,27333.0,27333.0
2002-09-01,6860.0,81217.0,81217.0
2002-10-01,3558.0,41670.0,41670.0
2002-11-01,50.0,540.0,540.0
2002-12-01,1008.0,11880.0,11880.0
2003-01-01,777.0,9540.0,9540.0
2003-02-01,1127.0,13410.0,13410.0
2003-03-01,911.0,11424.0,11424.0
2003-04-01,1198.0,15072.0,15072.0
2003-05-01,213.0,2592.0,2592.0
2003-06-01,0.0,0.0,0.0
2003-07-01,1760.0,23040.0,23040.0
2003-08-01,1083.0,14016.0,14016.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,448.41700000000003,5258.0,5258.0
2004-02-01,448.41700000000003,5258.0,5258.0
2004-03-01,448.41700000000003,5258.0,5258.0
2004-04-01,448.41700000000003,5258.0,5258.0
2004-05-01,448.41700000000003,5258.0,5258.0
2004-06-01,448.41700000000003,5258.0,5258.0
2004-07-01,448.41700000000003,5258.0,5258.0
2004-08-01,448.41700000000003,5258.0,5258.0
2004-09-01,448.41700000000003,5258.0,5258.0
2004-10-01,448.41700000000003,5258.0,5258.0
2004-11-01,448.41700000000003,5258.0,5258.0
2004-12-01,448.41700000000003,5258.0,5258.0
2005-01-01,54.394000000000005,695.08,695.08
2005-02-01,43.515,556.07,556.07
2005-03-01,60.386,771.65,771.65
2005-04-01,57.321000000000005,732.49,732.49
2005-05-01,54.813,700.44,700.44
2005-06-01,103.471,1322.22,1322.22
2005-07-01,136.215,1740.64,1740.64
2005-08-01,135.316,1729.16,1729.16
2005-09-01,81.925,1046.89,1046.89
2005-10-01,58.09,742.31,742.31
2005-11-01,50.911,650.58,650.58
2005-12-01,63.643,813.28,813.28
2006-01-01,83.46900000000001,1094.0,1094.0
2006-02-01,94.354,1236.0,1236.0
2006-03-01,124.33600000000001,1629.0,1629.0
2006-04-01,102.893,1348.0,1348.0
2006-05-01,135.536,1776.0,1776.0
2006-06-01,174.585,2288.0,2288.0
2006-07-01,312.415,4094.0,4094.0
2006-08-01,277.608,3638.0,3638.0
2006-09-01,163.295,2140.0,2140.0
2006-10-01,176.881,2318.0,2318.0
2006-11-01,118.915,1558.0,1558.0
2006-12-01,120.71400000000001,1582.0,1582.0
2007-01-01,2558.6420000000003,32216.0,32216.0
2007-02-01,2243.889,28253.0,28253.0
2007-03-01,2323.83,29259.0,29259.0
2007-04-01,1905.808,23995.0,23995.0
2007-05-01,1944.9470000000001,24489.0,24489.0
2007-06-01,1674.67,21085.0,21085.0
2007-07-01,1562.2160000000001,19669.0,19669.0
2007-08-01,1657.995,20875.0,20875.0
2007-09-01,1873.3280000000002,23586.0,23586.0
2007-10-01,1725.861,21730.0,21730.0
2007-11-01,1637.2710000000002,20615.0,20615.0
2007-12-01,2403.543,30262.0,30262.0
2008-01-01,597.1990000000001,7781.0,7781.0
2008-02-01,574.682,7488.0,7488.0
2008-03-01,553.63,7213.0,7213.0
2008-04-01,455.298,5932.0,5932.0
2008-05-01,466.16700000000003,6074.0,6074.0
2008-06-01,396.39,5165.0,5165.0
2008-07-01,435.40200000000004,5673.0,5673.0
2008-08-01,410.846,5353.0,5353.0
2008-09-01,351.575,4581.0,4581.0
2008-10-01,450.81600000000003,5873.0,5873.0
2008-11-01,440.194,5735.0,5735.0
2008-12-01,548.801,7150.0,7150.0
2009-01-01,494.10400000000004,6249.0,6249.0
2009-02-01,436.75600000000003,5524.0,5524.0
2009-03-01,484.163,6123.0,6123.0
2009-04-01,426.98400000000004,5400.0,5400.0
2009-05-01,363.05,4592.0,4592.0
2009-06-01,324.516,4104.0,4104.0
2009-07-01,149.967,1897.0,1897.0
2009-08-01,310.872,3931.0,3931.0
2009-09-01,310.425,3925.0,3925.0
2009-10-01,375.397,4747.0,4747.0
2009-11-01,389.605,4928.0,4928.0
2009-12-01,503.161,6364.0,6364.0
2010-01-01,239.86200000000002,3133.0,3133.0
2010-02-01,222.39100000000002,2905.0,2905.0
2010-03-01,236.996,3096.0,3096.0
2010-04-01,191.482,2501.0,2501.0
2010-05-01,170.24,2223.0,2223.0
2010-06-01,130.324,1702.0,1702.0
2010-07-01,158.80100000000002,2075.0,2075.0
2010-08-01,160.941,2102.0,2102.0
2010-09-01,176.567,2306.0,2306.0
2010-10-01,190.32,2485.0,2485.0
2010-11-01,202.089,2640.0,2640.0
2010-12-01,254.98700000000002,3330.0,3330.0
2011-01-01,116.188,1604.0,1604.0
2011-02-01,107.264,1481.0,1481.0
2011-03-01,121.634,1680.0,1680.0
2011-04-01,85.22,1177.0,1177.0
2011-05-01,89.814,1240.0,1240.0
2011-06-01,83.88,1159.0,1159.0
2011-07-01,106.3,1468.0,1468.0
2011-08-01,14.982,207.0,207.0
2011-09-01,72.868,1006.0,1006.0
2011-10-01,82.751,1142.0,1142.0
2011-11-01,92.486,1277.0,1277.0
2011-12-01,116.613,1611.0,1611.0
2012-01-01,31.233,513.0,513.0
2012-02-01,29.237,478.0,478.0
2012-03-01,30.794,504.0,504.0
2012-04-01,30.417,497.0,497.0
2012-05-01,27.852,456.0,456.0
2012-06-01,23.58,386.0,386.0
2012-07-01,21.35,349.0,349.0
2012-08-01,25.536,418.0,418.0
2012-09-01,23.909,391.0,391.0
2012-10-01,26.245,429.0,429.0
2012-11-01,24.554,401.0,401.0
2012-12-01,33.293,544.0,544.0
2013-01-01,34.883,491.0,491.0
2013-02-01,31.001,435.0,435.0
2013-03-01,33.912,475.0,475.0
2013-04-01,35.255,494.0,494.0
2013-05-01,28.399,398.0,398.0
2013-06-01,22.486,315.0,315.0
2013-07-01,27.215,382.0,382.0
2013-08-01,23.836,334.0,334.0
2013-09-01,17.059,239.0,239.0
2013-10-01,26.623,373.0,373.0
2013-11-01,28.782,403.0,403.0
2013-12-01,35.549,498.0,498.0
2014-01-01,40.169,788.0,788.0
2014-02-01,30.179,593.0,593.0
2014-03-01,32.162,632.0,632.0
2014-04-01,24.734,486.0,486.0
2014-05-01,25.83,508.0,508.0
2014-06-01,22.815,448.0,448.0
2014-07-01,23.481,462.0,462.0
2014-08-01,20.909,411.0,411.0
2014-09-01,32.686,642.0,642.0
2014-10-01,27.923,548.0,548.0
2014-11-01,43.929,863.0,863.0
2014-12-01,39.183,770.0,770.0
2015-01-01,11.185,161.0,161.0
2015-02-01,9.597,139.0,139.0
2015-03-01,11.261,164.0,164.0
2015-04-01,10.747,156.0,156.0
2015-05-01,9.495,138.0,138.0
2015-06-01,13.445,196.0,196.0
2015-07-01,15.301,223.0,223.0
2015-08-01,14.698,214.0,214.0
2015-09-01,13.663,199.0,199.0
2015-10-01,14.179,206.0,206.0
2015-11-01,14.347,208.0,208.0
2015-12-01,13.082,190.0,190.0
2016-01-01,12.202,177.0,177.0
2016-02-01,11.963,174.0,174.0
2016-03-01,16.224,235.0,235.0
2016-04-01,14.965,217.0,217.0
2016-05-01,18.998,276.0,276.0
2016-06-01,13.75,200.0,200.0
2016-07-01,11.094,161.0,161.0
2016-08-01,11.009,159.0,159.0
2016-09-01,10.012,145.0,145.0
2016-10-01,13.252,192.0,192.0
2016-11-01,15.104,219.0,219.0
2016-12-01,16.427,238.0,238.0
2017-01-01,14.69,218.0,218.0
2017-02-01,11.333,168.0,168.0
2017-03-01,11.692,174.0,174.0
2017-04-01,13.273,197.0,197.0
2017-05-01,13.99,207.0,207.0
2017-06-01,10.288,153.0,153.0
2017-07-01,14.678,218.0,218.0
2017-08-01,14.818,220.0,220.0
2017-09-01,12.747,189.0,189.0
2017-10-01,13.699,204.0,204.0
2017-11-01,14.938,222.0,222.0
2017-12-01,16.854,251.0,251.0
2018-01-01,16.469,275.0,275.0
2018-02-01,19.845,331.0,331.0
2018-03-01,15.874,265.0,265.0
2018-04-01,19.18,320.0,320.0
2018-05-01,15.619,260.0,260.0
2018-06-01,17.476,291.0,291.0
2018-07-01,20.966,349.0,349.0
2018-08-01,21.219,353.0,353.0
2018-09-01,20.135,336.0,336.0
2018-10-01,21.871,365.0,365.0
2018-11-01,22.248,371.0,371.0
2018-12-01,20.098,335.0,335.0
2019-01-01,11.659,240.0,240.0
2019-02-01,13.069,269.0,269.0
2019-03-01,12.803,263.0,263.0
2019-04-01,10.1,207.0,207.0
2019-05-01,12.606,259.0,259.0
2019-06-01,11.529,237.0,237.0
2019-07-01,11.923,245.0,245.0
2019-08-01,12.276,252.0,252.0
2019-09-01,12.43,255.0,255.0
2019-10-01,14.186,292.0,292.0
2019-11-01,15.886,326.0,326.0
2019-12-01,17.533,360.0,360.0
2020-01-01,53.919,969.0,969.0
2020-02-01,48.214,865.0,865.0
2020-03-01,55.89,1003.0,1003.0
2020-04-01,41.065,737.0,737.0
2020-05-01,34.653,622.0,622.0
2020-06-01,40.017,718.0,718.0
2020-07-01,65.483,1175.0,1175.0
2020-08-01,97.553,1751.0,1751.0
2020-09-01,53.225,955.0,955.0
2020-10-01,51.197,919.0,919.0
2020-11-01,45.049,808.0,808.0
2020-12-01,37.735,677.0,677.0
2021-01-01,52.464,847.0,847.0
