measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,28623.84,337413.0,348306.0
2001-02-01,25461.38,296071.0,306993.0
2001-03-01,28118.0,319544.0,330631.0
2001-04-01,0.0,0.0,0.0
2001-05-01,7314.72,76224.0,87283.0
2001-06-01,26136.6,310667.0,321333.0
2001-07-01,25575.06,299853.0,310599.0
2001-08-01,26393.36,318601.0,329545.0
2001-09-01,26139.54,312850.0,323622.0
2001-10-01,27059.76,321575.0,331555.0
2001-11-01,26932.36,237923.0,319173.0
2001-12-01,28355.32,274041.0,335291.0
2002-01-01,27550.0,306090.0,358357.0
2002-02-01,24905.0,272019.0,319090.0
2002-03-01,17328.0,186040.0,223174.0
2002-04-01,25527.0,288607.0,339227.0
2002-05-01,26575.0,240981.0,293489.0
2002-06-01,25310.0,295419.0,345516.0
2002-07-01,25179.0,295317.0,347183.0
2002-08-01,25151.0,232520.0,284484.0
2002-09-01,24402.0,282212.0,332327.0
2002-10-01,25332.0,235042.0,287127.0
2002-11-01,21121.0,146507.0,197507.0
2002-12-01,20736.0,191895.0,244396.0
