measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,296.0,1010.0,1010.0
2023-04-01,871.0,2972.0,2972.0
2023-05-01,923.0,3149.0,3149.0
2023-06-01,948.0,3235.0,3235.0
2023-07-01,979.0,3340.0,3340.0
2023-08-01,716.0,2443.0,2443.0
2023-09-01,674.0,2300.0,2300.0
2023-10-01,561.0,1914.0,1914.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,251.0,856.0,856.0
2024-02-01,716.0,2443.0,2443.0
2024-03-01,676.0,2307.0,2307.0
2024-04-01,755.0,2576.0,2576.0
2024-05-01,1044.0,3562.0,3562.0
2024-06-01,1007.0,3436.0,3436.0
2024-07-01,828.0,2825.0,2825.0
2024-08-01,911.0,3108.0,3108.0
2024-09-01,873.0,2979.0,2979.0
2024-10-01,789.0,2692.0,2692.0
2024-11-01,705.0,2405.0,2405.0
2024-12-01,491.0,1675.0,1675.0
