measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,55.729,575.85,575.85
2001-02-01,48.805,504.3,504.3
2001-03-01,48.51,501.25,501.25
2001-04-01,44.854,463.48,463.48
2001-05-01,20.648,213.36,213.36
2001-06-01,49.962,516.26,516.26
2001-07-01,50.319,519.95,519.95
2001-08-01,51.01,527.09,527.09
2001-09-01,49.252,508.92,508.92
2001-10-01,50.873000000000005,525.67,525.67
2001-11-01,50.597,522.82,522.82
2001-12-01,47.441,490.21,490.21
