measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2016-01-01,167.257,1544.0,1544.0
2016-02-01,145.509,1343.0,1343.0
2016-03-01,234.965,2169.0,2169.0
2016-04-01,259.035,2391.0,2391.0
2016-05-01,229.185,2116.0,2116.0
2016-06-01,295.14,2725.0,2725.0
2016-07-01,279.03,2576.0,2576.0
2016-08-01,270.928,2501.0,2501.0
2016-09-01,203.646,1880.0,1880.0
2016-10-01,199.619,1843.0,1843.0
2016-11-01,179.292,1655.0,1655.0
2016-12-01,130.394,1204.0,1204.0
2017-01-01,94.783,873.0,873.0
2017-02-01,173.713,1600.0,1600.0
2017-03-01,220.85,2035.0,2035.0
2017-04-01,230.133,2120.0,2120.0
2017-05-01,248.106,2286.0,2286.0
2017-06-01,282.951,2607.0,2607.0
2017-07-01,276.889,2551.0,2551.0
2017-08-01,276.762,2550.0,2550.0
2017-09-01,236.068,2175.0,2175.0
2017-10-01,149.974,1382.0,1382.0
2017-11-01,155.612,1434.0,1434.0
2017-12-01,102.159,941.0,941.0
2018-01-01,138.872,1264.0,1264.0
2018-02-01,129.078,1175.0,1175.0
2018-03-01,216.524,1971.0,1971.0
2018-04-01,215.459,1962.0,1962.0
2018-05-01,249.47,2271.0,2271.0
2018-06-01,277.088,2523.0,2523.0
2018-07-01,294.914,2685.0,2685.0
2018-08-01,256.395,2334.0,2334.0
2018-09-01,169.974,1547.0,1547.0
2018-10-01,156.943,1429.0,1429.0
2018-11-01,122.071,1111.0,1111.0
2018-12-01,116.212,1058.0,1058.0
2019-01-01,121.553,1082.0,1082.0
2019-02-01,145.47,1295.0,1295.0
2019-03-01,205.001,1826.0,1826.0
2019-04-01,194.694,1734.0,1734.0
2019-05-01,212.785,1895.0,1895.0
2019-06-01,231.941,2065.0,2065.0
2019-07-01,259.912,2315.0,2315.0
2019-08-01,233.114,2076.0,2076.0
2019-09-01,199.706,1778.0,1778.0
2019-10-01,143.195,1275.0,1275.0
2019-11-01,137.224,1222.0,1222.0
2019-12-01,85.405,761.0,761.0
2020-01-01,124.612,1092.0,1092.0
2020-02-01,140.002,1227.0,1227.0
2020-03-01,200.515,1758.0,1758.0
2020-04-01,208.513,1828.0,1828.0
2020-05-01,272.887,2392.0,2392.0
2020-06-01,286.457,2511.0,2511.0
2020-07-01,269.798,2365.0,2365.0
2020-08-01,233.115,2044.0,2044.0
2020-09-01,214.195,1878.0,1878.0
2020-10-01,154.675,1356.0,1356.0
2020-11-01,141.932,1244.0,1244.0
2020-12-01,98.299,862.0,862.0
2021-01-01,97.84,865.0,865.0
2021-02-01,58.264,515.0,515.0
2021-03-01,191.04,1690.0,1690.0
2021-04-01,188.383,1666.0,1666.0
2021-05-01,213.088,1885.0,1885.0
2021-06-01,212.202,1877.0,1877.0
2021-07-01,203.879,1803.0,1803.0
2021-08-01,178.333,1577.0,1577.0
2021-09-01,161.111,1425.0,1425.0
2021-10-01,129.101,1142.0,1142.0
2021-11-01,111.613,987.0,987.0
2021-12-01,100.146,886.0,886.0
2022-01-01,107.162,366.0,366.0
2022-02-01,130.82,446.0,446.0
2022-03-01,175.224,598.0,598.0
2022-04-01,207.368,708.0,708.0
2022-05-01,212.744,726.0,726.0
2022-06-01,220.468,752.0,752.0
2022-07-01,224.292,765.0,765.0
2022-08-01,229.85,784.0,784.0
2022-09-01,192.244,656.0,656.0
2022-10-01,159.259,543.0,543.0
2022-11-01,126.619,432.0,432.0
2022-12-01,95.95,327.0,327.0
2023-01-01,71.0,242.0,242.0
2023-02-01,128.0,437.0,437.0
2023-03-01,176.0,601.0,601.0
2023-04-01,202.0,689.0,689.0
2023-05-01,254.0,867.0,867.0
2023-06-01,193.0,659.0,659.0
2023-07-01,125.0,427.0,427.0
2023-08-01,212.0,723.0,723.0
2023-09-01,184.0,628.0,628.0
2023-10-01,60.0,205.0,205.0
2023-11-01,129.0,440.0,440.0
2023-12-01,65.0,222.0,222.0
2024-01-01,22.0,75.0,75.0
2024-02-01,126.0,430.0,430.0
2024-03-01,180.0,614.0,614.0
2024-04-01,181.0,618.0,618.0
2024-05-01,186.0,635.0,635.0
2024-06-01,232.0,792.0,792.0
2024-07-01,225.0,768.0,768.0
2024-08-01,153.0,522.0,522.0
2024-09-01,131.0,447.0,447.0
2024-10-01,177.0,604.0,604.0
2024-11-01,133.0,454.0,454.0
2024-12-01,80.0,273.0,273.0
