measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2003-01-01,13.045,162.0,162.0
2003-02-01,10.921000000000001,136.0,136.0
2003-03-01,12.235,152.0,152.0
2003-04-01,10.753,134.0,134.0
2003-05-01,10.62,132.0,132.0
2003-06-01,11.95,149.0,149.0
2003-07-01,13.007000000000001,162.0,162.0
2003-08-01,13.511000000000001,168.0,168.0
2003-09-01,11.765,146.0,146.0
2003-10-01,12.451,155.0,155.0
2003-11-01,10.522,131.0,131.0
2003-12-01,11.804,147.0,147.0
2004-01-01,1.004,22.0,22.0
2004-02-01,0.504,11.0,11.0
2004-03-01,5.614,124.0,124.0
2004-04-01,7.97,176.0,176.0
2004-05-01,13.954,309.0,309.0
2004-06-01,4.472,99.0,99.0
2004-07-01,4.87,108.0,108.0
2004-08-01,14.024000000000001,310.0,310.0
2004-09-01,3.664,81.0,81.0
2004-10-01,5.38,119.0,119.0
2004-11-01,0.9730000000000001,22.0,22.0
2004-12-01,0.57,13.0,13.0
2005-01-01,-12.099,4.38,4.38
2005-02-01,-4.157,1.5,1.5
2005-03-01,-4.607,1.67,1.67
2005-04-01,-5.581,2.02,2.02
2005-05-01,-5.183,1.87,1.87
2005-06-01,-6.727,2.43,2.43
2005-07-01,-6.847,2.47,2.47
2005-08-01,-8.044,2.91,2.91
2005-09-01,-5.266,1.9,1.9
2005-10-01,-5.848,2.11,2.11
2005-11-01,-4.7010000000000005,1.7,1.7
2005-12-01,-9.94,3.59,3.59
2006-01-01,-6.464,22.0,22.0
2006-02-01,-3.382,12.0,12.0
2006-03-01,-2.841,10.0,10.0
2006-04-01,-5.442,19.0,19.0
2006-05-01,-5.087000000000001,17.0,17.0
2006-06-01,-4.6240000000000006,16.0,16.0
2006-07-01,-6.698,23.0,23.0
2006-08-01,-6.497,22.0,22.0
2006-09-01,-2.985,10.0,10.0
2006-10-01,-3.153,11.0,11.0
2006-11-01,-3.713,13.0,13.0
2006-12-01,-4.114,14.0,14.0
2007-01-01,-3.984,23.0,23.0
2007-02-01,-8.85,46.0,46.0
2007-03-01,-2.398,11.0,11.0
2007-04-01,-2.3240000000000003,11.0,11.0
2007-05-01,-2.61,11.0,11.0
2007-06-01,-7.414000000000001,40.0,40.0
2007-07-01,-4.612,23.0,23.0
2007-08-01,-3.587,17.0,17.0
2007-09-01,-2.543,11.0,11.0
2007-10-01,-4.149,23.0,23.0
2007-11-01,-2.468,11.0,11.0
2007-12-01,-3.061,17.0,17.0
2008-01-01,-6.952,11.0,11.0
2008-02-01,-6.263,11.0,11.0
2008-03-01,-7.533,11.0,11.0
2008-04-01,-4.684,6.0,6.0
2008-05-01,-3.426,6.0,6.0
2008-06-01,-11.894,6.0,6.0
2008-07-01,-3.446,6.0,6.0
2008-08-01,-3.343,6.0,6.0
2008-09-01,-7.066000000000001,11.0,11.0
2008-10-01,-3.37,6.0,6.0
2008-11-01,-2.1550000000000002,6.0,6.0
2008-12-01,-3.8680000000000003,6.0,6.0
2009-01-01,0.0,0.0,0.0
