measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2015-11-01,-134.392,0.0,0.0,-127.963,0.0,0.0,-79.372,0.0,0.0,-237.608,0.0,0.0,-297.037,0.0,0.0,-55.628,0.0,0.0
2015-12-01,-177.745,0.0,0.0,-131.576,0.0,0.0,-101.125,0.0,0.0,-314.255,0.0,0.0,-305.424,0.0,0.0,-70.875,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,-274.0,37.0,37.0,1072.0,22660.0,22660.0,-147.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,-177.0,168.0,168.0,-668.0,0.0,0.0,-585.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,-35.045,0.0,0.0,-496.0,0.0,0.0,-459.0,0.0,0.0,-138.955,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,-32.427,0.0,0.0,-388.0,0.0,0.0,-306.0,0.0,0.0,-128.573,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-315.0,0.0,0.0,-296.0,0.0,0.0,-166.0,450.0,450.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,-25.579,0.0,0.0,3641.0,52658.0,52658.0,1140.0,0.0,0.0,-101.421,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12325.0,172582.0,172582.0,4300.0,0.0,0.0,3009.0,46188.0,46188.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12971.0,177606.0,177606.0,4510.0,0.0,0.0,2805.0,34719.0,34719.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,-145.0,35.0,35.0,6738.0,93037.0,93037.0,2251.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,592.993,8597.0,8597.0,3842.0,55680.0,55680.0,1305.0,0.0,0.0,989.007,14339.0,14339.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,-39.073,0.0,0.0,-444.0,0.0,0.0,-392.0,0.0,0.0,-154.927,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,-206.0,41.0,41.0,469.0,13028.0,13028.0,-386.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,15.109,1021.0,1021.0,-768.0,0.0,0.0,-471.0,0.0,0.0,11.247,764.0,764.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,11.837,800.0,800.0,-552.0,0.0,0.0,-515.0,0.0,0.0,9.544,646.0,646.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,16.354,1108.0,1108.0,-560.0,0.0,0.0,-591.0,0.0,0.0,14.061,952.0,952.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,12.414,841.0,841.0,-344.0,0.0,0.0,-391.0,0.0,0.0,10.342,700.0,700.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,14.863,1009.0,1009.0,-352.0,0.0,0.0,-250.0,0.0,0.0,11.461,776.0,776.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,15.864,1073.0,1073.0,4266.0,57333.0,57333.0,936.0,0.0,0.0,14.643,992.0,992.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,12.735,864.0,864.0,3607.0,54124.0,54124.0,1109.0,0.0,0.0,16.932,1146.0,1146.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,15.941,1079.0,1079.0,1057.0,19199.0,19199.0,-5.0,0.0,0.0,15.078,1021.0,1021.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,12.201,824.0,824.0,1605.0,26279.0,26279.0,369.0,0.0,0.0,13.373,905.0,905.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,10.493,713.0,713.0,1846.0,29050.0,29050.0,387.0,0.0,0.0,11.991,812.0,812.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,17.06,1154.0,1154.0,-468.0,0.0,0.0,-512.0,0.0,0.0,9.131,618.0,618.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,62.002,4199.0,4199.0,-552.0,0.0,0.0,-684.0,0.0,0.0,11.324,766.0,766.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,3104.045,48216.0,48216.0,-580.0,0.0,0.0,-683.0,0.0,0.0,64.005,995.0,995.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,32.066,499.0,499.0,-480.0,0.0,0.0,-525.0,0.0,0.0,87.353,1357.0,1357.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,55.847,865.0,865.0,-472.0,0.0,0.0,-603.0,0.0,0.0,103.512,1608.0,1608.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,34.663,540.0,540.0,-348.0,0.0,0.0,-477.0,0.0,0.0,96.321,1497.0,1497.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,356.473,5538.0,5538.0,-356.0,0.0,0.0,-236.0,0.0,0.0,94.784,1473.0,1473.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,34.026,528.0,528.0,1519.0,25896.0,25896.0,-44.0,0.0,0.0,107.668,1673.0,1673.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,43.634,679.0,679.0,612.0,13606.0,13606.0,70.0,0.0,0.0,159.094,2471.0,2471.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,40.426,627.0,627.0,1596.0,29702.0,29702.0,479.0,0.0,0.0,156.744,2435.0,2435.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,33.521,522.0,522.0,-456.0,0.0,0.0,-114.0,0.0,0.0,133.742,2078.0,2078.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,36.326,563.0,563.0,-552.0,0.0,0.0,-138.0,0.0,0.0,107.747,1674.0,1674.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,56.711,882.0,882.0,-844.0,0.0,0.0,-211.0,0.0,0.0,91.487,1421.0,1421.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,55.538,865.0,865.0,-1024.0,0.0,0.0,-256.0,0.0,0.0,100.267,1557.0,1557.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,3321.202,49131.0,49131.0,-1096.0,193.0,193.0,-274.0,0.0,0.0,111.356,1648.0,1648.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,776.6,11492.0,11492.0,-1024.0,0.0,0.0,-256.0,0.0,0.0,110.472,1634.0,1634.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,107.92,1596.0,1596.0,-804.0,0.0,0.0,-201.0,0.0,0.0,105.188,1557.0,1557.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,47.752,708.0,708.0,-412.0,0.0,0.0,-103.0,0.0,0.0,122.099,1806.0,1806.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,112.211,1660.0,1660.0,-364.0,0.0,0.0,-91.0,0.0,0.0,107.638,1593.0,1593.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,196.787,2914.0,2914.0,749.0,15670.0,15670.0,-95.0,0.0,0.0,132.745,1964.0,1964.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,87.173,1288.0,1288.0,1573.0,28400.0,28400.0,377.0,0.0,0.0,177.709,2629.0,2629.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,170.531,2525.0,2525.0,-388.0,0.0,0.0,-97.0,0.0,0.0,166.495,2463.0,2463.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,143.949,2130.0,2130.0,1306.0,22675.0,22675.0,-91.0,0.0,0.0,132.365,1958.0,1958.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,217.705,3221.0,3221.0,-356.0,0.0,0.0,-89.0,0.0,0.0,129.082,1910.0,1910.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,203.687,3012.0,3012.0,-528.0,174.0,174.0,-132.0,0.0,0.0,125.584,1858.0,1858.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,496.568,7348.0,7348.0,-668.0,0.0,0.0,-167.0,0.0,0.0,124.182,1837.0,1837.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,206.608,3297.0,3297.0,-648.0,0.0,0.0,-162.0,0.0,0.0,406.367,6493.0,6493.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,158.662,2537.0,2537.0,-584.0,0.0,0.0,-146.0,0.0,0.0,356.301,5691.0,5691.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,220.488,3524.0,3524.0,-492.0,0.0,0.0,-123.0,0.0,0.0,361.574,5776.0,5776.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,161.334,2577.0,2577.0,-392.0,0.0,0.0,-98.0,0.0,0.0,328.667,5250.0,5250.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,203.568,3251.0,3251.0,-352.0,0.0,0.0,-88.0,0.0,0.0,277.688,4435.0,4435.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,150.37,2403.0,2403.0,1713.0,28864.0,28864.0,165.0,0.0,0.0,461.508,7373.0,7373.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,210.962,3373.0,3373.0,3386.0,52833.0,52833.0,911.0,0.0,0.0,703.757,11242.0,11242.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,186.965,2984.0,2984.0,4149.0,62601.0,62601.0,710.0,0.0,0.0,616.426,9847.0,9847.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,173.044,2763.0,2763.0,-380.0,0.0,0.0,-95.0,0.0,0.0,389.842,6227.0,6227.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,136.079,2171.0,2171.0,-348.0,0.0,0.0,-87.0,0.0,0.0,429.985,6869.0,6869.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,163.358,2612.0,2612.0,-488.0,0.0,0.0,-122.0,0.0,0.0,377.703,6033.0,6033.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,190.415,3042.0,3042.0,-724.0,0.0,0.0,-181.0,0.0,0.0,274.329,4382.0,4382.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,44.958,708.0,708.0,-844.0,0.0,0.0,-211.0,0.0,0.0,695.585,10917.0,10917.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,104.702,1643.0,1643.0,-772.0,0.0,0.0,-193.0,0.0,0.0,800.013,12555.0,12555.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,43.329,679.0,679.0,-576.0,0.0,0.0,-144.0,0.0,0.0,716.191,11239.0,11239.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,102.227,1602.0,1602.0,-348.0,0.0,0.0,-87.0,0.0,0.0,848.303,13313.0,13313.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,23.799,372.0,372.0,-324.0,0.0,0.0,-81.0,0.0,0.0,889.835,13965.0,13965.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,34.927,546.0,546.0,12185.0,175737.0,175737.0,3369.0,0.0,0.0,1279.571,20081.0,20081.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,41.347,650.0,650.0,4679.0,69790.0,69790.0,1324.0,0.0,0.0,1560.638,24492.0,24492.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,30.557,482.0,482.0,14542.0,205603.0,205603.0,4326.0,0.0,0.0,1636.545,25683.0,25683.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,31.97,499.0,499.0,3168.0,50442.0,50442.0,918.0,0.0,0.0,1169.071,18347.0,18347.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,17.978,284.0,284.0,11646.0,158226.0,158226.0,3688.0,0.0,0.0,1387.489,21775.0,21775.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,35.793,563.0,563.0,-492.0,0.0,0.0,-123.0,0.0,0.0,1134.175,17799.0,17799.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,91.709,1440.0,1440.0,-252.0,5701.0,5701.0,-170.0,0.0,0.0,855.288,13423.0,13423.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,339.78,4510.0,4510.0,-787.0,1659.0,1659.0,-229.0,0.0,0.0,502.141,6670.0,6670.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,48.931,650.0,650.0,-764.0,0.0,0.0,-191.0,0.0,0.0,656.153,8716.0,8716.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,11.091,145.0,145.0,-616.0,6439.0,6439.0,-154.0,0.0,0.0,671.962,8926.0,8926.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,12.399,163.0,163.0,-388.0,0.0,0.0,-97.0,0.0,0.0,747.197,9925.0,9925.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,8.647,116.0,116.0,3265.0,46577.0,46577.0,-83.0,0.0,0.0,830.512,11032.0,11032.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,9.413,128.0,128.0,15956.0,227154.0,227154.0,3414.0,0.0,0.0,1084.656,14408.0,14408.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,5.457,70.0,70.0,35994.0,499230.0,499230.0,11960.0,0.0,0.0,1553.465,20635.0,20635.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,6.114,81.0,81.0,11691.0,168810.0,168810.0,3705.0,0.0,0.0,1505.715,20001.0,20001.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,5.212,70.0,70.0,-364.0,0.0,0.0,-91.0,0.0,0.0,1034.654,13743.0,13743.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,19.658,261.0,261.0,-428.0,0.0,0.0,-107.0,0.0,0.0,865.532,11497.0,11497.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,14.218,192.0,192.0,-568.0,0.0,0.0,-142.0,0.0,0.0,810.418,10765.0,10765.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,302.655,4023.0,4023.0,2093.0,35582.0,35582.0,-205.0,0.0,0.0,705.02,9365.0,9365.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.724,6.0,6.0,-724.0,0.0,0.0,-181.0,0.0,0.0,485.651,6518.0,6518.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,10.587,139.0,139.0,547.0,16441.0,16441.0,41.0,0.0,0.0,320.024,4295.0,4295.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.494,6.0,6.0,-632.0,0.0,0.0,-158.0,0.0,0.0,420.094,5638.0,5638.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.364,6.0,6.0,-364.0,0.0,0.0,-91.0,0.0,0.0,532.784,7150.0,7150.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.71,12.0,12.0,-292.0,0.0,0.0,-73.0,0.0,0.0,571.814,7675.0,7675.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.511,6.0,6.0,1346.0,23252.0,23252.0,18.0,0.0,0.0,570.658,7659.0,7659.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.769,12.0,12.0,18052.0,255941.0,255941.0,3658.0,0.0,0.0,948.974,12736.0,12736.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.33,6.0,6.0,-448.0,0.0,0.0,0.0,0.0,0.0,802.804,10775.0,10775.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.301,6.0,6.0,552.0,13086.0,13086.0,0.0,0.0,0.0,590.913,7931.0,7931.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.568,6.0,6.0,-408.0,0.0,0.0,0.0,0.0,0.0,611.848,8212.0,8212.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.344,6.0,6.0,-620.0,0.0,0.0,-155.0,0.0,0.0,640.199,8592.0,8592.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.288,6.0,6.0,-232.0,499.0,499.0,-85.0,0.0,0.0,531.247,7130.0,7130.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-795.0,4671.0,4671.0,-214.0,0.0,0.0,1751.994,23862.0,23862.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-776.0,421.0,421.0,-201.0,0.0,0.0,1330.963,18128.0,18128.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-592.0,0.0,0.0,-148.0,0.0,0.0,1043.214,14209.0,14209.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-472.0,0.0,0.0,-118.0,0.0,0.0,1676.587,22836.0,22836.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,9426.0,9426.0,-123.0,0.0,0.0,1213.094,16523.0,16523.0
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097.0,55439.0,55439.0,782.0,0.0,0.0,1829.41,24918.0,24918.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15206.0,218329.0,218329.0,4169.0,0.0,0.0,2403.744,32741.0,32741.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14834.0,212279.0,212279.0,4233.0,0.0,0.0,1664.098,22666.0,22666.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-462.0,2175.0,2175.0,-156.0,0.0,0.0,1292.723,17608.0,17608.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-468.0,0.0,0.0,-117.0,0.0,0.0,1634.31,22260.0,22260.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-524.0,0.0,0.0,-131.0,0.0,0.0,1476.595,20112.0,20112.0
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880.0,0.0,0.0,-220.0,0.0,0.0,1293.268,17615.0,17615.0
