measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,5663.0,57994.78,57994.78
2003-02-01,6225.0,63750.23,63750.23
2003-03-01,6732.0,68942.41,68942.41
2003-04-01,6877.0,70427.36,70427.36
2003-05-01,7036.0,72055.68,72055.68
2003-06-01,6807.0,69710.49,69710.49
2003-07-01,7208.0,73817.13,73817.13
2003-08-01,6903.0,70693.62,70693.62
2003-09-01,2748.0,28142.27,28142.27
2003-10-01,2924.0,29944.68,29944.68
2003-11-01,3526.0,36109.77,36109.77
2003-12-01,4162.0,42623.04,42623.04
2004-01-01,4515.388,45253.22,45253.22
2004-02-01,3952.4860000000003,39611.81,39611.81
2004-03-01,4363.37,43729.69,43729.69
2004-04-01,5082.765,50939.47,50939.47
2004-05-01,7826.206,78434.24,78434.24
2004-06-01,8364.273000000001,83826.74,83826.74
2004-07-01,8690.12,87092.38,87092.38
2004-08-01,7731.798000000001,77488.08,77488.08
2004-09-01,5314.0160000000005,53257.07,53257.07
2004-10-01,3270.11,32773.04,32773.04
2004-11-01,2820.491,28266.96,28266.96
2004-12-01,3431.976,34395.26,34395.26
2005-01-01,4918.014,49175.22,49175.22
2005-02-01,4506.1990000000005,45057.48,45057.48
2005-03-01,4695.572,46951.03,46951.03
2005-04-01,4692.184,46917.15,46917.15
2005-05-01,6617.92,66172.58,66172.58
2005-06-01,6170.407,61697.9,61697.9
2005-07-01,5735.832,57352.59,57352.59
2005-08-01,4759.942,47594.66,47594.66
2005-09-01,3772.5820000000003,37722.05,37722.05
2005-10-01,4071.3610000000003,40709.54,40709.54
2005-11-01,4387.38,43869.42,43869.42
2005-12-01,4911.606000000001,49111.15,49111.15
2006-01-01,6426.255,63742.0,63742.0
2006-02-01,5638.008000000001,55923.0,55923.0
2006-03-01,6059.667,60106.0,60106.0
2006-04-01,7315.553000000001,72563.0,72563.0
2006-05-01,7894.457,78305.0,78305.0
2006-06-01,8153.851000000001,80878.0,80878.0
2006-07-01,6662.7210000000005,66088.0,66088.0
2006-08-01,5463.1320000000005,54189.0,54189.0
2006-09-01,4005.0150000000003,39726.0,39726.0
2006-10-01,3787.72,37570.0,37570.0
2006-11-01,4394.997,43594.0,43594.0
2006-12-01,4767.624,47290.0,47290.0
2007-01-01,5932.795,58640.0,58640.0
2007-02-01,3505.697,34650.0,34650.0
