measured_on,Natural Gas - Fuel Cell - Natural Gas - Generation,Natural Gas - Fuel Cell - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Fuel Cell - Natural Gas - Total Fuel Consumed
2018-01-01,1491.567,10016.0,10016.0
2018-02-01,1309.629,8794.0,8794.0
2018-03-01,1362.061,9145.0,9145.0
2018-04-01,1025.065,6882.0,6882.0
2018-05-01,935.74,6283.0,6283.0
2018-06-01,1280.052,8595.0,8595.0
2018-07-01,2233.685,14999.0,14999.0
2018-08-01,2066.358,13875.0,13875.0
2018-09-01,1663.008,11166.0,11166.0
2018-10-01,1858.865,12482.0,12482.0
2018-11-01,1661.753,11158.0,11158.0
2018-12-01,1674.217,11241.0,11241.0
2019-01-01,3354.994,23273.0,23273.0
2019-02-01,3110.79,21579.0,21579.0
2019-03-01,2712.759,18818.0,18818.0
2019-04-01,1903.537,13205.0,13205.0
2019-05-01,1640.304,11379.0,11379.0
2019-06-01,2193.381,15216.0,15216.0
2019-07-01,3457.655,23985.0,23985.0
2019-08-01,4061.429,28174.0,28174.0
2019-09-01,3573.757,24790.0,24790.0
2019-10-01,3660.298,25391.0,25391.0
2019-11-01,3589.798,24902.0,24902.0
2019-12-01,3723.298,25828.0,25828.0
2020-01-01,2690.476,19928.0,19928.0
2020-02-01,2375.947,17599.0,17599.0
2020-03-01,2637.459,19536.0,19536.0
2020-04-01,1865.212,13816.0,13816.0
2020-05-01,1753.805,12990.0,12990.0
2020-06-01,2467.096,18274.0,18274.0
2020-07-01,3451.207,25563.0,25563.0
2020-08-01,4291.816,31790.0,31790.0
2020-09-01,3737.503,27684.0,27684.0
2020-10-01,3881.491,28751.0,28751.0
2020-11-01,3100.397,22965.0,22965.0
2020-12-01,3436.591,25456.0,25456.0
2021-01-01,2473.48,18621.0,18621.0
2021-02-01,2097.591,15791.0,15791.0
2021-03-01,2255.315,16979.0,16979.0
2021-04-01,2001.218,15066.0,15066.0
2021-05-01,2091.53,15746.0,15746.0
2021-06-01,2860.048,21531.0,21531.0
2021-07-01,3946.812,29712.0,29712.0
2021-08-01,3603.572,27129.0,27129.0
2021-09-01,3066.215,23083.0,23083.0
2021-10-01,2923.045,22006.0,22006.0
2021-11-01,2686.422,20224.0,20224.0
2021-12-01,2772.752,20874.0,20874.0
2022-01-01,2413.139,17239.0,17239.0
2022-02-01,2003.55,14314.0,14314.0
2022-03-01,1853.815,13244.0,13244.0
2022-04-01,1898.927,13566.0,13566.0
2022-05-01,1742.588,12450.0,12450.0
2022-06-01,2370.036,16932.0,16932.0
2022-07-01,3166.13,22620.0,22620.0
2022-08-01,3820.357,27293.0,27293.0
2022-09-01,3501.347,25015.0,25015.0
2022-10-01,3215.449,22972.0,22972.0
2022-11-01,2952.836,21095.0,21095.0
2022-12-01,3263.826,23317.0,23317.0
2023-01-01,2561.543,18505.0,18505.0
2023-02-01,2181.938,15764.0,15764.0
2023-03-01,2097.122,15151.0,15151.0
2023-04-01,1638.291,11837.0,11837.0
2023-05-01,1061.112,7666.0,7666.0
2023-06-01,1395.932,10086.0,10086.0
2023-07-01,3231.309,23346.0,23346.0
2023-08-01,3260.456,23556.0,23556.0
2023-09-01,2307.841,16674.0,16674.0
2023-10-01,2818.302,20362.0,20362.0
2023-11-01,2647.479,19127.0,19127.0
2023-12-01,2980.675,21535.0,21535.0
2024-01-01,3024.0,22002.0,22002.0
2024-02-01,2772.0,20182.0,20182.0
2024-03-01,2809.0,20420.0,20420.0
2024-04-01,2554.0,18580.0,18580.0
2024-05-01,2610.0,19002.0,19002.0
2024-06-01,2530.0,18497.0,18497.0
2024-07-01,2553.0,18830.0,18830.0
2024-08-01,2526.0,18663.0,18663.0
2024-09-01,2353.0,17543.0,17543.0
2024-10-01,2400.0,17804.0,17804.0
2024-11-01,2367.0,17491.0,17491.0
2024-12-01,2420.0,17945.0,17945.0
