measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2024-01-01,156.0,532.0,532.0
2024-02-01,293.0,1000.0,1000.0
2024-03-01,303.0,1034.0,1034.0
2024-04-01,420.0,1433.0,1433.0
2024-05-01,455.0,1552.0,1552.0
2024-06-01,415.0,1416.0,1416.0
2024-07-01,452.0,1542.0,1542.0
2024-08-01,440.0,1501.0,1501.0
2024-09-01,420.0,1433.0,1433.0
2024-10-01,379.0,1293.0,1293.0
2024-11-01,154.0,525.0,525.0
2024-12-01,114.0,389.0,389.0
