measured_on,Bituminous Coal Generation,Bituminous Coal Quantity Consumed For Electricity,Bituminous Coal Total Fuel Consumed,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Subbituminous Coal Generation,Subbituminous Coal Quantity Consumed For Electricity,Subbituminous Coal Total Fuel Consumed
2002-11-01,657234.0,6486765.0,6486765.0,1182.0,11177.0,11177.0,,,
2002-12-01,687221.0,7220506.0,7220506.0,1284.0,13021.0,13021.0,,,
2003-01-01,728816.0,6658008.0,6658008.0,2923.0,27492.0,27492.0,,,
2003-02-01,766766.0,7040904.0,7040904.0,1005.0,9500.0,9500.0,,,
2003-03-01,830347.0,8028670.0,8028670.0,1393.0,12806.0,12806.0,,,
2003-04-01,646373.0,5561124.0,5561124.0,1598.0,14773.0,14773.0,,,
2003-05-01,629169.0,6169202.0,6169202.0,818.0,7627.0,7627.0,,,
2003-06-01,719576.0,7329478.0,7329478.0,1446.0,14001.0,14001.0,,,
2003-07-01,723454.0,7304544.0,7304544.0,1566.0,15034.0,15034.0,,,
2003-08-01,731099.0,7303355.0,7303355.0,2002.0,18867.0,18867.0,,,
2003-09-01,698194.0,6847490.0,6847490.0,1682.0,15683.0,15683.0,,,
2003-10-01,672720.0,6614166.0,6614166.0,680.0,6357.0,6357.0,,,
2003-11-01,377064.0,4766461.0,4766461.0,567.0,6757.0,6757.0,,,
2003-12-01,370503.0,3760536.0,3760536.0,916.0,8833.0,8833.0,,,
2004-01-01,711506.0,6858751.0,6858751.0,2692.0,23963.0,23963.0,,,
2004-02-01,735853.0,7137794.0,7137794.0,2667.0,24308.0,24308.0,,,
2004-03-01,642131.0,6110463.0,6110463.0,1555.0,13908.0,13908.0,,,
2004-04-01,763112.0,7253698.0,7253698.0,1968.0,17574.0,17574.0,,,
2004-05-01,710373.0,6922197.0,6922197.0,2950.0,27115.0,27115.0,,,
2004-06-01,587398.0,5866502.0,5866502.0,1251.0,11693.0,11693.0,,,
2004-07-01,597374.0,6115197.0,6115197.0,3084.0,29150.0,29150.0,,,
2004-08-01,572681.0,5640114.0,5640114.0,1723.0,15950.0,15950.0,,,
2004-09-01,578618.0,5810270.0,5810270.0,2546.0,23937.0,23937.0,,,
2004-10-01,575635.0,5838968.0,5838968.0,3597.0,33698.0,33698.0,,,
2004-11-01,703187.0,6752777.0,6752777.0,1329.0,11742.0,11742.0,,,
2004-12-01,754456.0,7371783.0,7371783.0,1545.0,14292.0,14292.0,,,
2005-01-01,802023.0,7766590.0,7766590.0,1481.0,13635.8,13635.8,,,
2005-02-01,325530.0,3188402.1,3188402.1,698.0,6472.8,6472.8,,,
2005-03-01,523084.0,5168762.2,5168762.2,3281.0,30577.6,30577.6,,,
2005-04-01,649569.0,6257644.8,6257644.8,614.0,5533.2,5533.2,,,
2005-05-01,400572.0,3830798.4,3830798.4,1895.0,16672.5,16672.5,,,
2005-06-01,649307.0,6529274.4,6529274.4,4177.0,39318.2,39318.2,,,
2005-07-01,767452.0,7694728.8,7694728.8,504.0,4727.0,4727.0,,,
2005-08-01,756181.0,7596914.0,7596914.0,1237.0,11808.8,11808.8,,,
2005-09-01,697750.0,6957402.0,6957402.0,1129.0,10579.2,10579.2,,,
2005-10-01,704805.0,6927594.4,6927594.4,1568.0,14540.6,14540.6,,,
2005-11-01,525989.0,4977591.5,4977591.5,1967.0,17459.1,17459.1,,,
2005-12-01,580141.0,5643001.8,5643001.8,2474.0,22657.5,22657.5,,,
2006-01-01,426643.0,4121390.0,4121390.0,2629.0,24140.0,24140.0,,,
2006-02-01,654486.0,6285734.0,6285734.0,1582.0,14442.0,14442.0,,,
2006-03-01,780718.0,7378966.0,7378966.0,1119.0,10011.0,10011.0,,,
2006-04-01,572361.0,5565261.0,5565261.0,2651.0,24882.0,24882.0,,,
2006-05-01,519385.0,4976302.0,4976302.0,2035.0,18322.0,18322.0,,,
2006-06-01,464626.0,4549584.0,4549584.0,2344.0,21564.0,21564.0,,,
2006-07-01,775027.0,7680818.0,7680818.0,942.0,8810.0,8810.0,,,
2006-08-01,791650.0,8076367.0,8076367.0,1680.0,16049.0,16049.0,,,
2006-09-01,383437.0,4028950.0,4028950.0,3686.0,36389.0,36389.0,,,
2006-10-01,778985.0,7570365.0,7570365.0,1165.0,10846.0,10846.0,,,
2006-11-01,805768.0,7653672.0,7653672.0,1487.0,13421.0,13421.0,,,
2006-12-01,525209.0,5094851.0,5094851.0,4310.0,38908.0,38908.0,,,
2007-01-01,437935.082,4258748.0,4258748.0,2315.918,22521.0,22521.0,,,
2007-02-01,645668.893,6174376.0,6174376.0,2466.108,23583.0,23583.0,,,
2007-03-01,774543.248,7482098.0,7482098.0,1092.752,10556.0,10556.0,,,
2007-04-01,745596.349,7038587.0,7038587.0,1598.651,15092.0,15092.0,,,
2007-05-01,546564.883,5387599.0,5387599.0,1658.1180000000002,16344.0,16344.0,,,
2007-06-01,711251.313,7129622.0,7129622.0,803.687,8056.0,8056.0,,,
2007-07-01,716023.747,7269072.0,7269072.0,3791.253,38489.0,38489.0,,,
2007-08-01,757935.973,7614036.0,7614036.0,2534.027,25456.0,25456.0,,,
2007-09-01,768822.129,7581980.0,7581980.0,1660.871,16379.0,16379.0,,,
2007-10-01,760612.916,7470244.0,7470244.0,1657.084,16275.0,16275.0,,,
2007-11-01,826575.222,7785866.0,7785866.0,663.777,6252.0,6252.0,,,
2007-12-01,789243.864,7711779.0,7711779.0,2246.135,21947.0,21947.0,,,
2008-01-01,863757.854,8353759.0,8353759.0,1593.1460000000002,15408.0,15408.0,,,
2008-02-01,807037.514,7647379.0,7647379.0,570.486,5406.0,5406.0,,,
2008-03-01,950197.067,9270509.0,9270509.0,618.933,6039.0,6039.0,,,
2008-04-01,884915.202,8784633.0,8784633.0,676.798,6719.0,6719.0,,,
2008-05-01,543518.963,5375561.0,5375561.0,2221.0370000000003,21967.0,21967.0,,,
2008-06-01,744099.494,7250462.0,7250462.0,636.5060000000001,6202.0,6202.0,0.0,0.0,0.0
2008-07-01,739269.054,7021096.0,7021096.0,2294.946,21796.0,21796.0,0.0,0.0,0.0
2008-08-01,868609.2000000001,8085368.0,8085368.0,1077.8,10033.0,10033.0,0.0,0.0,0.0
2008-09-01,572488.664,5306471.0,5306471.0,2771.3360000000002,25688.0,25688.0,0.0,0.0,0.0
2008-10-01,652414.593,6452192.0,6452192.0,2230.338,22057.0,22057.0,,,
2008-11-01,683294.385,6637250.0,6637250.0,2244.6150000000002,21803.0,21803.0,,,
2008-12-01,798131.177,7729098.0,7729098.0,2354.8230000000003,22804.0,22804.0,,,
2009-01-01,741536.556,7322642.0,7322642.0,2492.444,24613.0,24613.0,,,
2009-02-01,638654.82,6421734.0,6421734.0,2708.18,27231.0,27231.0,,,
2009-03-01,554128.71,5534426.0,5534426.0,3432.29,34280.0,34280.0,,,
2009-04-01,644274.141,6384438.0,6384438.0,1014.859,10057.0,10057.0,,,
2009-05-01,290857.155,3036729.0,3036729.0,2407.845,25139.0,25139.0,,,
2009-06-01,381594.385,3713608.0,3713608.0,2515.615,24482.0,24482.0,,,
2009-07-01,526263.762,5406486.0,5406486.0,1776.238,18248.0,18248.0,,,
2009-08-01,581251.367,5801692.0,5801692.0,490.63300000000004,4897.0,4897.0,,,
2009-09-01,537069.594,5454742.0,5454742.0,914.4060000000001,9287.0,9287.0,,,
2009-10-01,826958.121,8094451.0,8094451.0,629.879,6165.0,6165.0,,,
2009-11-01,746339.009,7394745.0,7394745.0,958.9910000000001,9502.0,9502.0,,,
2009-12-01,810847.568,7994060.0,7994060.0,468.432,4618.0,4618.0,,,
2010-01-01,767898.434,7531287.0,7531287.0,1199.566,11765.0,11765.0,,,
2010-02-01,701210.548,6970345.0,6970345.0,821.452,8166.0,8166.0,,,
2010-03-01,660171.819,6614244.0,6614244.0,824.181,8257.0,8257.0,,,
2010-04-01,194518.339,2014471.0,2014471.0,1086.661,11254.0,11254.0,,,
2010-05-01,336348.838,3498116.0,3498116.0,3038.1620000000003,31598.0,31598.0,,,
2010-06-01,704094.831,7206358.0,7206358.0,2673.1690000000003,27360.0,27360.0,,,
2010-07-01,763127.069,8037070.0,8037070.0,993.931,10468.0,10468.0,,,
2010-08-01,532901.878,5811985.0,5811985.0,3350.1220000000003,36537.0,36537.0,,,
2010-09-01,627038.924,6360488.0,6360488.0,1199.076,12163.0,12163.0,,,
2010-10-01,620068.575,6139442.0,6139442.0,858.4250000000001,8499.0,8499.0,,,
2010-11-01,442291.949,4344926.0,4344926.0,692.051,6798.0,6798.0,,,
2010-12-01,334959.21,3440142.0,3440142.0,517.79,5318.0,5318.0,0.0,0.0,0.0
2011-01-01,350948.31,3699788.0,3699788.0,727.69,7672.0,7672.0,0.0,0.0,0.0
2011-02-01,580719.14,5734344.0,5734344.0,2781.858,27470.0,27470.0,0.0,0.0,0.0
2011-03-01,595783.73,5963092.0,5963092.0,3505.269,35084.0,35084.0,,,
2011-04-01,602836.08,5984770.0,5984770.0,386.923,3841.0,3841.0,0.0,0.0,0.0
2011-05-01,629797.09,6676823.0,6676823.0,1080.907,11459.0,11459.0,0.0,0.0,0.0
2011-06-01,694617.8,7331655.0,7331655.0,1161.196,12256.0,12256.0,0.0,0.0,0.0
2011-07-01,799367.57,8454729.0,8454729.0,887.426,9386.0,9386.0,0.0,0.0,0.0
2011-08-01,631898.58,6623190.0,6623190.0,876.419,9186.0,9186.0,0.0,0.0,0.0
2011-09-01,326974.51,3379311.0,3379311.0,414.49,4284.0,4284.0,0.0,0.0,0.0
2011-10-01,103234.26,1059111.0,1059111.0,680.741,6984.0,6984.0,0.0,0.0,0.0
2011-11-01,194897.61,2022539.0,2022539.0,5046.39,52369.0,52369.0,0.0,0.0,0.0
2011-12-01,301723.12,3023192.0,3023192.0,714.884,7163.0,7163.0,0.0,0.0,0.0
2012-01-01,252208.66,2635463.0,2635463.0,2562.337,26775.0,26775.0,0.0,0.0,0.0
2012-02-01,230763.72,2351305.0,2351305.0,636.278,6483.0,6483.0,0.0,0.0,0.0
2012-03-01,39816.457,510657.0,510657.0,101.543,1302.0,1302.0,0.0,0.0,0.0
2012-04-01,53755.248,689151.0,689151.0,102.752,1317.0,1317.0,0.0,0.0,0.0
2012-05-01,45893.125,603938.0,603938.0,97.875,1288.0,1288.0,0.0,0.0,0.0
2012-06-01,180699.92,2080096.0,2080096.0,3312.084,38126.0,38126.0,0.0,0.0,0.0
2012-07-01,453185.89,4696793.0,4696793.0,572.107,5929.0,5929.0,0.0,0.0,0.0
2012-08-01,268249.58,2814543.0,2814543.0,916.421,9615.0,9615.0,0.0,0.0,0.0
2012-09-01,6429.627,92649.0,92649.0,2.373,34.0,34.0,0.0,0.0,0.0
2012-10-01,10151.743,140119.0,140119.0,125.257,1729.0,1729.0,0.0,0.0,0.0
2012-11-01,50627.56,581866.0,581866.0,172.44,1982.0,1982.0,0.0,0.0,0.0
2012-12-01,187665.53,2055471.0,2055471.0,1566.475,17157.0,17157.0,0.0,0.0,0.0
2013-01-01,304612.52,3117694.0,3117694.0,1436.48,14702.0,14702.0,,,
2013-02-01,118902.52,1208525.0,1208525.0,384.481,3908.0,3908.0,0.0,0.0,0.0
2013-03-01,142386.64,1467477.0,1467477.0,2324.358,23955.0,23955.0,0.0,0.0,0.0
2013-04-01,249078.37,2615824.0,2615824.0,1982.629,20822.0,20822.0,0.0,0.0,0.0
2013-05-01,55288.683,572145.0,572145.0,202.317,2094.0,2094.0,0.0,0.0,0.0
2013-06-01,117140.43,1317076.0,1317076.0,2916.573,32793.0,32793.0,0.0,0.0,0.0
2013-07-01,402416.42,4301977.0,4301977.0,542.585,5800.0,5800.0,0.0,0.0,0.0
2013-08-01,346337.28,3577432.0,3577432.0,671.723,6938.0,6938.0,0.0,0.0,0.0
2013-09-01,297217.93,3023241.0,3023241.0,407.069,4141.0,4141.0,0.0,0.0,0.0
2013-10-01,108571.86,1282738.0,1282738.0,175.145,2069.0,2069.0,0.0,0.0,0.0
2013-11-01,56877.284,800585.0,800585.0,27.716,390.0,390.0,0.0,0.0,0.0
2013-12-01,12639.842,190020.0,190020.0,263.158,3956.0,3956.0,0.0,0.0,0.0
2014-01-01,420290.43,4550045.0,4550045.0,5471.573,59235.0,59235.0,0.0,0.0,0.0
2014-02-01,461529.13,4644194.0,4644194.0,536.866,5402.0,5402.0,0.0,0.0,0.0
2014-03-01,263263.59,2645974.0,2645974.0,1986.412,19965.0,19965.0,0.0,0.0,0.0
2014-04-01,352384.81,3632883.0,3632883.0,1241.193,12796.0,12796.0,0.0,0.0,0.0
2014-05-01,378929.55,3883242.0,3883242.0,559.449,5733.0,5733.0,0.0,0.0,0.0
2014-06-01,338047.33,3495291.0,3495291.0,492.672,5094.0,5094.0,0.0,0.0,0.0
2014-07-01,129904.37,1439993.0,1439993.0,1691.632,18752.0,18752.0,0.0,0.0,0.0
2014-08-01,291156.82,3162807.0,3162807.0,1690.181,18360.0,18360.0,0.0,0.0,0.0
2014-09-01,95945.904,1084585.0,1084585.0,1190.096,13453.0,13453.0,0.0,0.0,0.0
2014-10-01,314426.58,3265808.0,3265808.0,464.42,4824.0,4824.0,0.0,0.0,0.0
2014-11-01,188915.89,1945115.0,1945115.0,1925.113,19821.0,19821.0,0.0,0.0,0.0
2014-12-01,4915.957,58621.0,58621.0,59.043,704.0,704.0,0.0,0.0,0.0
2015-01-01,334141.23,3332244.0,3332244.0,2889.767,28818.0,28818.0,0.0,0.0,0.0
2015-02-01,416473.02,4114281.0,4114281.0,374.977,3704.0,3704.0,0.0,0.0,0.0
2015-03-01,327864.67,3184536.0,3184536.0,385.331,3743.0,3743.0,0.0,0.0,0.0
2015-04-01,278448.42,2735740.0,2735740.0,162.585,1597.0,1597.0,0.0,0.0,0.0
2015-05-01,118818.38,1152324.0,1152324.0,29.624,287.0,287.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
