measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2022-02-01,1225.561,10703.0,10703.0
2022-03-01,1273.39,11120.0,11120.0
2022-04-01,1012.911,8846.0,8846.0
2022-05-01,1067.037,9319.0,9319.0
2022-06-01,1276.65,11149.0,11149.0
2022-07-01,1522.39,13295.0,13295.0
2022-08-01,1511.265,13197.0,13197.0
2022-09-01,1367.739,11944.0,11944.0
2022-10-01,1298.036,11335.0,11335.0
2022-11-01,1174.828,10259.0,10259.0
2022-12-01,1343.277,11731.0,11731.0
2023-01-01,733.647,6187.0,6187.0
2023-02-01,671.531,5664.0,5664.0
2023-03-01,707.505,5967.0,5967.0
2023-04-01,555.126,4682.0,4682.0
2023-05-01,597.738,5042.0,5042.0
2023-06-01,721.036,6082.0,6082.0
2023-07-01,814.739,6872.0,6872.0
2023-08-01,805.998,6798.0,6798.0
2023-09-01,719.163,6067.0,6067.0
2023-10-01,543.674,4586.0,4586.0
2023-11-01,553.089,4666.0,4666.0
2023-12-01,666.754,5624.0,5624.0
2024-01-01,1032.158,9219.0,9219.0
2024-02-01,1015.474,9070.0,9070.0
2024-03-01,1070.59,9561.0,9561.0
2024-04-01,855.139,7637.0,7637.0
2024-05-01,1016.003,9074.0,9074.0
2024-06-01,1152.248,10291.0,10291.0
2024-07-01,1244.364,11114.0,11114.0
2024-08-01,1198.426,10704.0,10704.0
2024-09-01,1047.605,9357.0,9357.0
2024-10-01,795.005,7100.0,7100.0
2024-11-01,910.469,8131.0,8131.0
2024-12-01,1089.519,9731.0,9731.0
