measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,11943.509,119423.14,119423.14
2005-08-01,10390.522,103894.83,103894.83
2005-09-01,14919.032,149175.4,149175.4
2005-10-01,15771.021,157694.44,157694.44
2005-11-01,22379.611,223773.73,223773.73
2005-12-01,17893.306,178915.17,178915.17
2006-01-01,16399.0,162662.0,162662.0
2006-02-01,16039.0,159091.0,159091.0
2006-03-01,13901.0,137884.0,137884.0
2006-04-01,19173.0,190177.0,190177.0
2006-05-01,21328.0,211552.0,211552.0
2006-06-01,24557.0,243581.0,243581.0
2006-07-01,26352.0,261385.0,261385.0
2006-08-01,25515.0,253083.0,253083.0
2006-09-01,20910.0,207406.0,207406.0
2006-10-01,18668.0,185168.0,185168.0
2006-11-01,15760.0,156323.0,156323.0
2006-12-01,7882.0,78182.0,78182.0
2007-01-01,11295.0,111640.0,111640.0
2007-02-01,10625.0,105018.0,105018.0
2007-03-01,19045.0,188241.0,188241.0
2007-04-01,15198.0,150217.0,150217.0
2007-05-01,24318.0,240359.0,240359.0
2007-06-01,30372.0,300197.0,300197.0
2007-07-01,25541.0,252447.0,252447.0
2007-08-01,24613.0,243275.0,243275.0
2007-09-01,24057.0,237779.0,237779.0
2007-10-01,12514.0,123688.0,123688.0
2007-11-01,8949.0,88452.0,88452.0
2007-12-01,16812.0,166170.0,166170.0
2008-01-01,14163.93,139571.0,139571.0
2008-02-01,15742.98,155131.0,155131.0
2008-03-01,21194.91,208855.0,208855.0
2008-04-01,23196.69,228580.0,228580.0
2008-05-01,28912.95,284908.0,284908.0
2008-06-01,30270.24,298283.0,298283.0
2008-07-01,28922.850000000002,285006.0,285006.0
2008-08-01,23008.59,226727.0,226727.0
2008-09-01,14553.0,143405.0,143405.0
2008-10-01,15444.0,152185.0,152185.0
2008-11-01,10249.47,100998.0,100998.0
2008-12-01,13906.53,137035.0,137035.0
2009-01-01,15153.93,147902.0,147902.0
2009-02-01,6360.75,62081.0,62081.0
2009-03-01,20559.0,200656.0,200656.0
2009-04-01,22797.0,222499.0,222499.0
2009-05-01,20018.0,195376.0,195376.0
2009-06-01,28556.0,278707.0,278707.0
2009-07-01,21062.0,205565.0,205565.0
2009-08-01,27243.0,265892.0,265892.0
2009-09-01,19663.0,191911.0,191911.0
2009-10-01,16723.0,163216.0,163216.0
2009-11-01,12194.0,119013.0,119013.0
2009-12-01,5306.0,51787.0,51787.0
2010-01-01,6165.0,60146.0,60146.0
2010-02-01,2771.0,27034.0,27034.0
2010-03-01,15840.0,154535.0,154535.0
2010-04-01,23684.0,231061.0,231061.0
2010-05-01,24785.0,241802.0,241802.0
2010-06-01,28644.0,279451.0,279451.0
2010-07-01,26529.0,258817.0,258817.0
2010-08-01,26917.0,262602.0,262602.0
2010-09-01,15042.0,146750.0,146750.0
2010-10-01,12051.0,117570.0,117570.0
2010-11-01,10926.0,106594.0,106594.0
2010-12-01,1929.0,18819.0,18819.0
2011-01-01,11369.0,110461.0,110461.0
2011-02-01,12922.0,125550.0,125550.0
2011-03-01,11511.0,111841.0,111841.0
2011-04-01,24719.0,240170.0,240170.0
2011-05-01,23723.0,230493.0,230493.0
2011-06-01,29793.0,289469.0,289469.0
2011-07-01,25845.0,251110.0,251110.0
2011-08-01,31476.0,305821.0,305821.0
2011-09-01,14603.0,141883.0,141883.0
2011-10-01,13708.0,133187.0,133187.0
2011-11-01,15138.0,147081.0,147081.0
2011-12-01,8798.0,85481.0,85481.0
2012-01-01,14026.0,133471.0,133471.0
2012-02-01,15204.0,144681.0,144681.0
2012-03-01,19544.0,185981.0,185981.0
2012-04-01,17062.0,162362.0,162362.0
2012-05-01,23024.0,219096.0,219096.0
2012-06-01,26638.0,253487.0,253487.0
2012-07-01,26384.0,251070.0,251070.0
2012-08-01,22958.0,218468.0,218468.0
2012-09-01,15513.0,147622.0,147622.0
2012-10-01,11433.0,108796.0,108796.0
2012-11-01,7024.0,66840.0,66840.0
2012-12-01,13174.0,125364.0,125364.0
2013-01-01,10890.0,103901.0,103901.0
2013-02-01,17927.0,171042.0,171042.0
2013-03-01,15984.0,152503.0,152503.0
2013-04-01,28832.0,275086.0,275086.0
2013-05-01,21320.0,203414.0,203414.0
2013-06-01,22817.0,217697.0,217697.0
2013-07-01,29698.0,283349.0,283349.0
2013-08-01,22192.0,211734.0,211734.0
2013-09-01,20552.0,196087.0,196087.0
2013-10-01,10038.0,95773.0,95773.0
2013-11-01,12898.0,123060.0,123060.0
2013-12-01,16643.0,158791.0,158791.0
2014-01-01,11294.0,107406.0,107406.0
2014-02-01,12743.0,121186.0,121186.0
2014-03-01,16766.0,159445.0,159445.0
2014-04-01,20202.0,192121.0,192121.0
2014-05-01,25116.0,238853.0,238853.0
2014-06-01,32299.0,307163.0,307163.0
2014-07-01,25263.0,240251.0,240251.0
2014-08-01,22423.0,213243.0,213243.0
2014-09-01,17657.0,167918.0,167918.0
2014-10-01,10363.0,98552.0,98552.0
2014-11-01,16367.0,155650.0,155650.0
2014-12-01,12485.0,118732.0,118732.0
2015-01-01,5438.0,50677.0,50677.0
2015-02-01,13247.0,123449.0,123449.0
2015-03-01,10424.0,97141.0,97141.0
2015-04-01,19541.0,182103.0,182103.0
2015-05-01,21447.0,199865.0,199865.0
2015-06-01,23044.0,214747.0,214747.0
2015-07-01,25992.0,242219.0,242219.0
2015-08-01,23692.0,220786.0,220786.0
2015-09-01,17063.0,159010.0,159010.0
2015-10-01,13744.0,128080.0,128080.0
2015-11-01,13737.0,128015.0,128015.0
2015-12-01,14056.0,130988.0,130988.0
2016-01-01,5810.0,53638.0,53638.0
2016-02-01,7861.0,72573.0,72573.0
2016-03-01,15187.0,140206.0,140206.0
2016-04-01,25503.0,235444.0,235444.0
2016-05-01,26039.0,240392.0,240392.0
2016-06-01,24112.0,222602.0,222602.0
2016-07-01,29689.0,274089.0,274089.0
2016-08-01,22291.0,205791.0,205791.0
2016-09-01,20496.0,189219.0,189219.0
2016-10-01,10719.0,98958.0,98958.0
2016-11-01,8928.0,82423.0,82423.0
2016-12-01,12663.0,116905.0,116905.0
2017-01-01,7021.183,64686.0,64686.0
2017-02-01,10432.931,96119.0,96119.0
2017-03-01,15541.087,143180.0,143180.0
2017-04-01,19912.322,183452.0,183452.0
2017-05-01,15815.782,145711.0,145711.0
2017-06-01,20705.583,190761.0,190761.0
2017-07-01,22651.346,208687.0,208687.0
2017-08-01,16770.243,154504.0,154504.0
2017-09-01,13796.691,127109.0,127109.0
2017-10-01,16171.414,148987.0,148987.0
2017-11-01,11465.073,105628.0,105628.0
2017-12-01,6902.345,63591.0,63591.0
2018-01-01,9332.518,84963.0,84963.0
2018-02-01,19559.845,178073.0,178073.0
2018-03-01,16440.928,149678.0,149678.0
2018-04-01,18856.25,171667.0,171667.0
2018-05-01,20107.124,183055.0,183055.0
2018-06-01,21922.216,199580.0,199580.0
2018-07-01,19622.224,178641.0,178641.0
2018-08-01,20840.672,189733.0,189733.0
2018-09-01,13756.588,125240.0,125240.0
2018-10-01,9378.42,85381.0,85381.0
2018-11-01,11663.174,106182.0,106182.0
2018-12-01,10282.041,93608.0,93608.0
2019-01-01,8276.405,73701.0,73701.0
2019-02-01,10913.935,97189.0,97189.0
2019-03-01,10665.688,94978.0,94978.0
2019-04-01,21231.181,189064.0,189064.0
2019-05-01,21700.702,193245.0,193245.0
2019-06-01,26347.867,234628.0,234628.0
2019-07-01,25168.981,224130.0,224130.0
2019-08-01,21113.999,188020.0,188020.0
2019-09-01,18423.008,164057.0,164057.0
2019-10-01,14164.259,126133.0,126133.0
2019-11-01,8773.296,78126.0,78126.0
2019-12-01,6845.679,60961.0,60961.0
2020-01-01,14593.525,127941.0,127941.0
2020-02-01,21613.66,189487.0,189487.0
2020-03-01,17294.058,151617.0,151617.0
2020-04-01,19247.545,168743.0,168743.0
2020-05-01,17015.217,149172.0,149172.0
2020-06-01,19717.437,172863.0,172863.0
2020-07-01,24243.147,212540.0,212540.0
2020-08-01,21869.185,191727.0,191727.0
2020-09-01,9428.958,82664.0,82664.0
2020-10-01,16409.76,143864.0,143864.0
2020-11-01,11848.869,103879.0,103879.0
2020-12-01,8847.639,77567.0,77567.0
2021-01-01,10165.739,89906.0,89906.0
2021-02-01,29579.422,261600.0,261600.0
2021-03-01,23114.041,204421.0,204421.0
2021-04-01,26200.752,231719.0,231719.0
2021-05-01,28355.469,250776.0,250776.0
2021-06-01,24365.117,215485.0,215485.0
2021-07-01,32414.954,286678.0,286678.0
2021-08-01,28312.722,250398.0,250398.0
2021-09-01,13350.964,118076.0,118076.0
2021-10-01,19145.996,169327.0,169327.0
2021-11-01,13255.642,117233.0,117233.0
2021-12-01,17505.182,154816.0,154816.0
2022-01-01,9177.266,31313.0,31313.0
