measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,47.96,530.0,530.0
2003-02-01,40.935,452.0,452.0
2003-03-01,37.417,413.0,413.0
2003-04-01,32.502,359.0,359.0
2003-05-01,34.32,379.0,379.0
2003-06-01,40.598,448.0,448.0
2003-07-01,50.124,554.0,554.0
2003-08-01,53.223000000000006,588.0,588.0
2003-09-01,39.446000000000005,436.0,436.0
2003-10-01,36.286,401.0,401.0
2003-11-01,37.217,411.0,411.0
2003-12-01,48.973,541.0,541.0
2004-01-01,43.937000000000005,504.0,504.0
2004-02-01,43.937000000000005,504.0,504.0
2004-03-01,43.937000000000005,504.0,504.0
2004-04-01,43.937000000000005,504.0,504.0
2004-05-01,43.937000000000005,504.0,504.0
2004-06-01,43.937000000000005,504.0,504.0
2004-07-01,43.937000000000005,504.0,504.0
2004-08-01,43.937000000000005,504.0,504.0
2004-09-01,43.937000000000005,504.0,504.0
2004-10-01,43.937000000000005,504.0,504.0
2004-11-01,43.937000000000005,504.0,504.0
2004-12-01,43.937000000000005,504.0,504.0
2005-01-01,53.431000000000004,543.42,543.42
2005-02-01,27.118000000000002,275.8,275.8
2005-03-01,32.82,333.79,333.79
2005-04-01,34.199000000000005,347.82,347.82
2005-05-01,40.298,409.85,409.85
2005-06-01,36.485,371.07,371.07
2005-07-01,58.423,594.19,594.19
2005-08-01,64.654,657.55,657.55
2005-09-01,64.205,652.99,652.99
2005-10-01,38.311,389.64,389.64
2005-11-01,30.537000000000003,310.57,310.57
2005-12-01,66.519,676.52,676.52
2006-01-01,32.666000000000004,281.0,281.0
2006-02-01,32.326,279.0,279.0
2006-03-01,28.343,244.0,244.0
2006-04-01,37.389,322.0,322.0
2006-05-01,33.79,291.0,291.0
2006-06-01,40.412,348.0,348.0
2006-07-01,39.202000000000005,338.0,338.0
2006-08-01,42.19,364.0,364.0
2006-09-01,29.972,258.0,258.0
2006-10-01,38.577000000000005,332.0,332.0
2006-11-01,33.672000000000004,290.0,290.0
2006-12-01,37.46,323.0,323.0
2007-01-01,42.204,388.0,388.0
2007-02-01,160.86700000000002,1471.0,1471.0
2007-03-01,46.96,428.0,428.0
2007-04-01,33.867000000000004,308.0,308.0
2007-05-01,6.978000000000001,63.0,63.0
2007-06-01,21.343,194.0,194.0
2007-07-01,9.419,86.0,86.0
2007-08-01,44.744,410.0,410.0
2007-09-01,5.632000000000001,51.0,51.0
2007-10-01,11.056000000000001,103.0,103.0
2007-11-01,3.52,34.0,34.0
2007-12-01,7.409000000000001,68.0,68.0
2008-01-01,48.315000000000005,453.0,453.0
2008-02-01,18.931,180.0,180.0
2008-03-01,2.734,23.0,23.0
2008-04-01,5.71,52.0,52.0
2008-05-01,4.772,46.0,46.0
2008-06-01,51.254000000000005,482.0,482.0
2008-07-01,25.012,232.0,232.0
2008-08-01,9.924000000000001,93.0,93.0
2008-09-01,12.700000000000001,122.0,122.0
2008-10-01,3.6470000000000002,35.0,35.0
2008-11-01,54.426,511.0,511.0
2008-12-01,43.835,413.0,413.0
2009-01-01,0.0,970.0,970.0
2009-02-01,0.0,360.0,360.0
2009-03-01,0.0,285.0,285.0
2009-04-01,0.0,29.0,29.0
2009-05-01,0.0,76.0,76.0
2009-06-01,0.0,52.0,52.0
2009-07-01,0.0,93.0,93.0
2009-08-01,0.0,186.0,186.0
2009-09-01,0.0,23.0,23.0
2009-10-01,0.0,29.0,29.0
2009-11-01,0.0,41.0,41.0
2009-12-01,0.0,46.0,46.0
2010-01-01,9.877,87.0,87.0
2010-02-01,5.267,52.0,52.0
2010-03-01,1.235,12.0,12.0
2010-04-01,1.223,12.0,12.0
2010-05-01,2.8810000000000002,29.0,29.0
2010-06-01,14.689,139.0,139.0
2010-07-01,20.739,198.0,198.0
2010-08-01,11.571,110.0,110.0
2010-09-01,9.237,87.0,87.0
2010-10-01,2.007,17.0,17.0
2010-11-01,3.579,35.0,35.0
2010-12-01,22.695,215.0,215.0
2011-01-01,7.773,71.0,71.0
2011-02-01,1.045,12.0,12.0
2011-03-01,2.222,18.0,18.0
2011-04-01,0.946,6.0,6.0
2011-05-01,4.85,41.0,41.0
2011-06-01,5.681,47.0,47.0
2011-07-01,10.151,88.0,88.0
2011-08-01,6.792,59.0,59.0
2011-09-01,1.056,12.0,12.0
2011-10-01,2.154,18.0,18.0
2011-11-01,1.771,18.0,18.0
2011-12-01,1.559,12.0,12.0
2012-01-01,1.482,6.0,6.0
2012-02-01,1.86,18.0,18.0
2012-03-01,0.66,6.0,6.0
2012-04-01,0.824,6.0,6.0
2012-05-01,1.658,18.0,18.0
2012-06-01,4.294,41.0,41.0
