measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2008-01-01,0.0,0.0,0.0
2008-02-01,333.337,3285.0,3285.0
2008-03-01,346.387,3413.0,3413.0
2008-04-01,454.134,4475.0,4475.0
2008-05-01,416.63300000000004,4106.0,4106.0
2008-06-01,263.374,2595.0,2595.0
2008-07-01,234.625,2312.0,2312.0
2008-08-01,258.357,2546.0,2546.0
2008-09-01,366.699,3613.0,3613.0
2008-10-01,416.129,4101.0,4101.0
2008-11-01,475.192,4683.0,4683.0
2008-12-01,616.133,6071.0,6071.0
2009-01-01,527.471,5148.0,5148.0
2009-02-01,532.44,5197.0,5197.0
2009-03-01,580.5880000000001,5667.0,5667.0
2009-04-01,584.032,5700.0,5700.0
2009-05-01,514.344,5020.0,5020.0
2009-06-01,312.266,3048.0,3048.0
2009-07-01,280.634,2739.0,2739.0
2009-08-01,333.392,3254.0,3254.0
2009-09-01,272.425,2659.0,2659.0
2009-10-01,436.593,4261.0,4261.0
2009-11-01,428.68100000000004,4184.0,4184.0
2009-12-01,479.134,4676.0,4676.0
2010-01-01,560.1030000000001,5464.0,5464.0
2010-02-01,349.07800000000003,3406.0,3406.0
2010-03-01,571.081,5571.0,5571.0
2010-04-01,613.553,5986.0,5986.0
2010-05-01,559.879,5462.0,5462.0
2010-06-01,374.019,3649.0,3649.0
2010-07-01,341.159,3328.0,3328.0
2010-08-01,418.274,4081.0,4081.0
2010-09-01,437.52,4268.0,4268.0
2010-10-01,549.6990000000001,5363.0,5363.0
2010-11-01,642.738,6271.0,6271.0
2010-12-01,582.897,5687.0,5687.0
2011-01-01,469.061,4557.0,4557.0
2011-02-01,691.825,6722.0,6722.0
2011-03-01,536.873,5216.0,5216.0
2011-04-01,633.871,6159.0,6159.0
2011-05-01,697.027,6772.0,6772.0
2011-06-01,474.643,4612.0,4612.0
2011-07-01,291.436,2832.0,2832.0
2011-08-01,266.728,2592.0,2592.0
2011-09-01,351.411,3414.0,3414.0
2011-10-01,714.178,6939.0,6939.0
2011-11-01,786.538,7642.0,7642.0
2011-12-01,714.409,6941.0,6941.0
2012-01-01,780.03,7423.0,7423.0
