measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,613.363,6281.45,6281.45
2003-02-01,521.97,5345.49,5345.49
2003-03-01,594.427,6087.53,6087.53
2003-04-01,616.4870000000001,6313.44,6313.44
2003-05-01,635.913,6512.39,6512.39
2003-06-01,561.532,5750.65,5750.65
2003-07-01,546.845,5600.24,5600.24
2003-08-01,585.667,5997.82,5997.82
2003-09-01,463.833,4750.11,4750.11
2003-10-01,553.553,5668.94,5668.94
2003-11-01,612.682,6274.48,6274.48
2003-12-01,633.729,6490.02,6490.02
2004-01-01,996.508,9987.0,9987.0
2004-02-01,618.8570000000001,6202.18,6202.18
2004-03-01,1704.092,17078.41,17078.41
2004-04-01,2002.337,20067.42,20067.42
2004-05-01,1765.605,17694.89,17694.89
2004-06-01,1204.906,12075.57,12075.57
2004-07-01,975.6310000000001,9777.77,9777.77
2004-08-01,1245.169,12479.08,12479.08
2004-09-01,1118.788,11212.49,11212.49
2004-10-01,391.445,3923.06,3923.06
2004-11-01,881.311,8832.5,8832.5
2004-12-01,1363.3490000000002,13663.48,13663.48
2005-01-01,1555.55,15553.94,15553.94
2005-02-01,1344.924,13447.9,13447.9
2005-03-01,1473.308,14731.61,14731.61
2005-04-01,1407.3110000000001,14071.7,14071.7
2005-05-01,1273.037,12729.1,12729.1
2005-06-01,1433.9560000000001,14338.13,14338.13
2005-07-01,1539.175,15390.21,15390.21
2005-08-01,1302.335,13022.05,13022.05
2005-09-01,1077.61,10775.02,10775.02
2005-10-01,919.7230000000001,9196.31,9196.31
2005-11-01,984.2860000000001,9841.88,9841.88
2005-12-01,1204.785,12046.64,12046.64
2006-01-01,1944.101,19284.0,19284.0
2006-02-01,1753.005,17388.0,17388.0
2006-03-01,1544.422,15319.0,15319.0
2006-04-01,1681.053,16674.0,16674.0
2006-05-01,1987.563,19715.0,19715.0
2006-06-01,1952.91,19371.0,19371.0
2006-07-01,2047.894,20313.0,20313.0
2006-08-01,2033.095,20166.0,20166.0
2006-09-01,1319.719,13090.0,13090.0
2006-10-01,1163.4260000000002,11540.0,11540.0
2006-11-01,1362.756,13517.0,13517.0
2006-12-01,1443.055,14314.0,14314.0
2007-01-01,1445.761,14290.0,14290.0
2007-02-01,915.805,9052.0,9052.0
2007-03-01,1253.178,12386.0,12386.0
2007-04-01,1613.9830000000002,15953.0,15953.0
2007-05-01,1445.5230000000001,14288.0,14288.0
2007-06-01,733.06,7246.0,7246.0
2007-07-01,1012.296,10006.0,10006.0
2007-08-01,500.312,4945.0,4945.0
2007-09-01,351.149,3471.0,3471.0
2007-10-01,896.04,8856.0,8856.0
2007-11-01,1445.495,14287.0,14287.0
2007-12-01,1491.3980000000001,14741.0,14741.0
2008-01-01,1878.182,18508.0,18508.0
2008-02-01,1733.4730000000002,17082.0,17082.0
2008-03-01,2069.476,20393.0,20393.0
2008-04-01,2072.913,20426.0,20426.0
2008-05-01,1589.144,15659.0,15659.0
2008-06-01,1428.779,14079.0,14079.0
2008-07-01,1334.087,13146.0,13146.0
2008-08-01,1793.419,17672.0,17672.0
2008-09-01,475.75,4688.0,4688.0
2008-10-01,1079.7930000000001,10640.0,10640.0
2008-11-01,1819.7640000000001,17932.0,17932.0
2008-12-01,1873.22,18459.0,18459.0
2009-01-01,1425.26,13911.0,13911.0
2009-02-01,1410.665,13768.0,13768.0
2009-03-01,2280.185,22255.0,22255.0
2009-04-01,2116.1890000000003,20654.0,20654.0
2009-05-01,2055.507,20062.0,20062.0
2009-06-01,1502.84,14668.0,14668.0
2009-07-01,1977.9270000000001,19305.0,19305.0
2009-08-01,1147.1970000000001,11197.0,11197.0
2009-09-01,434.37600000000003,4240.0,4240.0
2009-10-01,818.055,7984.0,7984.0
2009-11-01,1379.556,13464.0,13464.0
2009-12-01,1811.2430000000002,17678.0,17678.0
2010-01-01,1223.127,11933.0,11933.0
2010-02-01,1096.0,10693.0,10693.0
2010-03-01,1597.582,15586.0,15586.0
2010-04-01,1958.874,19111.0,19111.0
2010-05-01,1555.6680000000001,15177.0,15177.0
2010-06-01,1200.265,11710.0,11710.0
2010-07-01,826.503,8063.0,8063.0
2010-08-01,643.952,6282.0,6282.0
2010-09-01,340.16200000000003,3319.0,3319.0
2010-10-01,1610.053,15708.0,15708.0
2010-11-01,1900.68,18543.0,18543.0
2010-12-01,1232.134,12021.0,12021.0
2011-01-01,1570.301,15257.0,15257.0
2011-02-01,1147.816,11152.0,11152.0
2011-03-01,2357.879,22909.0,22909.0
2011-04-01,2211.311,21485.0,21485.0
2011-05-01,2408.206,23398.0,23398.0
2011-06-01,2096.971,20374.0,20374.0
2011-07-01,543.005,5276.0,5276.0
2011-08-01,414.98,4032.0,4032.0
2011-09-01,1387.974,13486.0,13486.0
2011-10-01,2109.774,20499.0,20499.0
2011-11-01,1267.012,12310.0,12310.0
2011-12-01,2060.771,20022.0,20022.0
2012-01-01,1303.891,12408.0,12408.0
2012-02-01,1134.676,10798.0,10798.0
2012-03-01,1829.946,17414.0,17414.0
2012-04-01,1616.384,15382.0,15382.0
2012-05-01,1758.986,16739.0,16739.0
2012-06-01,959.664,9132.0,9132.0
2012-07-01,472.497,4496.0,4496.0
2012-08-01,336.718,3204.0,3204.0
2012-09-01,449.64,4279.0,4279.0
2012-10-01,1382.694,13158.0,13158.0
2012-11-01,1124.782,10703.0,10703.0
2012-12-01,1663.122,15826.0,15826.0
2013-01-01,1541.408,14707.0,14707.0
2013-02-01,1114.557,10634.0,10634.0
2013-03-01,1446.911,13805.0,13805.0
2013-04-01,2059.522,19650.0,19650.0
2013-05-01,1436.851,13709.0,13709.0
2013-06-01,1901.788,18145.0,18145.0
2013-07-01,1800.465,17178.0,17178.0
2013-08-01,927.001,8845.0,8845.0
2013-09-01,887.477,8467.0,8467.0
2013-10-01,668.662,6380.0,6380.0
2013-11-01,1408.107,13435.0,13435.0
2013-12-01,1622.251,15478.0,15478.0
2014-01-01,1497.872,14245.0,14245.0
2014-02-01,848.758,8072.0,8072.0
2014-03-01,786.662,7481.0,7481.0
2014-04-01,1730.007,16452.0,16452.0
2014-05-01,1964.309,18681.0,18681.0
2014-06-01,1184.867,11268.0,11268.0
2014-07-01,835.039,7941.0,7941.0
2014-08-01,687.743,6540.0,6540.0
2014-09-01,270.765,2575.0,2575.0
2014-10-01,872.224,8295.0,8295.0
2014-11-01,888.831,8453.0,8453.0
2014-12-01,1515.923,14416.0,14416.0
2015-01-01,847.558,7898.0,7898.0
2015-02-01,561.633,5234.0,5234.0
2015-03-01,594.253,5538.0,5538.0
2015-04-01,1458.544,13592.0,13592.0
2015-05-01,1207.511,11253.0,11253.0
2015-06-01,1579.664,14721.0,14721.0
2015-07-01,1209.78,11274.0,11274.0
2015-08-01,487.883,4547.0,4547.0
2015-09-01,283.653,2643.0,2643.0
2015-10-01,586.027,5461.0,5461.0
2015-11-01,784.868,7314.0,7314.0
2015-12-01,1309.626,12204.0,12204.0
2016-01-01,1406.647,12986.0,12986.0
2016-02-01,1462.762,13504.0,13504.0
2016-03-01,1973.644,18221.0,18221.0
2016-04-01,1847.989,17061.0,17061.0
2016-05-01,740.159,6833.0,6833.0
2016-06-01,793.175,7323.0,7323.0
2016-07-01,571.128,5273.0,5273.0
2016-08-01,444.784,4106.0,4106.0
2016-09-01,159.048,1468.0,1468.0
2016-10-01,65.409,604.0,604.0
2016-11-01,264.392,2441.0,2441.0
2016-12-01,1024.863,9462.0,9462.0
2017-01-01,1020.655,9403.0,9403.0
2017-02-01,1015.916,9360.0,9360.0
2017-03-01,1251.556,11531.0,11531.0
2017-04-01,1740.667,16037.0,16037.0
2017-05-01,1821.132,16778.0,16778.0
2017-06-01,1391.382,12819.0,12819.0
2017-07-01,1158.676,10675.0,10675.0
2017-08-01,728.701,6714.0,6714.0
2017-09-01,549.601,5063.0,5063.0
2017-10-01,528.836,4872.0,4872.0
2017-11-01,1252.007,11535.0,11535.0
2017-12-01,969.871,8935.0,8935.0
2018-01-01,1137.474,10356.0,10356.0
2018-02-01,1217.27,11082.0,11082.0
2018-03-01,1348.934,12281.0,12281.0
2018-04-01,1617.2,14723.0,14723.0
2018-05-01,1319.865,12016.0,12016.0
2018-06-01,602.175,5482.0,5482.0
2018-07-01,520.384,4738.0,4738.0
2018-08-01,717.31,6530.0,6530.0
2018-09-01,688.146,6265.0,6265.0
2018-10-01,1025.665,9338.0,9338.0
2018-11-01,1411.536,12851.0,12851.0
2018-12-01,1512.041,13766.0,13766.0
2019-01-01,1898.831,16909.0,16909.0
2019-02-01,1763.602,15705.0,15705.0
2019-03-01,1861.407,16576.0,16576.0
2019-04-01,2018.332,17973.0,17973.0
2019-05-01,2144.148,19094.0,19094.0
2019-06-01,1527.582,13603.0,13603.0
2019-07-01,927.662,8261.0,8261.0
2019-08-01,521.745,4646.0,4646.0
2019-09-01,463.659,4129.0,4129.0
2019-10-01,1011.921,9011.0,9011.0
2019-11-01,1234.165,10990.0,10990.0
2019-12-01,1673.946,14906.0,14906.0
2020-01-01,1153.533,10113.0,10113.0
2020-02-01,983.108,8619.0,8619.0
2020-03-01,1341.578,11762.0,11762.0
2020-04-01,1447.488,12690.0,12690.0
2020-05-01,1304.444,11436.0,11436.0
2020-06-01,431.754,3785.0,3785.0
2020-07-01,548.403,4808.0,4808.0
2020-08-01,296.498,2599.0,2599.0
2020-09-01,168.783,1480.0,1480.0
2020-10-01,627.753,5504.0,5504.0
2020-11-01,740.221,6490.0,6490.0
2020-12-01,998.437,8753.0,8753.0
2021-01-01,1436.114,12701.0,12701.0
2021-02-01,922.458,8158.0,8158.0
2021-03-01,1420.792,12565.0,12565.0
2021-04-01,1752.868,15502.0,15502.0
2021-05-01,1344.723,11893.0,11893.0
2021-06-01,595.964,5271.0,5271.0
2021-07-01,1187.003,10498.0,10498.0
2021-08-01,831.066,7350.0,7350.0
2021-09-01,956.936,8463.0,8463.0
2021-10-01,1026.985,9083.0,9083.0
2021-11-01,1450.563,12829.0,12829.0
2021-12-01,1423.528,12590.0,12590.0
2022-01-01,849.556,2899.0,2899.0
2022-02-01,1050.75,3585.0,3585.0
2022-03-01,1541.094,5258.0,5258.0
2022-04-01,1765.105,6023.0,6023.0
2022-05-01,1286.312,4389.0,4389.0
2022-06-01,606.61,2070.0,2070.0
2022-07-01,345.295,1178.0,1178.0
2022-08-01,302.595,1032.0,1032.0
2022-09-01,565.424,1929.0,1929.0
2022-10-01,741.054,2528.0,2528.0
2022-11-01,823.046,2808.0,2808.0
2022-12-01,1191.159,4064.0,4064.0
2023-01-01,1964.0,6701.0,6701.0
2023-02-01,1260.0,4299.0,4299.0
2023-03-01,1714.0,5848.0,5848.0
2023-04-01,2181.0,7442.0,7442.0
2023-05-01,1588.0,5418.0,5418.0
2023-06-01,621.0,2119.0,2119.0
2023-07-01,1664.0,5678.0,5678.0
2023-08-01,2157.0,7360.0,7360.0
2023-09-01,-1.0,0.0,0.0
2023-10-01,1.0,3.0,3.0
2023-11-01,1493.0,5094.0,5094.0
2023-12-01,1407.0,4801.0,4801.0
2024-01-01,2073.0,7073.0,7073.0
2024-02-01,1643.0,5606.0,5606.0
2024-03-01,2091.0,7134.0,7134.0
2024-04-01,2227.0,7599.0,7599.0
2024-05-01,1712.0,5841.0,5841.0
2024-06-01,715.0,2440.0,2440.0
2024-07-01,760.0,2593.0,2593.0
2024-08-01,1130.0,3856.0,3856.0
2024-09-01,128.0,437.0,437.0
2024-10-01,98.0,334.0,334.0
2024-11-01,326.0,1112.0,1112.0
2024-12-01,1176.0,4013.0,4013.0
