measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2019-01-01,1306.778,16104.0,24936.0
2019-02-01,1296.421,15977.0,24739.0
2019-03-01,1234.411,15213.0,23556.0
2019-04-01,1432.862,17658.0,27343.0
2019-05-01,1263.164,15567.0,24104.0
2019-06-01,1557.8,19198.0,29728.0
2019-07-01,2085.467,25701.0,39797.0
2019-08-01,1953.87,24079.0,37285.0
2019-09-01,1553.342,19143.0,29642.0
2019-10-01,1514.812,18668.0,28907.0
2019-11-01,1473.761,18162.0,28123.0
2019-12-01,1457.312,17960.0,27810.0
2020-01-01,1304.273,16125.0,25675.0
2020-02-01,1143.575,14138.0,22512.0
2020-03-01,1160.498,14347.0,22844.0
2020-04-01,1054.88,13041.0,20766.0
2020-05-01,891.261,11019.0,17545.0
2020-06-01,1481.244,18313.0,29159.0
2020-07-01,2258.761,27925.0,44465.0
2020-08-01,1978.465,24460.0,38947.0
2020-09-01,1251.226,15469.0,24631.0
2020-10-01,1380.07,17062.0,27167.0
2020-11-01,1212.266,14987.0,23864.0
2020-12-01,880.481,10885.0,17333.0
2021-01-01,851.201,8681.0,8681.0
2021-02-01,978.994,9980.0,9980.0
2021-03-01,876.42,8935.0,8935.0
2021-04-01,1038.088,10583.0,10583.0
2021-05-01,1088.912,11101.0,11101.0
2021-06-01,1565.841,15964.0,15964.0
2021-07-01,1909.789,19470.0,19470.0
2021-08-01,2002.679,20417.0,20417.0
2021-09-01,1430.62,14585.0,14585.0
2021-10-01,1697.903,17310.0,17310.0
2021-11-01,1387.917,14149.0,14149.0
2021-12-01,1046.636,10670.0,10670.0
2022-01-01,741.12,9675.0,15590.0
2022-02-01,968.426,12643.0,20371.0
2022-03-01,991.759,12947.0,20862.0
2022-04-01,1102.799,14397.0,23197.0
2022-05-01,1225.766,16002.0,25784.0
2022-06-01,1600.861,20899.0,33674.0
2022-07-01,2292.785,29932.0,48229.0
2022-08-01,2222.31,29012.0,46747.0
2022-09-01,1527.063,19935.0,32123.0
2022-10-01,1277.452,16677.0,26872.0
2022-11-01,1196.109,15615.0,25160.0
2022-12-01,1040.55,13584.0,21888.0
2023-01-01,1207.252,16553.0,20894.0
2023-02-01,795.527,10908.0,13769.0
2023-03-01,1044.284,14319.0,18074.0
2023-04-01,1324.414,18160.0,22923.0
2023-05-01,1421.435,19490.0,24602.0
2023-06-01,1418.563,19451.0,24552.0
2023-07-01,2358.994,32345.0,40830.0
2023-08-01,1995.64,27363.0,34540.0
2023-09-01,1468.913,20141.0,25424.0
2023-10-01,1520.954,20854.0,26325.0
2023-11-01,1591.43,21821.0,27545.0
2023-12-01,1320.594,18107.0,22857.0
2024-01-01,1586.022,20158.0,24988.0
2024-02-01,1204.875,15314.0,18982.0
2024-03-01,944.387,12003.0,14878.0
2024-04-01,1517.758,19291.0,23911.0
2024-05-01,1098.172,13958.0,17301.0
2024-06-01,1656.102,21049.0,26091.0
2024-07-01,2176.028,27657.0,34282.0
2024-08-01,1506.451,19147.0,23733.0
2024-09-01,1170.258,14874.0,18437.0
2024-10-01,1479.485,18804.0,23308.0
2024-11-01,1336.711,16990.0,21059.0
2024-12-01,1170.751,14880.0,18444.0
